ensemble_size,calibration_batches,edge_per_t,evidences_per_t,T,real_epsilon,mu,rho,estimated_epsilon,time_calibration,distance_epsilon
1,400,64,16,16,0.056949119443276464,0.3832043776628796,16,0.3463,7.150028228759766,0.28935088055672353
1,400,64,16,32,0.22657786727705337,0.17546665650225557,16,0.198,9.763938903808594,0.02857786727705336
1,400,64,16,64,0.047339615086227305,0.34692310675735744,16,0.1056,14.733575344085693,0.058260384913772695
1,400,64,16,128,0.02889401557209953,0.4431375953448214,16,0.005,24.910048723220825,0.02389401557209953
1,400,64,16,256,0.48840550114505404,0.34407041743999395,16,0.4822,45.25784134864807,0.0062055011450540265
1,400,1,2,16,0.23853456956148433,0.48807596275969956,16,0.28600000000000003,6.900961399078369,0.0474654304385157
1,400,1,2,32,0.04736810283672993,0.4062457718537337,16,0.050100000000000006,8.880972623825073,0.002731897163270075
1,400,1,2,64,0.01042231429949525,0.21387718943342443,16,0.0489,13.24177098274231,0.03847768570050475
1,400,1,2,128,0.2892520947778419,0.2606038758871808,16,0.3005,21.94489598274231,0.011247905222158072
1,400,1,2,256,0.27126849497971156,0.0734023778945797,16,0.4274,38.88535213470459,0.15613150502028844
1,400,1,4,16,0.3785055121514946,0.4384693889022544,16,0.26830000000000004,6.697664260864258,0.11020551215149454
1,400,1,4,32,0.41999026430468794,0.35174319060389914,16,0.32020000000000004,8.91123104095459,0.0997902643046879
1,400,1,4,64,0.08186885622723494,0.41503097034751,16,0.0801,13.306639432907104,0.0017688562272349384
1,400,1,4,128,0.44167769655742856,0.47783777072554195,16,0.4339,21.908020973205566,0.007777696557428548
1,400,1,4,256,0.11026327748716219,0.2874477415282578,16,0.16970000000000002,39.222349405288696,0.059436722512837825
1,400,1,8,16,0.27117734828939993,0.17785280358915384,16,0.3194,6.747615575790405,0.048222651710600084
1,400,1,8,32,0.3409373691486109,0.3377691179654623,16,0.3059,8.955394506454468,0.035037369148610886
1,400,1,8,64,0.3263437901431213,0.32981814200068726,16,0.2848,13.231649398803711,0.04154379014312132
1,400,1,8,128,0.24174435452097554,0.3163210810208581,16,0.1915,21.93966245651245,0.05024435452097553
1,400,1,8,256,0.3218343859696626,0.313283728810709,16,0.44830000000000003,39.311742305755615,0.12646561403033746
1,400,1,16,16,0.24914401211396292,0.4793916273272373,16,0.37920000000000004,6.833271265029907,0.13005598788603712
1,400,1,16,32,0.13242677281863352,0.42765760554065296,16,0.07100000000000001,8.889473915100098,0.06142677281863351
1,400,1,16,64,0.4649534368592153,0.43567322848179174,16,0.41750000000000004,13.248542547225952,0.04745343685921527
1,400,1,16,128,0.2827520945686101,0.3839222454062294,16,0.1627,21.86602520942688,0.1200520945686101
1,400,1,16,256,0.11286304387401797,0.35749081714998177,16,0.25170000000000003,39.27421426773071,0.13883695612598207
1,400,4,2,16,0.3035412056800999,0.4586662547935669,16,0.0626,7.144077777862549,0.2409412056800999
1,400,4,2,32,0.39286621425943413,0.052661306530269236,16,0.3019,9.667484760284424,0.09096621425943413
1,400,4,2,64,0.22378181547927545,0.4304922515213764,16,0.248,14.618412971496582,0.02421818452072455
1,400,4,2,128,0.02537357528626283,0.14335219925420178,16,0.0422,24.807014226913452,0.016826424713737173
1,400,4,2,256,0.3406490012580856,0.023228798949086082,16,0.41450000000000004,44.77059268951416,0.07385099874191442
1,400,4,4,16,0.25568387642296214,0.4957812374226445,16,0.35100000000000003,7.069792747497559,0.09531612357703789
1,400,4,4,32,0.3554671741996818,0.04455092325036114,16,0.0529,9.637915134429932,0.3025671741996818
1,400,4,4,64,0.30297482352328403,0.37619925838234997,16,0.1456,14.657648086547852,0.15737482352328402
1,400,4,4,128,0.3855851705447227,0.39028699441191184,16,0.3185,24.890504360198975,0.06708517054472268
1,400,4,4,256,0.3132796078855563,0.31800232511259896,16,0.3951,45.66487669944763,0.0818203921144437
1,400,4,8,16,0.4488072666558494,0.4376152053450147,16,0.3976,7.073237419128418,0.051207266655849404
1,400,4,8,32,0.05276439296877922,0.3221387008004606,16,0.1739,9.627758979797363,0.12113560703122078
1,400,4,8,64,0.24558952388507094,0.10076364170424151,16,0.23170000000000002,14.715563297271729,0.01388952388507092
1,400,4,8,128,0.227063885587876,0.01636344977814752,16,0.33230000000000004,24.663440465927124,0.10523611441212405
1,400,4,8,256,0.07054458806682762,0.3958788803486134,16,0.1539,45.08547234535217,0.08335541193317239
1,400,4,16,16,0.10095024971353111,0.4331931319837958,16,0.4182,7.226087331771851,0.3172497502864689
1,400,4,16,32,0.11601090448473644,0.1387199884860459,16,0.1183,9.835398197174072,0.002289095515263559
1,400,4,16,64,0.12754295358844459,0.20277919617535756,16,0.1888,14.627846479415894,0.06125704641155541
1,400,4,16,128,0.2643120152335604,0.18425592319082434,16,0.1988,24.76068663597107,0.0655120152335604
1,400,4,16,256,0.37750033011867773,0.08090700561972591,16,0.34940000000000004,44.76587176322937,0.028100330118677685
1,400,16,2,16,0.2564881519781808,0.27608459130360957,16,0.332,7.059977293014526,0.0755118480218192
1,400,16,2,32,0.41549276108538913,0.3534851762959398,16,0.49810000000000004,9.664782524108887,0.08260723891461091
1,400,16,2,64,0.12184116533979866,0.35888000509647083,16,0.167,14.766459941864014,0.04515883466020135
1,400,16,2,128,0.42992025551112606,0.1658788146337033,16,0.44110000000000005,24.761312246322632,0.011179744488873988
1,400,16,2,256,0.04512822390470017,0.0641806341997766,16,0.0028,45.07603716850281,0.042328223904700174
1,400,16,4,16,0.3729909443614286,0.0748814074457671,16,0.2977,7.067558288574219,0.07529094436142858
1,400,16,4,32,0.23911990420210993,0.34115116837879367,16,0.3483,9.712998867034912,0.10918009579789006
1,400,16,4,64,0.3106619958554945,0.24825682166430385,16,0.34440000000000004,14.670329332351685,0.03373800414450556
1,400,16,4,128,0.01294685234401921,0.4467223124825497,16,0.1221,24.86367893218994,0.10915314765598079
1,400,16,4,256,0.22404902719452469,0.33682109313891095,16,0.23700000000000002,44.979307413101196,0.01295097280547533
1,400,16,8,16,0.2571771111024207,0.1643406505906586,16,0.4163,7.110062599182129,0.1591228888975793
1,400,16,8,32,0.4219696228142628,0.27733115256474683,16,0.48500000000000004,9.556340456008911,0.06303037718573723
1,400,16,8,64,0.06636200929179098,0.1377513768277281,16,0.3241,14.721691370010376,0.257737990708209
1,400,16,8,128,0.16252876478929135,0.33972391897220855,16,0.2139,24.77233910560608,0.05137123521070866
1,400,16,8,256,0.3034469363004396,0.27213527008044286,16,0.31120000000000003,45.127888202667236,0.007753063699560414
1,400,16,16,16,0.46364442641096554,0.44179684674312397,16,0.29550000000000004,7.148452281951904,0.1681444264109655
1,400,16,16,32,0.22869969149612956,0.3179577633097894,16,0.2064,9.687627792358398,0.022299691496129564
1,400,16,16,64,0.06163002255569955,0.17619652609870845,16,0.43810000000000004,14.796622514724731,0.3764699774443005
1,400,16,16,128,0.4342545124347461,0.34979735066914647,16,0.38830000000000003,25.610127925872803,0.045954512434746075
1,400,16,16,256,0.21028766717183084,0.4968938383099679,16,0.19890000000000002,45.31511425971985,0.011387667171830818
1,400,64,2,16,0.3661410733620418,0.11403223415747249,16,0.4001,7.2902672290802,0.03395892663795819
1,400,64,2,32,0.09221805670002436,0.4697275098530866,16,0.0502,9.672872543334961,0.04201805670002436
1,400,64,2,64,0.22760432912504924,0.4844498151928359,16,0.261,14.72968602180481,0.03339567087495077
1,400,64,2,128,0.3440301047600755,0.4446057975312138,16,0.3063,24.940034866333008,0.03773010476007549
1,400,64,2,256,0.06322777075082159,0.455063162958587,16,0.024200000000000003,45.40036749839783,0.03902777075082159
1,400,64,4,16,0.19807700734723566,0.2835550716499537,16,0.2988,7.315780401229858,0.10072299265276435
1,400,64,4,32,0.28616726759158917,0.3759670048913351,16,0.3316,9.731703996658325,0.045432732408410836
1,400,64,4,64,0.15357303722577892,0.4203865792149489,16,0.24880000000000002,14.921741008758545,0.0952269627742211
1,400,64,4,128,0.4283161360784542,0.14049093192661433,16,0.32130000000000003,25.336547374725342,0.10701613607845417
1,400,64,4,256,0.09552053179576059,0.23277083441860674,16,0.1708,45.39112615585327,0.07527946820423942
1,400,64,8,16,0.10190078548606113,0.4533338423453063,16,0.2767,7.056630849838257,0.17479921451393887
1,400,64,8,32,0.3189315333421209,0.09355106801050467,16,0.0694,9.672528505325317,0.24953153334212086
1,400,64,8,64,0.17681919072157015,0.21398181517109138,16,0.18280000000000002,14.680861949920654,0.005980809278429866
1,400,64,8,128,0.3712768492727062,0.15378498512754218,16,0.3932,24.874746799468994,0.021923150727293783
1,400,64,8,256,0.0007939047060750437,0.3751109596269806,16,0.0402,44.910475730895996,0.039406095293924956
1,400,64,16,16,0.45751230489908346,0.2837455759099856,16,0.4269,7.124920845031738,0.030612304899083453
1,400,64,16,32,0.004616026754912739,0.35580748209241936,16,0.1046,9.648412227630615,0.09998397324508726
1,400,64,16,64,0.36856739804394667,0.2511778131577214,16,0.43270000000000003,14.772026300430298,0.06413260195605336
1,400,64,16,128,0.3627503548422245,0.18488299377038853,16,0.3831,25.293761253356934,0.020349645157775487
1,400,64,16,256,0.450986614769341,0.2628392600015807,16,0.3836,45.38206195831299,0.06738661476934099
1,400,1,2,16,0.36802753954701706,0.04035169564569474,16,0.43810000000000004,6.748169898986816,0.07007246045298299
1,400,1,2,32,0.244382455066181,0.3949635482964482,16,0.1429,8.9295175075531,0.101482455066181
1,400,1,2,64,0.46478665786766216,0.18418210519713224,16,0.49860000000000004,13.176007986068726,0.03381334213233789
1,400,1,2,128,0.46109471994936574,0.15888979788423963,16,0.48160000000000003,21.847282886505127,0.02050528005063429
1,400,1,2,256,0.24534770849188048,0.06482148698868595,16,0.2263,39.226526498794556,0.019047708491880477
1,400,1,4,16,0.42027336870504606,0.31022917279110684,16,0.1835,6.701859951019287,0.23677336870504606
1,400,1,4,32,0.1627272287936536,0.3374960829074448,16,0.1754,8.923523187637329,0.012672771206346412
1,400,1,4,64,0.006686988188621512,0.2686304119607872,16,0.0095,13.175231695175171,0.0028130118113784876
1,400,1,4,128,0.31102742427610475,0.2133081250145939,16,0.4229,22.071651697158813,0.11187257572389525
1,400,1,4,256,0.3741265463925532,0.4642903653477829,16,0.43220000000000003,39.476202726364136,0.05807345360744681
1,400,1,8,16,0.3349002823738697,0.40092239558899734,16,0.48650000000000004,6.778071641921997,0.15159971762613034
1,400,1,8,32,0.1826274616115794,0.02880435271739884,16,0.39230000000000004,8.899232387542725,0.20967253838842065
1,400,1,8,64,0.4941503344272148,0.4963506234370044,16,0.42410000000000003,13.295192003250122,0.07005033442721476
1,400,1,8,128,0.10066553661268923,0.4476847209694302,16,0.2003,22.09213376045227,0.09963446338731077
1,400,1,8,256,0.12077095676746236,0.4087476043096378,16,0.23670000000000002,39.62850093841553,0.11592904323253767
1,400,1,16,16,0.48989154859885203,0.3738217506181818,16,0.4848,6.848571300506592,0.005091548598852025
1,400,1,16,32,0.11311275210874455,0.3923406486180662,16,0.0376,8.942989110946655,0.07551275210874456
1,400,1,16,64,0.2023053305091167,0.1919938631326934,16,0.0901,13.291973352432251,0.1122053305091167
1,400,1,16,128,0.1561030489526966,0.49684351107640573,16,0.11850000000000001,22.295419454574585,0.0376030489526966
1,400,1,16,256,0.07199185657187268,0.31182086750438254,16,0.0626,39.485108852386475,0.009391856571872678
1,400,4,2,16,0.3761462888769958,0.31709113140933404,16,0.453,7.168888807296753,0.07685371112300421
1,400,4,2,32,0.47953255742627476,0.46760117020635844,16,0.24050000000000002,9.628637790679932,0.23903255742627474
1,400,4,2,64,0.4656333209345973,0.2686398735044392,16,0.41700000000000004,14.657390594482422,0.04863332093459727
1,400,4,2,128,0.34877567175953805,0.15151091543969775,16,0.2627,24.920465230941772,0.08607567175953806
1,400,4,2,256,0.4105444808640391,0.12281238294883778,16,0.43260000000000004,44.86479640007019,0.022055519135960933
1,400,4,4,16,0.32764368205236255,0.4752514081961882,16,0.3904,7.1084771156311035,0.06275631794763747
1,400,4,4,32,0.29938008464735594,0.4361912202973611,16,0.1165,9.767343759536743,0.18288008464735594
1,400,4,4,64,0.08351775811289064,0.47496167803111417,16,0.40990000000000004,14.669137239456177,0.3263822418871094
1,400,4,4,128,0.4164033309301525,0.07811329152666313,16,0.389,24.671642303466797,0.027403330930152514
1,400,4,4,256,0.09128801814559889,0.2651832135658326,16,0.0485,45.271405935287476,0.04278801814559889
1,400,4,8,16,0.1792442142417427,0.4417744356377053,16,0.42560000000000003,7.122473478317261,0.24635578575825734
1,400,4,8,32,0.21339273966439032,0.19874442438024914,16,0.0998,9.684041023254395,0.11359273966439032
1,400,4,8,64,0.16866910833844728,0.17437038364921204,16,0.3118,14.740736961364746,0.14313089166155274
1,400,4,8,128,0.24858096013665115,0.24830093474651216,16,0.25630000000000003,25.005921840667725,0.0077190398633488755
1,400,4,8,256,0.13426203918282292,0.43831671629705843,16,0.1331,44.89353609085083,0.001162039182822927
1,400,4,16,16,0.07087082250478904,0.0751885797279786,16,0.043000000000000003,7.05816650390625,0.02787082250478904
1,400,4,16,32,0.26729256164196447,0.4190409648140774,16,0.25070000000000003,9.645072937011719,0.01659256164196443
1,400,4,16,64,0.05870718663709429,0.41448896443510574,16,0.307,14.628701448440552,0.2482928133629057
1,400,4,16,128,0.23325200304531896,0.45751493424260264,16,0.3221,24.809197664260864,0.08884799695468104
1,400,4,16,256,0.3903623487442203,0.2810044101487127,16,0.3609,45.11462426185608,0.029462348744220324
1,400,16,2,16,0.4818445621672461,0.14349732390908854,16,0.48350000000000004,7.072134733200073,0.0016554378327539587
1,400,16,2,32,0.14820697553607892,0.4997842983165623,16,0.37370000000000003,9.629727602005005,0.2254930244639211
1,400,16,2,64,0.15182038267586317,0.3770668741775252,16,0.23620000000000002,14.693056106567383,0.08437961732413685
1,400,16,2,128,0.02484210963616451,0.472388756852811,16,0.0308,24.703405380249023,0.00595789036383549
1,400,16,2,256,0.4770844136200405,0.007854151292662703,16,0.42350000000000004,45.203309059143066,0.05358441362004046
1,400,16,4,16,0.46569346606285444,0.007751507042479011,16,0.2295,7.24193263053894,0.23619346606285443
1,400,16,4,32,0.18940718855101796,0.07267195129591836,16,0.0016,9.596515655517578,0.18780718855101797
1,400,16,4,64,0.321806142780735,0.3480527206662996,16,0.3426,14.756479024887085,0.02079385721926502
1,400,16,4,128,0.41371502985842484,0.3594862022552398,16,0.38230000000000003,24.721383094787598,0.031415029858424814
1,400,16,4,256,0.1535087487354046,0.19477358301466657,16,0.1535,45.352967977523804,8.748735404601193e-06
1,400,16,8,16,0.274769728804134,0.4707880018045029,16,0.38580000000000003,7.1279966831207275,0.11103027119586606
1,400,16,8,32,0.4928607169797678,0.33241085131326276,16,0.37,9.687971115112305,0.1228607169797678
1,400,16,8,64,0.008804805441259667,0.04739379958129253,16,0.3514,15.13983964920044,0.3425951945587403
1,400,16,8,128,0.04494196110956761,0.18431585369982545,16,0.0227,24.97676706314087,0.022241961109567606
1,400,16,8,256,0.07105829153738408,0.46459996498437844,16,0.1144,44.85124182701111,0.043341708462615924
1,400,16,16,16,0.15728445114684175,0.44825423375642903,16,0.49610000000000004,7.203361988067627,0.3388155488531583
1,400,16,16,32,0.4282729344331796,0.24827863516755316,16,0.374,9.632982730865479,0.0542729344331796
1,400,16,16,64,0.4859750685786095,0.47486767329101953,16,0.4554,14.776631832122803,0.030575068578609477
1,400,16,16,128,0.44029102899747513,0.2915842312365275,16,0.3549,24.785969018936157,0.08539102899747514
1,400,16,16,256,0.30218345310415096,0.4959332107550851,16,0.2768,44.97680640220642,0.025383453104150966
1,400,64,2,16,0.1326860918357719,0.29194490850655175,16,0.2908,7.235195636749268,0.1581139081642281
1,400,64,2,32,0.1765403416094194,0.2676022450743673,16,0.3052,9.499957799911499,0.12865965839058063
1,400,64,2,64,0.2338329541767808,0.02399564971376389,16,0.2248,14.666885375976562,0.009032954176780794
1,400,64,2,128,0.09080490001527286,0.43751536682248965,16,0.1236,24.913541316986084,0.03279509998472714
1,400,64,2,256,0.4593338200906767,0.1900783665124801,16,0.4983,45.249332904815674,0.03896617990932333
1,400,64,4,16,0.3854834946606669,0.06453004512902166,16,0.26780000000000004,7.086441993713379,0.11768349466066685
1,400,64,4,32,0.006251713354478161,0.41771761722081285,16,0.217,9.663268566131592,0.21074828664552184
1,400,64,4,64,0.03914162016563161,0.25796633621310233,16,0.1143,14.976590871810913,0.07515837983436839
1,400,64,4,128,0.027039135541832737,0.16566314805658494,16,0.11,24.833906412124634,0.08296086445816726
1,400,64,4,256,0.2246136039729078,0.057497526725116876,16,0.271,45.39093899726868,0.046386396027092214
1,400,64,8,16,0.0679064114710557,0.2879347611215332,16,0.1905,7.126791000366211,0.12259358852894431
1,400,64,8,32,0.371274866628571,0.20148743060360652,16,0.44580000000000003,9.761528730392456,0.07452513337142902
1,400,64,8,64,0.1266622329747108,0.4116387463073471,16,0.0862,14.72564959526062,0.0404622329747108
1,400,64,8,128,0.05637807781896004,0.08171807025019284,16,0.0177,24.905906200408936,0.03867807781896004
1,400,64,8,256,0.03278864281986066,0.11706075883084538,16,0.0472,45.118165254592896,0.01441135718013934
1,400,64,16,16,0.3541528578492164,0.365548638074087,16,0.46580000000000005,7.095284700393677,0.11164714215078364
1,400,64,16,32,0.48129690787378776,0.22932958754378496,16,0.4924,9.62740707397461,0.011103092126212244
1,400,64,16,64,0.4719841317781751,0.40365038871276876,16,0.42300000000000004,14.721681594848633,0.048984131778175066
1,400,64,16,128,0.15532982476919538,0.14116866262201866,16,0.10020000000000001,24.877318382263184,0.05512982476919537
1,400,64,16,256,0.2661648088795283,0.27305896862067236,16,0.25670000000000004,45.01391339302063,0.009464808879528275
1,400,1,2,16,0.36750963582986096,0.2754008145823499,16,0.44730000000000003,6.930044889450073,0.07979036417013907
1,400,1,2,32,0.03171485814753977,0.481133778241082,16,0.19720000000000001,9.110653638839722,0.16548514185246024
1,400,1,2,64,0.32134778139079495,0.2186306276519428,16,0.37160000000000004,13.23467469215393,0.05025221860920509
1,400,1,2,128,0.24860583768811223,0.15857260399476736,16,0.26380000000000003,21.98259687423706,0.015194162311887804
1,400,1,2,256,0.18078095634583397,0.22829810419698415,16,0.1212,39.16023921966553,0.05958095634583396
1,400,1,4,16,0.40359012868843175,0.4429314459142206,16,0.47990000000000005,6.70611310005188,0.0763098713115683
1,400,1,4,32,0.3209967597911167,0.10297805356654821,16,0.2511,9.114277839660645,0.0698967597911167
1,400,1,4,64,0.4570890522428856,0.4103696166522116,16,0.4812,13.233195543289185,0.02411094775711442
1,400,1,4,128,0.25035960741773766,0.052622721304933895,16,0.33280000000000004,22.150108098983765,0.08244039258226238
1,400,1,4,256,0.035333602739466896,0.3606720121979538,16,0.028200000000000003,38.9580295085907,0.007133602739466893
1,400,1,8,16,0.2719424739152225,0.32185526351623467,16,0.437,6.821506500244141,0.16505752608477747
1,400,1,8,32,0.29104812268662944,0.4599913159464393,16,0.43820000000000003,8.896198987960815,0.1471518773133706
1,400,1,8,64,0.10735730852416409,0.28766716726928987,16,0.3619,13.189935445785522,0.2545426914758359
1,400,1,8,128,0.37413735898252165,0.1766102449925725,16,0.3609,21.853981494903564,0.013237358982521652
1,400,1,8,256,0.25866313861092405,0.045384941332609174,16,0.28240000000000004,39.14726758003235,0.02373686138907599
1,400,1,16,16,0.4587565303278884,0.4681240508758421,16,0.4989,6.760815620422363,0.04014346967211163
1,400,1,16,32,0.4502403914332075,0.4676171313179586,16,0.4827,8.976006507873535,0.03245960856679253
1,400,1,16,64,0.1267801923635976,0.3371228967365206,16,0.16,13.444003105163574,0.03321980763640239
1,400,1,16,128,0.3034364901891139,0.2944224862325118,16,0.3271,22.131567001342773,0.023663509810886107
1,400,1,16,256,0.34236711074650233,0.19052581579430233,16,0.34440000000000004,39.34318447113037,0.002032889253497705
1,400,4,2,16,0.17528616047944395,0.09747754179722906,16,0.1612,7.1115336418151855,0.014086160479443943
1,400,4,2,32,0.04414804030177538,0.12218694876719666,16,0.19090000000000001,9.610095024108887,0.14675195969822463
1,400,4,2,64,0.21063572577559686,0.07410027865032864,16,0.0184,14.781052589416504,0.19223572577559686
1,400,4,2,128,0.4497411517589938,0.49308542027339525,16,0.49560000000000004,24.93699860572815,0.04585884824100622
1,400,4,2,256,0.20807685842693863,0.43833018117801875,16,0.2545,45.17516350746155,0.04642314157306138
1,400,4,4,16,0.3390523988794072,0.48421994997441925,16,0.3022,7.319196462631226,0.03685239887940717
1,400,4,4,32,0.06348920909370653,0.1418308692979488,16,0.2639,9.761908531188965,0.2004107909062935
1,400,4,4,64,0.034997790850443355,0.4540941866316035,16,0.0239,14.734315156936646,0.011097790850443354
1,400,4,4,128,0.31311888983840197,0.43853344160914887,16,0.3276,24.80105495452881,0.014481110161598032
1,400,4,4,256,0.01995279524175203,0.43431408628695134,16,0.028900000000000002,45.09590744972229,0.008947204758247972
1,400,4,8,16,0.2435302119359024,0.018760251905632463,16,0.4214,7.093890905380249,0.1778697880640976
1,400,4,8,32,0.3514049737248886,0.40507470442820237,16,0.46090000000000003,9.765536546707153,0.10949502627511143
1,400,4,8,64,0.06989313673001041,0.3237577161694431,16,0.1509,14.745339155197144,0.0810068632699896
1,400,4,8,128,0.4004744423233219,0.10750700281514403,16,0.38230000000000003,24.88955783843994,0.018174442323321882
1,400,4,8,256,0.20482229735564184,0.21743285996116968,16,0.2147,45.7382926940918,0.009877702644358166
1,400,4,16,16,0.4301494656611839,0.4251555522640608,16,0.3017,7.116990804672241,0.12844946566118387
1,400,4,16,32,0.428201522679142,0.06523517715512595,16,0.1703,9.74872875213623,0.257901522679142
1,400,4,16,64,0.12516628388731893,0.25039053696787833,16,0.18280000000000002,14.842018127441406,0.05763371611268109
1,400,4,16,128,0.0968978786999124,0.32336717123479336,16,0.20980000000000001,24.927531242370605,0.11290212130008762
1,400,4,16,256,0.4533374875914746,0.1871092343683738,16,0.4258,45.30719208717346,0.027537487591474563
1,400,16,2,16,0.12164578589816943,0.3056892214206354,16,0.023200000000000002,7.143447637557983,0.09844578589816944
1,400,16,2,32,0.10104702635945578,0.3981262257949062,16,0.16040000000000001,9.634246349334717,0.05935297364054423
1,400,16,2,64,0.4089338316311334,0.07253664890284994,16,0.3831,15.020111799240112,0.025833831631133397
1,400,16,2,128,0.2254624172025282,0.3923284944695721,16,0.2136,24.941907167434692,0.011862417202528175
1,400,16,2,256,0.3609874714110461,0.003662302199513634,16,0.45730000000000004,45.17293047904968,0.09631252858895395
1,400,16,4,16,0.09689219763399504,0.0030138060712863735,16,0.3337,7.187216758728027,0.23680780236600496
1,400,16,4,32,0.4371945069953779,0.09210793138809409,16,0.47850000000000004,9.82832407951355,0.04130549300462216
1,400,16,4,64,0.13170786501169052,0.4599112800956782,16,0.14800000000000002,14.949555158615112,0.016292134988309503
1,400,16,4,128,0.3854779269940266,0.1253578873430754,16,0.3327,24.779086351394653,0.052777926994026614
1,400,16,4,256,0.2233936647609996,0.1584102002822868,16,0.085,44.790661096572876,0.13839366476099957
1,400,16,8,16,0.2858526465549332,0.2137173616758022,16,0.42500000000000004,7.133237600326538,0.13914735344506685
1,400,16,8,32,0.35448689814266393,0.24083243943708488,16,0.3105,9.677249193191528,0.04398689814266393
1,400,16,8,64,0.4621595812836341,0.44477761565133916,16,0.448,14.734463691711426,0.014159581283634093
1,400,16,8,128,0.005453332243399278,0.13264034297676708,16,0.21830000000000002,24.88376545906067,0.21284666775660074
1,400,16,8,256,0.07304545769161558,0.38530968048819303,16,0.076,44.8511688709259,0.0029545423083844197
1,400,16,16,16,0.22152280302524352,0.07106376081839866,16,0.0359,7.085384130477905,0.18562280302524353
1,400,16,16,32,0.16079444032102586,0.048061441859137355,16,0.0444,9.913650751113892,0.11639444032102586
1,400,16,16,64,0.17397207084075506,0.04549818383582538,16,0.24480000000000002,14.685055494308472,0.07082792915924496
1,400,16,16,128,0.12933606911597684,0.35218568618573715,16,0.0688,24.63797092437744,0.06053606911597684
1,400,16,16,256,0.016294950138800668,0.007796891043891252,16,0.0337,44.94578170776367,0.017405049861199333
1,400,64,2,16,0.18682565287198283,0.17469945705258516,16,0.027100000000000003,7.160660028457642,0.15972565287198282
1,400,64,2,32,0.4691751271756059,0.08024334319276455,16,0.49560000000000004,9.809918642044067,0.026424872824394152
1,400,64,2,64,0.4928180119095678,0.10150870525839734,16,0.4933,14.834776401519775,0.00048198809043220603
1,400,64,2,128,0.1039069434329315,0.4137963270566718,16,0.1114,25.038036346435547,0.007493056567068501
1,400,64,2,256,0.44225967960887214,0.16870554449898645,16,0.4146,45.1243200302124,0.027659679608872112
1,400,64,4,16,0.10492963397264388,0.4090744061257185,16,0.30870000000000003,7.073807239532471,0.20377036602735615
1,400,64,4,32,0.02866589675513137,0.24511221312563652,16,0.014,9.624902486801147,0.01466589675513137
1,400,64,4,64,0.3097765637993317,0.32423544877460847,16,0.3251,14.80953574180603,0.015323436200668283
1,400,64,4,128,0.14308568441111202,0.04075807650525076,16,0.0632,24.784466981887817,0.07988568441111202
1,400,64,4,256,0.1496151263999907,0.1808601837567836,16,0.0733,44.90522027015686,0.07631512639999069
1,400,64,8,16,0.4402247758379963,0.04698856979719629,16,0.2197,7.103458404541016,0.2205247758379963
1,400,64,8,32,0.22486327076325963,0.16169872521502265,16,0.2763,9.67487621307373,0.051436729236740364
1,400,64,8,64,0.4359280605076413,0.3717811472198178,16,0.462,14.7094087600708,0.026071939492358698
1,400,64,8,128,0.49118842770462123,0.26005143423896465,16,0.47840000000000005,24.97516703605652,0.012788427704621186
1,400,64,8,256,0.48550371159025885,0.1385077059258572,16,0.47800000000000004,45.14954352378845,0.00750371159025881
1,400,64,16,16,0.4345998551691029,0.14731706859542554,16,0.4637,7.155232906341553,0.029100144830897123
1,400,64,16,32,0.25459630665459676,0.012266280085179715,16,0.319,9.713299989700317,0.06440369334540325
1,400,64,16,64,0.35998438826683815,0.15109741024946738,16,0.3623,14.850729942321777,0.0023156117331618598
1,400,64,16,128,0.26383480929067427,0.08277848125295661,16,0.2499,24.869523286819458,0.013934809290674255
1,400,64,16,256,0.23496153184241425,0.4799633688361656,16,0.2509,44.91756629943848,0.01593846815758576
1,400,1,2,16,0.41615968468146686,0.3108432953635763,16,0.4233,6.785213470458984,0.0071403153185331525
1,400,1,2,32,0.001674163236880688,0.19051173599805654,16,0.007500000000000001,9.013600587844849,0.005825836763119313
1,400,1,2,64,0.02505180616808317,0.1651326130400394,16,0.0059,13.331950426101685,0.01915180616808317
1,400,1,2,128,0.36062891387073304,0.3438892990246586,16,0.4867,22.04533338546753,0.12607108612926698
1,400,1,2,256,0.3292220965771131,0.07201026815922662,16,0.3705,39.561826944351196,0.0412779034228869
1,400,1,4,16,0.34476224563902524,0.04314117741159512,16,0.28300000000000003,6.744680404663086,0.061762245639025215
1,400,1,4,32,0.3718264758762063,0.2908106911943009,16,0.1689,9.007955551147461,0.20292647587620632
1,400,1,4,64,0.267307886460658,0.28700274562090416,16,0.18860000000000002,13.219097137451172,0.07870788646065799
1,400,1,4,128,0.1346506853840564,0.24148436715211108,16,0.11120000000000001,21.770885944366455,0.023450685384056383
1,400,1,4,256,0.24888267655294638,0.48474425528577947,16,0.21450000000000002,38.86754369735718,0.034382676552946356
1,400,1,8,16,0.07719744957345787,0.09433561571759708,16,0.0073,6.798529863357544,0.06989744957345786
1,400,1,8,32,0.4863135352998763,0.3328899979919874,16,0.42900000000000005,8.96887993812561,0.05731353529987626
1,400,1,8,64,0.07547207647043735,0.005509274978982126,16,0.13920000000000002,13.294534683227539,0.06372792352956266
1,400,1,8,128,0.03587628717363461,0.4118455493167358,16,0.12190000000000001,21.938103914260864,0.0860237128263654
1,400,1,8,256,0.0949296485905628,0.1486991725369171,16,0.12480000000000001,39.05753684043884,0.02987035140943721
