,epsilon,distance_epsilon,sum_ab,evidences_per_t,time,real_epsilon,real_mu,T,N,edge_per_t,ensemble_size,calibration_batches
497,0.0623,0.0523,10.0,5,9.899060249328613,0.01,0.45,25,100,16,1,400
498,0.3089,0.018899999999999972,0.1,10,15.493297338485718,0.29000000000000004,0.09,50,100,16,1,400
499,0.0029000000000000002,0.0071,10.0,10,4.781216621398926,0.01,0.09,25,100,1,1,200
500,0.18730000000000002,0.10270000000000001,0.1,20,6.595508813858032,0.29000000000000004,0.41000000000000003,100,100,4,1,100
501,0.154,0.023999999999999994,0.1,10,11.84230637550354,0.13,0.33,100,100,1,1,200
502,0.1027,0.0527,0.1,5,5.081295967102051,0.05,0.29000000000000004,25,100,64,1,200
503,0.1748,0.12480000000000001,1.0,20,7.716104030609131,0.05,0.17,50,100,64,1,200
504,0.20670000000000002,0.07670000000000002,1.0,5,14.27841854095459,0.13,0.01,50,100,1,1,400
505,0.22210000000000002,0.0121,10.0,20,7.1190900802612305,0.21000000000000002,0.25,50,100,1,1,200
506,0.2159,0.0859,10.0,40,2.533750295639038,0.13,0.25,25,100,4,1,100
507,0.2172,0.007199999999999984,10.0,40,6.567178726196289,0.21000000000000002,0.41000000000000003,100,100,4,1,100
508,0.1652,0.08479999999999999,1.0,10,7.535632133483887,0.25,0.17,50,100,16,1,200
509,0.41200000000000003,0.122,10.0,20,5.226862907409668,0.29000000000000004,0.17,25,100,4,1,200
510,0.25,0.08000000000000002,0.1,20,15.597049713134766,0.33,0.41000000000000003,50,100,16,1,400
511,0.20500000000000002,0.0050000000000000044,10.0,40,3.82572865486145,0.21000000000000002,0.29000000000000004,50,100,16,1,100
512,0.281,0.031000000000000028,10.0,20,11.98227572441101,0.25,0.45,100,100,1,1,200
513,0.3689,0.041100000000000025,10.0,20,6.558322429656982,0.41000000000000003,0.29000000000000004,100,100,4,1,100
514,0.1468,0.01680000000000001,0.1,5,2.5337462425231934,0.13,0.05,25,100,16,1,100
515,0.4723,0.1023,1.0,20,6.535476922988892,0.37,0.05,100,100,16,1,100
516,0.0367,0.0267,0.1,10,15.35658311843872,0.01,0.01,50,100,16,1,400
517,0.4897,0.03970000000000001,10.0,5,6.5119287967681885,0.45,0.05,100,100,16,1,100
518,0.1703,0.08030000000000001,0.1,10,3.5043880939483643,0.09,0.17,50,100,1,1,100
519,0.1353,0.0853,0.1,40,15.326003789901733,0.05,0.33,50,100,64,1,400
520,0.094,0.0040000000000000036,0.1,5,26.001633405685425,0.09,0.25,100,100,16,1,400
521,0.022600000000000002,0.0274,10.0,20,3.548100233078003,0.05,0.01,50,100,1,1,100
522,0.21880000000000002,0.031199999999999978,1.0,20,23.697802782058716,0.25,0.37,100,100,1,1,400
523,0.4687,0.018699999999999994,10.0,5,26.47761368751526,0.45,0.05,100,100,64,1,400
524,0.1762,0.006199999999999983,0.1,20,6.53544807434082,0.17,0.29000000000000004,100,100,4,1,100
525,0.1447,0.01469999999999999,0.1,20,4.6929545402526855,0.13,0.41000000000000003,25,100,1,1,200
526,0.013900000000000001,0.0361,1.0,40,9.527130603790283,0.05,0.05,25,100,1,1,400
527,0.28200000000000003,0.03200000000000003,0.1,5,5.021967172622681,0.25,0.21000000000000002,25,100,64,1,200
528,0.0442,0.0058,0.1,5,2.639639139175415,0.05,0.05,25,100,16,1,100
529,0.2288,0.06120000000000003,1.0,10,26.381895780563354,0.29000000000000004,0.17,100,100,64,1,400
530,0.36960000000000004,0.039600000000000024,0.1,40,7.163841009140015,0.33,0.05,50,100,1,1,200
531,0.4108,0.0408,10.0,5,15.422085762023926,0.37,0.25,50,100,4,1,400
532,0.0017000000000000001,0.0083,1.0,5,3.864901304244995,0.01,0.05,50,100,4,1,100
533,0.2431,0.1931,10.0,40,2.48378849029541,0.05,0.25,25,100,16,1,100
534,0.4151,0.03489999999999999,1.0,10,26.082965850830078,0.45,0.37,100,100,16,1,400
535,0.38720000000000004,0.01720000000000005,0.1,10,15.17160153388977,0.37,0.33,50,100,64,1,400
536,0.2094,0.03939999999999999,0.1,40,12.29492735862732,0.17,0.09,100,100,1,1,200
537,0.4995,0.04949999999999999,10.0,40,7.613583087921143,0.45,0.17,50,100,16,1,200
538,0.46580000000000005,0.09580000000000005,10.0,10,7.60855507850647,0.37,0.13,50,100,16,1,200
539,0.07780000000000001,0.012199999999999989,10.0,10,3.5213468074798584,0.09,0.01,50,100,1,1,100
540,0.4423,0.11230000000000001,0.1,10,2.510171890258789,0.33,0.21000000000000002,25,100,16,1,100
541,0.21810000000000002,0.16810000000000003,1.0,5,15.208967924118042,0.05,0.45,50,100,4,1,400
542,0.2902,0.1202,1.0,10,7.676677703857422,0.17,0.37,50,100,16,1,200
543,0.108,0.057999999999999996,0.1,40,3.8524694442749023,0.05,0.01,50,100,4,1,100
544,0.1568,0.02679999999999999,1.0,20,15.352645874023438,0.13,0.29000000000000004,50,100,4,1,400
545,0.1134,0.0634,1.0,10,2.473168134689331,0.05,0.01,25,100,16,1,100
546,0.4263,0.0237,1.0,20,7.708746433258057,0.45,0.33,50,100,4,1,200
547,0.1802,0.1702,1.0,40,7.088776350021362,0.01,0.09,100,100,64,1,100
548,0.1807,0.010699999999999987,0.1,5,26.346978902816772,0.17,0.01,100,100,16,1,400
549,0.3487,0.058699999999999974,0.1,10,10.005167722702026,0.29000000000000004,0.25,25,100,4,1,400
550,0.0897,0.07970000000000001,1.0,10,13.369228839874268,0.01,0.45,100,100,64,1,200
551,0.2086,0.0014000000000000123,0.1,20,6.850555658340454,0.21000000000000002,0.29000000000000004,100,100,4,1,100
552,0.45790000000000003,0.0479,10.0,40,26.328399181365967,0.41000000000000003,0.21000000000000002,100,100,16,1,400
553,0.309,0.01899999999999996,10.0,20,2.333217144012451,0.29000000000000004,0.01,25,100,1,1,100
554,0.2109,0.04089999999999999,1.0,10,7.622720003128052,0.17,0.21000000000000002,50,100,64,1,200
555,0.0201,0.2299,10.0,10,3.8348636627197266,0.25,0.21000000000000002,50,100,64,1,100
556,0.24150000000000002,0.07150000000000001,0.1,40,7.674572467803955,0.17,0.21000000000000002,50,100,64,1,200
557,0.2107,0.19930000000000003,10.0,40,9.861017227172852,0.41000000000000003,0.25,25,100,4,1,400
558,0.4519,0.0019000000000000128,10.0,40,13.206593990325928,0.45,0.33,100,100,16,1,200
559,0.1567,0.1467,1.0,5,15.400863885879517,0.01,0.41000000000000003,50,100,64,1,400
560,0.4802,0.030200000000000005,10.0,5,10.07607364654541,0.45,0.45,25,100,64,1,400
561,0.0835,0.07350000000000001,1.0,20,7.828819751739502,0.01,0.17,50,100,16,1,200
562,0.33790000000000003,0.007900000000000018,10.0,20,3.5400588512420654,0.33,0.09,50,100,1,1,100
563,0.43610000000000004,0.013899999999999968,0.1,40,23.665022134780884,0.45,0.33,100,100,1,1,400
564,0.2177,0.07230000000000003,1.0,20,4.748366117477417,0.29000000000000004,0.29000000000000004,25,100,1,1,200
565,0.4955,0.045499999999999985,0.1,10,6.494653224945068,0.45,0.41000000000000003,100,100,64,1,100
566,0.38420000000000004,0.014200000000000046,0.1,10,3.940749168395996,0.37,0.33,50,100,16,1,100
567,0.36010000000000003,0.030100000000000016,1.0,20,26.095320224761963,0.33,0.13,100,100,64,1,400
568,0.21530000000000002,0.1147,1.0,20,7.741905450820923,0.33,0.21000000000000002,50,100,4,1,200
569,0.36920000000000003,0.03920000000000001,1.0,20,13.102400302886963,0.33,0.37,100,100,4,1,200
570,0.40640000000000004,0.03640000000000004,1.0,10,9.991651058197021,0.37,0.37,25,100,64,1,400
571,0.39990000000000003,0.010099999999999998,10.0,10,26.0967915058136,0.41000000000000003,0.41000000000000003,100,100,64,1,400
572,0.09430000000000001,0.004300000000000012,1.0,10,7.924227237701416,0.09,0.29000000000000004,50,100,4,1,200
573,0.3647,0.03470000000000001,0.1,20,26.696440935134888,0.33,0.01,100,100,16,1,400
574,0.49770000000000003,0.0877,10.0,20,8.203234910964966,0.41000000000000003,0.21000000000000002,50,100,64,1,200
575,0.1589,0.02890000000000001,1.0,5,5.973032712936401,0.13,0.33,100,100,1,1,100
576,0.43720000000000003,0.06720000000000004,10.0,10,13.26979923248291,0.37,0.13,100,100,64,1,200
577,0.0587,0.0087,10.0,5,6.001864433288574,0.05,0.37,100,100,1,1,100
578,0.0417,0.008300000000000002,1.0,10,9.310935497283936,0.05,0.01,25,100,1,1,400
579,0.1047,0.10530000000000002,10.0,10,4.9199817180633545,0.21000000000000002,0.09,25,100,16,1,200
580,0.3462,0.06380000000000002,1.0,10,2.3592350482940674,0.41000000000000003,0.05,25,100,1,1,100
581,0.34990000000000004,0.05990000000000001,10.0,20,13.386252403259277,0.29000000000000004,0.09,100,100,64,1,200
582,0.2836,0.006400000000000017,10.0,40,15.694775342941284,0.29000000000000004,0.41000000000000003,50,100,4,1,400
583,0.0804,0.030399999999999996,10.0,5,6.403964042663574,0.05,0.21000000000000002,100,100,16,1,100
584,0.3224,0.007599999999999996,1.0,20,4.861299276351929,0.33,0.41000000000000003,25,100,4,1,200
585,0.0219,0.028100000000000003,0.1,10,2.3510491847991943,0.05,0.25,25,100,1,1,100
586,0.34390000000000004,0.013900000000000023,10.0,10,7.7201128005981445,0.33,0.37,50,100,16,1,200
587,0.1912,0.05879999999999999,10.0,20,5.0983734130859375,0.25,0.21000000000000002,25,100,16,1,200
588,0.24230000000000002,0.0877,10.0,20,10.17042875289917,0.33,0.17,25,100,16,1,400
589,0.3179,0.02789999999999998,10.0,5,7.239295244216919,0.29000000000000004,0.05,50,100,1,1,200
590,0.2427,0.2327,10.0,40,4.730091333389282,0.01,0.25,25,100,1,1,200
591,0.0765,0.026499999999999996,10.0,10,3.539038896560669,0.05,0.21000000000000002,50,100,1,1,100
592,0.12190000000000001,0.11190000000000001,1.0,5,6.376336097717285,0.01,0.41000000000000003,100,100,16,1,100
593,0.3951,0.014900000000000024,0.1,20,2.3379037380218506,0.41000000000000003,0.05,25,100,1,1,100
594,0.1558,0.0658,1.0,40,2.5286288261413574,0.09,0.01,25,100,4,1,100
595,0.1023,0.06770000000000001,0.1,40,2.4909677505493164,0.17,0.25,25,100,16,1,100
596,0.20470000000000002,0.03470000000000001,0.1,20,4.760817527770996,0.17,0.33,25,100,1,1,200
597,0.3302,0.00019999999999997797,1.0,20,26.26623558998108,0.33,0.21000000000000002,100,100,16,1,400
598,0.31820000000000004,0.028200000000000003,1.0,20,4.628993511199951,0.29000000000000004,0.33,25,100,1,1,200
599,0.12300000000000001,0.07300000000000001,1.0,10,4.966839075088501,0.05,0.41000000000000003,25,100,16,1,200
600,0.1895,0.0595,1.0,10,3.5156190395355225,0.13,0.13,50,100,1,1,100
601,0.4113,0.0012999999999999678,10.0,40,13.303562641143799,0.41000000000000003,0.33,100,100,16,1,200
602,0.189,0.059,10.0,5,6.522500038146973,0.13,0.29000000000000004,100,100,16,1,100
603,0.14450000000000002,0.05450000000000002,0.1,5,2.5047061443328857,0.09,0.13,25,100,16,1,100
604,0.4272,0.017199999999999993,1.0,40,7.687890291213989,0.41000000000000003,0.45,50,100,4,1,200
605,0.024,0.014,10.0,5,15.115249395370483,0.01,0.33,50,100,4,1,400
606,0.029300000000000003,0.0207,10.0,10,3.52583384513855,0.05,0.01,50,100,1,1,100
607,0.35150000000000003,0.0615,10.0,5,9.958442211151123,0.29000000000000004,0.09,25,100,64,1,400
608,0.4918,0.08179999999999998,1.0,10,12.829637289047241,0.41000000000000003,0.17,100,100,4,1,200
609,0.3327,0.00269999999999998,10.0,20,11.845563888549805,0.33,0.21000000000000002,100,100,1,1,200
610,0.0172,0.0328,10.0,10,9.91237497329712,0.05,0.17,25,100,16,1,400
611,0.0008,0.0092,10.0,40,5.904507160186768,0.01,0.17,100,100,1,1,100
612,0.1835,0.10650000000000004,1.0,20,9.340400457382202,0.29000000000000004,0.13,25,100,1,1,400
613,0.4577,0.007699999999999985,1.0,10,13.284790515899658,0.45,0.09,100,100,16,1,200
614,0.0332,0.0232,1.0,10,10.181605577468872,0.01,0.09,25,100,64,1,400
615,0.1693,0.2007,1.0,5,7.667704105377197,0.37,0.41000000000000003,50,100,4,1,200
616,0.23600000000000002,0.013999999999999985,1.0,20,14.217278242111206,0.25,0.13,50,100,1,1,400
617,0.029400000000000003,0.060599999999999994,1.0,40,6.547870397567749,0.09,0.13,100,100,16,1,100
618,0.46290000000000003,0.09290000000000004,1.0,40,5.959917306900024,0.37,0.05,100,100,1,1,100
619,0.1223,0.0076999999999999985,10.0,20,5.937025308609009,0.13,0.01,100,100,1,1,100
620,0.4742,0.1442,0.1,10,15.489349842071533,0.33,0.09,50,100,4,1,400
621,0.19540000000000002,0.1346,0.1,20,10.055806875228882,0.33,0.17,25,100,4,1,400
622,0.0946,0.15539999999999998,10.0,40,6.55440354347229,0.25,0.17,100,100,16,1,100
623,0.4476,0.03759999999999997,10.0,5,13.126057386398315,0.41000000000000003,0.17,100,100,4,1,200
624,0.25220000000000004,0.08220000000000002,0.1,40,7.763033866882324,0.17,0.01,50,100,16,1,200
625,0.2519,0.12190000000000001,10.0,40,4.016980171203613,0.13,0.29000000000000004,50,100,16,1,100
626,0.10400000000000001,0.146,0.1,10,10.079275846481323,0.25,0.37,25,100,16,1,400
627,0.3889,0.018900000000000028,0.1,20,15.66486120223999,0.37,0.17,50,100,64,1,400
628,0.3763,0.1663,0.1,5,6.595017910003662,0.21000000000000002,0.01,100,100,64,1,100
629,0.2013,0.031299999999999994,0.1,10,7.097797870635986,0.17,0.09,50,100,1,1,200
630,0.36310000000000003,0.006899999999999962,1.0,5,6.57358455657959,0.37,0.25,100,100,16,1,100
631,0.365,0.034999999999999976,0.1,40,15.427794456481934,0.33,0.25,50,100,64,1,400
632,0.3259,0.1159,1.0,20,14.287575721740723,0.21000000000000002,0.05,50,100,1,1,400
633,0.4389,0.011099999999999999,0.1,40,15.294750452041626,0.45,0.25,50,100,4,1,400
634,0.0541,0.0040999999999999995,0.1,40,15.368830919265747,0.05,0.37,50,100,16,1,400
635,0.2054,0.1154,0.1,20,14.278489351272583,0.09,0.37,50,100,1,1,400
636,0.4439,0.1139,10.0,20,2.310865879058838,0.33,0.33,25,100,1,1,100
637,0.2417,0.08830000000000002,1.0,10,9.999387502670288,0.33,0.29000000000000004,25,100,16,1,400
638,0.1308,0.0408,10.0,5,15.188601732254028,0.09,0.33,50,100,16,1,400
639,0.0589,0.031099999999999996,10.0,10,3.815443754196167,0.09,0.37,50,100,16,1,100
640,0.0114,0.0386,1.0,20,10.402369260787964,0.05,0.01,25,100,16,1,400
641,0.06910000000000001,0.019100000000000006,1.0,5,7.685335874557495,0.05,0.25,50,100,16,1,200
642,0.055400000000000005,0.0746,1.0,10,3.861833095550537,0.13,0.09,50,100,64,1,100
643,0.2901,0.1199,1.0,5,15.441817998886108,0.41000000000000003,0.25,50,100,4,1,400
644,0.15810000000000002,0.011899999999999994,1.0,10,6.462037086486816,0.17,0.37,100,100,4,1,100
645,0.07980000000000001,0.0902,10.0,5,7.6579508781433105,0.17,0.09,50,100,1,1,200
646,0.4325,0.022499999999999964,0.1,5,26.150774478912354,0.41000000000000003,0.45,100,100,16,1,400
647,0.1584,0.05160000000000001,10.0,10,5.03311014175415,0.21000000000000002,0.33,25,100,16,1,200
648,0.3934,0.023400000000000032,10.0,10,3.824693202972412,0.37,0.25,50,100,64,1,100
649,0.10840000000000001,0.10160000000000001,1.0,20,2.510077953338623,0.21000000000000002,0.21000000000000002,25,100,16,1,100
650,0.1713,0.07869999999999999,1.0,10,15.517000675201416,0.25,0.21000000000000002,50,100,4,1,400
651,0.11470000000000001,0.13529999999999998,1.0,10,10.007359027862549,0.25,0.09,25,100,16,1,400
652,0.3236,0.0736,10.0,5,9.936171770095825,0.25,0.41000000000000003,25,100,16,1,400
653,0.19260000000000002,0.0174,1.0,40,5.921063661575317,0.21000000000000002,0.05,100,100,1,1,100
654,0.38480000000000003,0.0948,0.1,40,3.5644729137420654,0.29000000000000004,0.45,50,100,1,1,100
655,0.3922,0.017800000000000038,0.1,40,13.108870267868042,0.41000000000000003,0.29000000000000004,100,100,16,1,200
656,0.028200000000000003,0.1018,10.0,40,13.65307068824768,0.13,0.01,100,100,16,1,200
657,0.161,0.031,10.0,20,6.538419961929321,0.13,0.41000000000000003,100,100,16,1,100
658,0.20090000000000002,0.009099999999999997,0.1,40,12.285488843917847,0.21000000000000002,0.09,100,100,1,1,200
659,0.0181,0.008100000000000001,0.1,20,7.722598552703857,0.01,0.01,50,100,4,1,200
660,0.1431,0.06690000000000002,1.0,5,26.54802417755127,0.21000000000000002,0.09,100,100,4,1,400
661,0.23600000000000002,0.066,10.0,5,24.939292192459106,0.17,0.21000000000000002,100,100,1,1,400
662,0.17370000000000002,0.07629999999999998,10.0,10,26.390461444854736,0.25,0.25,100,100,64,1,400
663,0.0011,0.0089,0.1,10,13.207836627960205,0.01,0.33,100,100,64,1,200
664,0.0753,0.025300000000000003,0.1,20,10.07655668258667,0.05,0.21000000000000002,25,100,4,1,400
665,0.1802,0.10980000000000004,1.0,40,7.7019453048706055,0.29000000000000004,0.29000000000000004,50,100,16,1,200
666,0.40040000000000003,0.030400000000000038,0.1,10,6.576280832290649,0.37,0.25,100,100,4,1,100
667,0.198,0.068,1.0,20,3.9068920612335205,0.13,0.37,50,100,64,1,100
668,0.0031000000000000003,0.046900000000000004,1.0,5,9.425334692001343,0.05,0.01,25,100,1,1,400
669,0.0083,0.0017000000000000001,0.1,10,15.33617115020752,0.01,0.45,50,100,64,1,400
670,0.4171,0.04710000000000003,10.0,40,13.289205312728882,0.37,0.13,100,100,4,1,200
671,0.11950000000000001,0.029500000000000012,0.1,5,13.216778993606567,0.09,0.25,100,100,4,1,200
672,0.2783,0.06829999999999997,10.0,20,15.45861005783081,0.21000000000000002,0.17,50,100,16,1,400
673,0.133,0.0030000000000000027,10.0,40,3.89285945892334,0.13,0.09,50,100,4,1,100
674,0.2403,0.009699999999999986,1.0,20,3.6059410572052,0.25,0.13,50,100,1,1,100
675,0.26830000000000004,0.18169999999999997,10.0,40,6.579361915588379,0.45,0.01,100,100,16,1,100
676,0.1731,0.0431,1.0,10,6.189236879348755,0.13,0.01,100,100,64,1,100
677,0.39680000000000004,0.06680000000000003,1.0,5,7.725823163986206,0.33,0.45,50,100,4,1,200
678,0.49570000000000003,0.0857,1.0,40,13.235878229141235,0.41000000000000003,0.13,100,100,64,1,200
679,0.0698,0.019799999999999998,1.0,40,7.794801712036133,0.05,0.33,50,100,16,1,200
680,0.0378,0.012200000000000003,10.0,40,2.3345136642456055,0.05,0.21000000000000002,25,100,1,1,100
681,0.026000000000000002,0.016,0.1,10,7.743305683135986,0.01,0.09,50,100,4,1,200
682,0.1663,0.003700000000000009,10.0,20,2.3318052291870117,0.17,0.01,25,100,1,1,100
683,0.3506,0.019399999999999973,0.1,5,7.786531686782837,0.37,0.09,50,100,64,1,200
684,0.0524,0.0023999999999999994,0.1,20,5.958020210266113,0.05,0.05,100,100,1,1,100
685,0.1598,0.0902,10.0,10,15.570200443267822,0.25,0.13,50,100,64,1,400
686,0.2303,0.019699999999999995,0.1,5,6.536577939987183,0.25,0.37,100,100,4,1,100
687,0.0046,0.0054,0.1,10,11.71639609336853,0.01,0.01,100,100,1,1,200
688,0.1057,0.2243,1.0,5,7.447559595108032,0.33,0.21000000000000002,50,100,16,1,200
689,0.2897,0.00030000000000002247,0.1,10,7.714046239852905,0.29000000000000004,0.25,50,100,16,1,200
690,0.11750000000000001,0.02750000000000001,10.0,20,9.4232017993927,0.09,0.45,25,100,1,1,400
691,0.2934,0.08339999999999997,0.1,20,15.629534721374512,0.21000000000000002,0.09,50,100,16,1,400
692,0.24710000000000001,0.2029,0.1,5,2.5176854133605957,0.45,0.13,25,100,4,1,100
693,0.1578,0.012200000000000016,1.0,5,15.729798793792725,0.17,0.21000000000000002,50,100,16,1,400
694,0.12050000000000001,0.11050000000000001,1.0,20,15.56041431427002,0.01,0.13,50,100,16,1,400
695,0.4641,0.09410000000000002,1.0,40,4.759433746337891,0.37,0.17,25,100,1,1,200
696,0.033600000000000005,0.016399999999999998,10.0,40,15.601816892623901,0.05,0.45,50,100,4,1,400
697,0.47900000000000004,0.189,0.1,10,3.539640426635742,0.29000000000000004,0.45,50,100,1,1,100
698,0.2127,0.07730000000000004,10.0,20,6.680319786071777,0.29000000000000004,0.09,100,100,64,1,100
699,0.3971,0.10709999999999997,10.0,20,14.298596382141113,0.29000000000000004,0.05,50,100,1,1,400
700,0.027800000000000002,0.0222,10.0,40,3.8589508533477783,0.05,0.41000000000000003,50,100,16,1,100
701,0.34190000000000004,0.33190000000000003,10.0,40,4.614082098007202,0.01,0.37,25,100,1,1,200
702,0.3709,0.08089999999999997,1.0,5,6.022465705871582,0.29000000000000004,0.41000000000000003,100,100,1,1,100
703,0.20500000000000002,0.07500000000000001,0.1,5,24.122803926467896,0.13,0.33,100,100,1,1,400
704,0.13870000000000002,0.1287,0.1,40,7.086522817611694,0.01,0.29000000000000004,50,100,1,1,200
705,0.1287,0.0787,1.0,40,3.8867909908294678,0.05,0.09,50,100,64,1,100
706,0.0247,0.0147,10.0,10,2.5318031311035156,0.01,0.21000000000000002,25,100,4,1,100
707,0.25680000000000003,0.04680000000000001,1.0,10,9.498996257781982,0.21000000000000002,0.09,25,100,1,1,400
708,0.25780000000000003,0.007800000000000029,1.0,5,7.731607675552368,0.25,0.01,50,100,4,1,200
709,0.4394,0.06940000000000002,1.0,40,13.196332454681396,0.37,0.21000000000000002,100,100,64,1,200
710,0.23670000000000002,0.06670000000000001,0.1,10,4.64033579826355,0.17,0.41000000000000003,25,100,1,1,200
711,0.1589,0.06890000000000002,1.0,20,3.8778319358825684,0.09,0.33,50,100,16,1,100
712,0.1466,0.10339999999999999,10.0,5,7.980175256729126,0.25,0.09,50,100,64,1,200
713,0.0111,0.038900000000000004,10.0,10,10.019623756408691,0.05,0.45,25,100,16,1,400
714,0.2333,0.18330000000000002,0.1,40,3.931685447692871,0.05,0.01,50,100,64,1,100
715,0.4783,0.028299999999999992,0.1,20,5.141845703125,0.45,0.09,25,100,64,1,200
716,0.015300000000000001,0.005300000000000001,0.1,10,7.237212896347046,0.01,0.01,50,100,1,1,200
717,0.21780000000000002,0.03219999999999998,10.0,40,26.62748384475708,0.25,0.37,100,100,64,1,400
718,0.12940000000000002,0.0005999999999999894,1.0,40,7.86632227897644,0.13,0.01,50,100,4,1,200
719,0.14070000000000002,0.029299999999999993,0.1,40,2.601804494857788,0.17,0.05,25,100,4,1,100
720,0.1494,0.060600000000000015,10.0,40,14.778690099716187,0.21000000000000002,0.41000000000000003,50,100,1,1,400
721,0.23020000000000002,0.060200000000000004,1.0,5,7.860124111175537,0.17,0.17,50,100,16,1,200
722,0.2149,0.004899999999999988,0.1,20,6.016414403915405,0.21000000000000002,0.37,100,100,1,1,100
723,0.4621,0.05209999999999998,10.0,20,24.23506474494934,0.41000000000000003,0.37,100,100,1,1,400
724,0.024200000000000003,0.1458,1.0,40,6.683834075927734,0.17,0.21000000000000002,100,100,16,1,100
725,0.32070000000000004,0.15070000000000003,10.0,5,7.8633339405059814,0.17,0.45,50,100,16,1,200
726,0.3869,0.02310000000000001,0.1,20,14.32032322883606,0.41000000000000003,0.01,50,100,1,1,400
727,0.3531,0.10310000000000002,10.0,20,5.0880208015441895,0.25,0.01,25,100,64,1,200
728,0.1366,0.03340000000000001,1.0,20,26.32147216796875,0.17,0.25,100,100,4,1,400
729,0.0529,0.0771,1.0,5,4.986098051071167,0.13,0.05,25,100,4,1,200
730,0.3683,0.0016999999999999793,0.1,5,5.035180330276489,0.37,0.21000000000000002,25,100,16,1,200
731,0.037000000000000005,0.012999999999999998,10.0,5,9.967991352081299,0.05,0.09,25,100,16,1,400
732,0.4167,0.033299999999999996,10.0,40,26.15577244758606,0.45,0.17,100,100,16,1,400
733,0.199,0.09100000000000003,10.0,20,15.476819276809692,0.29000000000000004,0.41000000000000003,50,100,64,1,400
734,0.3962,0.053800000000000014,1.0,20,5.876157760620117,0.45,0.33,100,100,1,1,100
735,0.1427,0.06730000000000003,10.0,40,9.908139705657959,0.21000000000000002,0.01,25,100,64,1,400
736,0.28750000000000003,0.03750000000000003,10.0,40,15.399090766906738,0.25,0.41000000000000003,50,100,64,1,400
737,0.0123,0.037700000000000004,0.1,40,12.771153688430786,0.05,0.29000000000000004,100,100,64,1,200
738,0.48310000000000003,0.11310000000000003,0.1,20,3.5660624504089355,0.37,0.41000000000000003,50,100,1,1,100
739,0.0454,0.0046,1.0,5,6.552753210067749,0.05,0.17,100,100,4,1,100
740,0.09230000000000001,0.0023000000000000104,0.1,20,3.904794454574585,0.09,0.45,50,100,4,1,100
741,0.2015,0.20850000000000002,10.0,10,10.195973873138428,0.41000000000000003,0.33,25,100,16,1,400
742,0.3326,0.0826,1.0,10,11.853633403778076,0.25,0.01,100,100,1,1,200
743,0.0478,0.0378,0.1,40,15.425272226333618,0.01,0.33,50,100,16,1,400
744,0.1746,0.004599999999999993,1.0,5,7.687275409698486,0.17,0.25,50,100,4,1,200
745,0.0149,0.0049,10.0,10,4.646330833435059,0.01,0.17,25,100,1,1,200
746,0.4078,0.0022000000000000353,10.0,20,6.568116903305054,0.41000000000000003,0.45,100,100,64,1,100
747,0.12990000000000002,9.999999999998899e-05,1.0,40,3.5282680988311768,0.13,0.45,50,100,1,1,100
748,0.14100000000000001,0.05100000000000002,1.0,10,12.937078714370728,0.09,0.09,100,100,16,1,200
749,0.1791,0.08910000000000001,10.0,40,6.488014459609985,0.09,0.05,100,100,16,1,100
750,0.391,0.381,10.0,10,4.740286588668823,0.01,0.05,25,100,1,1,200
751,0.004200000000000001,0.0858,1.0,40,15.426247358322144,0.09,0.37,50,100,64,1,400
752,0.0981,0.2319,10.0,20,3.862975597381592,0.33,0.09,50,100,16,1,100
753,0.061000000000000006,0.02899999999999999,0.1,10,3.9343631267547607,0.09,0.17,50,100,64,1,100
754,0.44830000000000003,0.07830000000000004,0.1,5,2.522489309310913,0.37,0.25,25,100,4,1,100
755,0.3713,0.03870000000000001,10.0,20,5.024385213851929,0.41000000000000003,0.25,25,100,64,1,200
756,0.2791,0.18910000000000002,10.0,10,13.115177154541016,0.09,0.45,100,100,16,1,200
757,0.07400000000000001,0.096,1.0,20,3.7326607704162598,0.17,0.29000000000000004,50,100,64,1,100
758,0.12390000000000001,0.006099999999999994,1.0,10,4.602050542831421,0.13,0.41000000000000003,25,100,1,1,200
759,0.2989,0.0489,10.0,20,7.6445019245147705,0.25,0.01,50,100,64,1,200
760,0.41190000000000004,0.04190000000000005,10.0,10,26.400527715682983,0.37,0.41000000000000003,100,100,64,1,400
761,0.3392,0.009199999999999986,0.1,5,26.376550436019897,0.33,0.25,100,100,64,1,400
762,0.4373,0.2273,10.0,20,4.903488397598267,0.21000000000000002,0.25,25,100,4,1,200
763,0.024900000000000002,0.0251,10.0,5,13.042369842529297,0.05,0.41000000000000003,100,100,4,1,200
764,0.438,0.02799999999999997,1.0,40,14.249553203582764,0.41000000000000003,0.17,50,100,1,1,400
765,0.1164,0.013600000000000001,0.1,10,9.1861891746521,0.13,0.45,25,100,1,1,400
766,0.0082,0.0017999999999999995,0.1,10,26.326364994049072,0.01,0.29000000000000004,100,100,4,1,400
767,0.10200000000000001,0.027999999999999997,10.0,20,5.0370192527771,0.13,0.01,25,100,64,1,200
768,0.2333,0.016699999999999993,0.1,40,13.038070917129517,0.25,0.21000000000000002,100,100,4,1,200
769,0.075,0.024999999999999994,1.0,10,15.598880290985107,0.05,0.01,50,100,64,1,400
770,0.1716,0.03840000000000002,10.0,40,4.7433295249938965,0.21000000000000002,0.09,25,100,1,1,200
