N,T,edge_per_t,evidences_per_t,model,optimizer_name,num_epochs,lr,model_name,minibatch_size,epsilon_plus_estimated,epsilon_minus_estimated,X0_r2,time,last_iteration,real_epsilon_plus,real_epsilon_minus,mu_plus,mu_minus,rho,distance_epsilon_plus,distance_epsilon,distance_minus
100,64,16,8,backfire,nadam,400,0.001,BC_backfire,16,0.20175909385648375,0.7053233627180627,-0.751572847366333,18.853167057037354,401,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.28947137113712024,0.17849719347818896,0.28947137113712024
100,64,16,8,backfire,nadam,400,0.001,BC_backfire,32,0.21700477792849646,0.674231270194085,-0.5110777616500854,18.868950128555298,401,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.2583792786131425,0.19374287755020167,0.2583792786131425
100,64,16,8,backfire,nadam,400,0.005,BC_backfire,0,0.11435488590499998,0.3754624679099482,-1.692300796508789,18.776082277297974,401,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.0403895236709943,0.0910929855267052,0.0403895236709943
100,64,16,8,backfire,nadam,400,0.005,BC_backfire,16,0.1484734968599296,0.5632777513847472,-0.47870874404907227,18.856361389160156,401,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.14742575980380473,0.12521159648163482,0.14742575980380473
100,64,16,8,backfire,nadam,400,0.005,BC_backfire,32,0.14484267811009732,0.44184590449204225,0.0077362060546875,18.933091402053833,401,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.02599391291109976,0.12158077773180254,0.02599391291109976
100,64,16,8,backfire,nadam,400,0.01,BC_backfire,0,0.08560502023717667,0.5026272739363666,0.19567018747329712,18.79213523864746,401,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.08677528235542414,0.062343119858881885,0.08677528235542414
100,64,16,8,backfire,nadam,400,0.01,BC_backfire,16,0.1412276391703857,0.5112693548943669,0.07942807674407959,18.87079119682312,401,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.09541736331342437,0.11796573879209091,0.09541736331342437
100,64,16,8,backfire,nadam,400,0.01,BC_backfire,32,0.09882919843068992,0.43803385713396564,-0.24665045738220215,18.837663412094116,401,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.02218186555302315,0.07556729805239513,0.02218186555302315
100,64,16,8,backfire,nadam,400,0.05,BC_backfire,0,0.11594400762258764,0.5337969379555066,0.007550299167633057,18.79457664489746,401,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.11794494637456415,0.09268210724429285,0.11794494637456415
100,64,16,8,backfire,nadam,400,0.05,BC_backfire,16,0.15993143413444036,0.6279652015285104,-0.05497431755065918,18.909884452819824,401,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.21211320994756794,0.13666953375614557,0.21211320994756794
100,64,16,8,backfire,nadam,400,0.05,BC_backfire,32,0.12166619344041626,0.4621790328786408,0.08618927001953125,18.911288022994995,401,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.046327041297698324,0.09840429306212148,0.046327041297698324
100,64,16,8,backfire,nadam,400,0.1,BC_backfire,0,0.10092188443566048,0.6606439494356293,0.11294716596603394,18.81829309463501,401,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.24479195785468683,0.0776599840573657,0.24479195785468683
100,64,16,8,backfire,nadam,400,0.1,BC_backfire,16,0.07110745905470446,0.7984295487105096,-0.10583353042602539,18.862085342407227,401,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.38257755712956715,0.047845558676409675,0.38257755712956715
100,64,16,8,backfire,nadam,400,0.1,BC_backfire,32,0.053181157662615726,0.6000787900662644,-0.12236630916595459,18.823970556259155,401,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.18422679848532192,0.02991925728432094,0.18422679848532192
100,64,16,8,backfire,nadam,800,0.0001,BC_backfire,0,0.24327225803352737,0.7346755525176129,-0.4924657344818115,37.809542417526245,801,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.31882356093667036,0.22001035765523258,0.31882356093667036
100,64,16,8,backfire,nadam,800,0.0001,BC_backfire,16,0.24489738019565108,0.7416945508575565,-0.9000499248504639,37.551995515823364,801,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.32584255927661404,0.2216354798173563,0.32584255927661404
100,64,16,8,backfire,nadam,800,0.0001,BC_backfire,32,0.23809224859868647,0.7350139556529511,-0.7427959442138672,37.83205771446228,801,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.31916196407200864,0.21483034822039168,0.31916196407200864
100,64,16,8,backfire,nadam,800,0.0005,BC_backfire,0,0.19681129684590334,0.6719738947666926,-0.951448917388916,37.77596926689148,801,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.25612190318575007,0.17354939646760856,0.25612190318575007
100,64,16,8,backfire,nadam,800,0.0005,BC_backfire,16,0.20824291621047072,0.6795463450645859,-0.4667940139770508,37.66881513595581,801,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.2636943534836434,0.18498101583217594,0.2636943534836434
100,64,16,8,backfire,nadam,800,0.0005,BC_backfire,32,0.2160808175207987,0.6685531438886098,-0.5055510997772217,37.64829635620117,801,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.25270115230766726,0.1928189171425039,0.25270115230766726
100,64,16,8,backfire,nadam,800,0.001,BC_backfire,0,0.20234410930079472,0.5952243815166994,-0.4137120246887207,37.73479509353638,801,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.17937238993575694,0.17908220892249993,0.17937238993575694
100,64,16,8,backfire,nadam,800,0.001,BC_backfire,16,0.18227821531509186,0.6584039567499056,-0.7626209259033203,37.74889540672302,801,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.2425519651689631,0.15901631493679708,0.2425519651689631
100,64,16,8,backfire,nadam,800,0.001,BC_backfire,32,0.18300379437328315,0.594288151288318,-0.6181796789169312,37.835367918014526,801,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.17843615970737553,0.15974189399498837,0.17843615970737553
100,64,16,8,backfire,nadam,800,0.005,BC_backfire,0,0.10015418569409527,0.3580061698260924,-0.9645450115203857,37.70198726654053,801,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.05784582175485009,0.07689228531580049,0.05784582175485009
100,64,16,8,backfire,nadam,800,0.005,BC_backfire,16,0.0955344044831587,0.4072703027012981,-0.40845751762390137,37.75152540206909,801,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.008581688879644389,0.07227250410486391,0.008581688879644389
100,64,16,8,backfire,nadam,800,0.005,BC_backfire,32,0.11583154609409388,0.4801902766201927,-0.20721352100372314,37.78441500663757,801,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.06433828503925021,0.09256964571579909,0.06433828503925021
100,64,16,8,backfire,nadam,800,0.01,BC_backfire,0,0.15554884514058337,0.46261667642121623,-0.23938679695129395,37.61591553688049,801,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.04676468484027374,0.13228694476228858,0.04676468484027374
100,64,16,8,backfire,nadam,800,0.01,BC_backfire,16,0.11070009842712081,0.48244009832740253,-0.25419771671295166,37.6605908870697,801,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.06658810674646004,0.08743819804882602,0.06658810674646004
100,64,16,8,backfire,nadam,800,0.01,BC_backfire,32,0.06721388111814514,0.38142463295386647,-0.2825204133987427,37.77051305770874,801,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.03442735862707602,0.04395198073985035,0.03442735862707602
100,64,16,8,backfire,nadam,800,0.05,BC_backfire,0,0.11685235298182861,0.6759223127109811,0.21324831247329712,37.72589421272278,801,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.26007032113003864,0.09359045260353382,0.26007032113003864
100,64,16,8,backfire,nadam,800,0.05,BC_backfire,16,0.1171464501543487,0.4573172190057237,-0.011094093322753906,37.73302674293518,801,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.041465227424781204,0.09388454977605391,0.041465227424781204
100,64,16,8,backfire,nadam,800,0.05,BC_backfire,32,0.15919005566673017,0.533068702547349,-0.16087687015533447,37.66455698013306,801,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.11721671096640646,0.13592815528843538,0.11721671096640646
100,64,16,8,backfire,nadam,800,0.1,BC_backfire,0,0.10502712942540793,0.7905119013337898,0.14099788665771484,37.683926582336426,801,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.3746599097528473,0.08176522904711314,0.3746599097528473
100,64,16,8,backfire,nadam,800,0.1,BC_backfire,16,0.02143407122070051,0.5286705521679592,0.19493842124938965,37.75121712684631,801,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.11281856058701673,0.0018278291575942775,0.11281856058701673
100,64,16,8,backfire,nadam,800,0.1,BC_backfire,32,0.03474471466289872,0.5566495162510579,0.05181574821472168,37.68163466453552,801,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.14079752467011536,0.011482814284603932,0.14079752467011536
100,64,16,8,backfire,SGD,200,0.0001,BC_backfire,0,0.05180779463834719,0.47266155308490165,-0.014266133308410645,9.353691339492798,201,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.05680956150395916,0.028545894260052405,0.05680956150395916
100,64,16,8,backfire,SGD,200,0.0001,BC_backfire,16,0.1412218815441278,0.4275653303393372,-1.0409727096557617,9.378314018249512,201,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.011713338758394698,0.117959981165833,0.011713338758394698
100,64,16,8,backfire,SGD,200,0.0001,BC_backfire,32,0.12442224579132254,0.3822057962186416,-0.9408266544342041,9.384270191192627,201,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.0336461953623009,0.10116034541302775,0.0336461953623009
100,64,16,8,backfire,SGD,200,0.0005,BC_backfire,0,0.00911941158124103,2.725962371127142e-12,-0.3935316801071167,9.363205671310425,201,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.4158519915782165,0.014142488797053756,0.4158519915782165
100,64,16,8,backfire,SGD,200,0.0005,BC_backfire,16,0.09375928137547165,0.41588727746708076,-0.5326151847839355,9.47922968864441,201,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,3.5285886138269884e-05,0.07049738099717687,3.5285886138269884e-05
100,64,16,8,backfire,SGD,200,0.0005,BC_backfire,32,0.07989200906917364,0.3814958151595136,-0.376248836517334,9.36332893371582,201,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.03435617642142891,0.05663010869087885,0.03435617642142891
100,64,16,8,backfire,SGD,200,0.001,BC_backfire,0,0.040212774533779465,2.360606434656215e-27,0.7618034482002258,9.382135152816772,201,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.4158519915809425,0.01695087415548468,0.4158519915809425
100,64,16,8,backfire,SGD,200,0.001,BC_backfire,16,0.10725044550699118,0.46956628110375453,-0.1897050142288208,9.370787382125854,201,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.05371428952281204,0.0839885451286964,0.05371428952281204
100,64,16,8,backfire,SGD,200,0.001,BC_backfire,32,0.08678334520593295,0.41127386934948384,-0.34038984775543213,9.379596948623657,201,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.004578122231458648,0.06352144482763816,0.004578122231458648
100,64,16,8,backfire,SGD,200,0.005,BC_backfire,0,,,,9.367092847824097,201,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,,,
100,64,16,8,backfire,SGD,200,0.005,BC_backfire,16,0.06688603765841925,0.7451339345725867,-0.05581307411193848,9.41177248954773,201,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.3292819429916442,0.04362413728012446,0.3292819429916442
100,64,16,8,backfire,SGD,200,0.005,BC_backfire,32,0.13992185894100626,0.6985124226444398,-0.2829064130783081,9.391812801361084,201,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.2826604310634973,0.11665995856271147,0.2826604310634973
100,64,16,8,backfire,SGD,200,0.01,BC_backfire,0,2.168302440881882e-25,4.669560049890768e-31,0.5344964265823364,1.9316270351409912,42,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.4158519915809425,0.023261900378294786,0.4158519915809425
100,64,16,8,backfire,SGD,200,0.01,BC_backfire,16,0.18894449947927217,0.8353231846546058,0.03736436367034912,9.362334251403809,201,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.41947119307366326,0.16568259910097738,0.41947119307366326
100,64,16,8,backfire,SGD,200,0.01,BC_backfire,32,0.018664758043917033,0.8500309410512491,-0.34704291820526123,9.370258808135986,201,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.4341789494703066,0.004597142334377753,0.4341789494703066
100,64,16,8,backfire,SGD,200,0.05,BC_backfire,0,,,,9.477449655532837,201,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,,,
100,64,16,8,backfire,SGD,200,0.05,BC_backfire,16,0.020803951102840966,0.99999106258942,0.13689792156219482,9.39928650856018,201,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.5841390710084775,0.0024579492754538204,0.5841390710084775
100,64,16,8,backfire,SGD,200,0.05,BC_backfire,32,,,,9.400251626968384,201,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,,,
100,64,16,8,backfire,SGD,200,0.1,BC_backfire,0,,,,9.383262157440186,201,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,,,
100,64,16,8,backfire,SGD,200,0.1,BC_backfire,16,1.893748067858663e-07,0.9999607331728614,-0.2531766891479492,1.9382083415985107,42,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.5841087415919188,0.023261711003488,0.5841087415919188
100,64,16,8,backfire,SGD,200,0.1,BC_backfire,32,1.4457054016393767e-12,1.0,-0.11526358127593994,1.9231102466583252,42,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.5841480084190576,0.023261900376849082,0.5841480084190576
100,64,16,8,backfire,SGD,400,0.0001,BC_backfire,0,,,,18.80788826942444,401,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,,,
100,64,16,8,backfire,SGD,400,0.0001,BC_backfire,16,0.13824320765602613,0.4244122866105026,-1.063554286956787,18.751367330551147,401,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.008560295029560128,0.11498130727773134,0.008560295029560128
100,64,16,8,backfire,SGD,400,0.0001,BC_backfire,32,0.1305786219487678,0.41810309593688794,-0.54306960105896,18.721920251846313,401,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.0022511043559454436,0.107316721570473,0.0022511043559454436
100,64,16,8,backfire,SGD,400,0.0005,BC_backfire,0,0.12707848041844924,0.6019376114555122,0.1905418038368225,18.811678171157837,401,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.18608561987456967,0.10381658004015445,0.18608561987456967
100,64,16,8,backfire,SGD,400,0.0005,BC_backfire,16,0.0581952889271277,0.3466306789191047,-0.4234771728515625,18.828728199005127,401,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.06922131266183779,0.03493338854883291,0.06922131266183779
100,64,16,8,backfire,SGD,400,0.0005,BC_backfire,32,0.06782087433488672,0.3581831499793757,-0.4306776523590088,18.707379579544067,401,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.05766884160156677,0.04455897395659193,0.05766884160156677
100,64,16,8,backfire,SGD,400,0.001,BC_backfire,0,,,,18.684162378311157,401,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,,,
100,64,16,8,backfire,SGD,400,0.001,BC_backfire,16,0.10698909522965443,0.4111743207218615,-0.6513898372650146,18.804869174957275,401,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.004677670859080996,0.08372719485135964,0.004677670859080996
100,64,16,8,backfire,SGD,400,0.001,BC_backfire,32,0.13248849477967758,0.521786201238357,-0.43496251106262207,18.869986295700073,401,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.10593420965741446,0.1092265944013828,0.10593420965741446
100,64,16,8,backfire,SGD,400,0.005,BC_backfire,0,0.04548884483102719,1.3012388864739353e-73,-0.949555516242981,18.787827253341675,401,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.4158519915809425,0.022226944452732406,0.4158519915809425
100,64,16,8,backfire,SGD,400,0.005,BC_backfire,16,0.08456874277455985,0.7596885836935312,-0.07280921936035156,18.72592544555664,401,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.3438365921125887,0.06130684239626506,0.3438365921125887
100,64,16,8,backfire,SGD,400,0.005,BC_backfire,32,0.18254576841226078,0.6534274505589459,-0.10679733753204346,18.70710015296936,401,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.23757545897800342,0.159283868033966,0.23757545897800342
100,64,16,8,backfire,SGD,400,0.01,BC_backfire,0,2.4789747498106596e-31,3.296792412222794e-31,-2.304992198944092,1.9231822490692139,42,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.4158519915809425,0.023261900378294786,0.4158519915809425
100,64,16,8,backfire,SGD,400,0.01,BC_backfire,16,0.03210640340229731,0.5920708796365798,-0.35183537006378174,18.750738859176636,401,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.1762188880556373,0.008844503024002526,0.1762188880556373
100,64,16,8,backfire,SGD,400,0.01,BC_backfire,32,0.025341074809260896,0.8299528866265201,-0.20694434642791748,18.857004404067993,401,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.4141008950455776,0.0020791744309661096,0.4141008950455776
100,64,16,8,backfire,SGD,400,0.05,BC_backfire,0,7.852093427917923e-110,9.978392198290162e-143,0.2028062343597412,1.916480541229248,42,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.4158519915809425,0.023261900378294786,0.4158519915809425
100,64,16,8,backfire,SGD,400,0.05,BC_backfire,16,2.924768831331433e-09,4.239487612164508e-14,0.15213942527770996,1.9752922058105469,43,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.4158519915809001,0.023261897453525957,0.4158519915809001
100,64,16,8,backfire,SGD,400,0.05,BC_backfire,32,,,,18.758448362350464,401,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,,,
100,64,16,8,backfire,SGD,400,0.1,BC_backfire,0,,,,18.694694757461548,401,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,,,
100,64,16,8,backfire,SGD,400,0.1,BC_backfire,16,9.226634756095907e-06,0.9999998809796733,-0.04223990440368652,1.95743989944458,43,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.5841478893987309,0.02325267374353869,0.5841478893987309
100,64,16,8,backfire,SGD,400,0.1,BC_backfire,32,2.193571715129901e-15,0.9999999997250899,-0.11259675025939941,1.9168667793273926,42,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.5841480081441475,0.023261900378292594,0.5841480081441475
100,64,16,8,backfire,SGD,800,0.0001,BC_backfire,0,0.08426048224334189,0.4439138124783192,0.2261103391647339,37.46151876449585,801,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.028061820897376688,0.0609985818650471,0.028061820897376688
100,64,16,8,backfire,SGD,800,0.0001,BC_backfire,16,0.11783675183271791,0.4678053959892283,-0.3029366731643677,37.68158006668091,801,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.05195340440828583,0.09457485145442313,0.05195340440828583
100,64,16,8,backfire,SGD,800,0.0001,BC_backfire,32,0.09920414016266445,0.37796619096998163,-0.6704766750335693,37.66515040397644,801,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.03788580061096086,0.07594223978436966,0.03788580061096086
100,64,16,8,backfire,SGD,800,0.0005,BC_backfire,0,,,,37.52848267555237,801,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,,,
100,64,16,8,backfire,SGD,800,0.0005,BC_backfire,16,0.11912167478697129,0.5327648594627639,-0.01459503173828125,37.48180031776428,801,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.11691286788182137,0.0958597744086765,0.11691286788182137
100,64,16,8,backfire,SGD,800,0.0005,BC_backfire,32,0.1386924858792799,0.5256514118580713,-0.12330460548400879,37.542603969573975,801,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.1097994202771288,0.11543058550098512,0.1097994202771288
100,64,16,8,backfire,SGD,800,0.001,BC_backfire,0,0.02051663431961419,1.4790933616819768e-05,-0.1134718656539917,37.585933685302734,801,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.41583720064732566,0.002745266058680595,0.41583720064732566
100,64,16,8,backfire,SGD,800,0.001,BC_backfire,16,0.07982973416581626,0.4093211287955582,0.017545998096466064,37.515477418899536,801,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.006530862785384284,0.056567833787521477,0.006530862785384284
100,64,16,8,backfire,SGD,800,0.001,BC_backfire,32,0.0921970328011232,0.4502762508744786,-0.5961233377456665,37.64480686187744,801,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.0344242592935361,0.06893513242282841,0.0344242592935361
100,64,16,8,backfire,SGD,800,0.005,BC_backfire,0,1.5193865600611695e-07,1.4047736669221661e-13,0.5584983825683594,1.9069452285766602,42,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.415851991580802,0.02326174843963878,0.415851991580802
100,64,16,8,backfire,SGD,800,0.005,BC_backfire,16,0.136085616271577,0.6265381776503557,0.06524443626403809,37.74066662788391,801,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.2106861860694132,0.11282371589328222,0.2106861860694132
100,64,16,8,backfire,SGD,800,0.005,BC_backfire,32,0.16148164589342073,0.6826631736432902,0.18993234634399414,37.77286505699158,801,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.2668111820623477,0.13821974551512595,0.2668111820623477
100,64,16,8,backfire,SGD,800,0.01,BC_backfire,0,0.05235845266190515,6.852530829671609e-28,0.39170604944229126,37.68579602241516,801,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.4158519915809425,0.029096552283610362,0.4158519915809425
100,64,16,8,backfire,SGD,800,0.01,BC_backfire,16,0.08701063613549934,0.8275110027269862,-0.08409547805786133,37.6044819355011,801,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.4116590111460437,0.06374873575720455,0.4116590111460437
100,64,16,8,backfire,SGD,800,0.01,BC_backfire,32,0.10978491137401472,0.8110021477886036,-0.030481576919555664,37.49501323699951,801,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.3951501562076611,0.08652301099571993,0.3951501562076611
100,64,16,8,backfire,SGD,800,0.05,BC_backfire,0,,,,37.84816837310791,801,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,,,
100,64,16,8,backfire,SGD,800,0.05,BC_backfire,16,0.008815803873451716,0.9999999999994145,-0.027817964553833008,37.61861562728882,801,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.584148008418472,0.01444609650484307,0.584148008418472
100,64,16,8,backfire,SGD,800,0.05,BC_backfire,32,1.721287488359765e-06,0.9999999999046327,0.16207140684127808,1.9103102684020996,42,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.5841480083236903,0.023260179090806427,0.5841480083236903
100,64,16,8,backfire,SGD,800,0.1,BC_backfire,0,,,,37.54749584197998,801,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,,,
100,64,16,8,backfire,SGD,800,0.1,BC_backfire,16,9.074433060467255e-09,0.9999999999999991,-0.10958468914031982,1.911353588104248,42,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.5841480084190567,0.023261891303861727,0.5841480084190567
100,64,16,8,backfire,SGD,800,0.1,BC_backfire,32,3.2650671642810184e-19,0.9999999998417644,-0.2571432590484619,2.02803373336792,42,0.023261900378294786,0.4158519915809425,0.1108024525804095,0.04844189741139199,16,0.5841480082608219,0.023261900378294786,0.5841480082608219
100,64,16,8,backfire,adam,200,0.0001,BC_backfire,0,0.25210602168047935,0.7462801968722262,-0.9978445768356323,9.453032493591309,201,0.04409879065736233,0.06679304122120261,0.2776043262323383,0.15224360721165386,16,0.6794871556510236,0.20800723102311702,0.6794871556510236
100,64,16,8,backfire,adam,200,0.0001,BC_backfire,16,0.24688807322114495,0.7463708176701387,-0.940947413444519,9.486864805221558,201,0.04409879065736233,0.06679304122120261,0.2776043262323383,0.15224360721165386,16,0.6795777764489361,0.20278928256378262,0.6795777764489361
100,64,16,8,backfire,adam,200,0.0001,BC_backfire,32,0.24682144848742052,0.7462248444007915,-0.8120354413986206,9.457189321517944,201,0.04409879065736233,0.06679304122120261,0.2776043262323383,0.15224360721165386,16,0.679431803179589,0.2027226578300582,0.679431803179589
100,64,16,8,backfire,adam,200,0.0005,BC_backfire,0,0.24427988675103576,0.7308974850459923,-0.8300614356994629,9.474448442459106,201,0.04409879065736233,0.06679304122120261,0.2776043262323383,0.15224360721165386,16,0.6641044438247896,0.20018109609367343,0.6641044438247896
100,64,16,8,backfire,adam,200,0.0005,BC_backfire,16,0.24324998279080853,0.7310700730824458,-0.8636616468429565,9.48934006690979,201,0.04409879065736233,0.06679304122120261,0.2776043262323383,0.15224360721165386,16,0.6642770318612432,0.1991511921334462,0.6642770318612432
100,64,16,8,backfire,adam,200,0.0005,BC_backfire,32,0.2364015127680977,0.7305053843924747,-0.747870683670044,9.444628477096558,201,0.04409879065736233,0.06679304122120261,0.2776043262323383,0.15224360721165386,16,0.6637123431712721,0.19230272211073537,0.6637123431712721
100,64,16,8,backfire,adam,200,0.001,BC_backfire,0,0.21613847742954517,0.7107846749816417,-0.8388243913650513,9.471810817718506,201,0.04409879065736233,0.06679304122120261,0.2776043262323383,0.15224360721165386,16,0.643991633760439,0.17203968677218284,0.643991633760439
100,64,16,8,backfire,adam,200,0.001,BC_backfire,16,0.23771591963867908,0.7137910999617317,-0.7688548564910889,9.479251623153687,201,0.04409879065736233,0.06679304122120261,0.2776043262323383,0.15224360721165386,16,0.6469980587405291,0.19361712898131675,0.6469980587405291
100,64,16,8,backfire,adam,200,0.001,BC_backfire,32,0.22566564777081102,0.7119117536483549,-0.9154696464538574,9.513697147369385,201,0.04409879065736233,0.06679304122120261,0.2776043262323383,0.15224360721165386,16,0.6451187124271522,0.1815668571134487,0.6451187124271522
