,epsilon,mu,distance_epsilon,distance_mu,time,real_epsilon,real_mu,T,N,edge_per_t,ensemble_size,calibration_batches
139,0.436,0.63,0.014000000000000012,0.2899999999999999,10.101459741592407,0.45,0.9199999999999999,100,100,4,1,400
140,0.21380000000000002,0.06,0.003799999999999998,0.019999999999999997,10.259273052215576,0.21000000000000002,0.04,100,100,4,1,400
141,0.4864,0.93,0.07639999999999997,0.17000000000000015,10.619195461273193,0.41000000000000003,0.7599999999999999,100,100,4,1,400
142,0.2364,0.31,0.053600000000000037,0.5299999999999998,11.05964970588684,0.29000000000000004,0.8399999999999999,100,100,4,1,400
143,0.38520000000000004,0.77,0.015200000000000047,0.4100000000000001,11.229548454284668,0.37,0.35999999999999993,100,100,4,1,400
144,0.3473,0.8300000000000001,0.017299999999999982,0.07000000000000017,11.424718379974365,0.33,0.7599999999999999,100,100,4,1,400
145,0.1757,0.64,0.034300000000000025,0.6,9.790298223495483,0.21000000000000002,0.04,100,100,4,1,400
146,0.0745,0.05,0.024499999999999994,0.6299999999999999,11.21357274055481,0.05,0.6799999999999999,100,100,4,1,400
147,0.0845,0.11,0.005499999999999991,0.16999999999999998,12.576982975006104,0.09,0.27999999999999997,100,100,4,1,400
148,0.018600000000000002,0.64,0.008600000000000002,0.039999999999999925,11.02839732170105,0.01,0.6799999999999999,100,100,4,1,400
149,0.4762,0.5700000000000001,0.0262,0.2900000000000001,10.843072175979614,0.45,0.27999999999999997,100,100,4,1,400
150,0.2636,0.15,0.026400000000000035,0.10999999999999999,11.212548017501831,0.29000000000000004,0.04,100,100,4,1,400
151,0.4087,0.35000000000000003,0.0013000000000000234,0.16999999999999987,9.844746351242065,0.41000000000000003,0.5199999999999999,100,100,4,1,400
152,0.2929,0.31,0.042899999999999994,0.4499999999999999,10.44003701210022,0.25,0.7599999999999999,100,100,4,1,400
153,0.018500000000000003,0.91,0.008500000000000002,0.87,10.890277624130249,0.01,0.04,100,100,4,1,400
154,0.34990000000000004,0.26,0.02009999999999995,0.14,10.73925256729126,0.37,0.12,100,100,4,1,400
155,0.0601,0.07,0.010099999999999998,0.04999999999999999,10.85612177848816,0.05,0.12,100,100,4,1,400
156,0.040400000000000005,0.9500000000000001,0.030400000000000003,0.5900000000000001,10.466624736785889,0.01,0.35999999999999993,100,100,4,1,400
157,0.1449,0.35000000000000003,0.014899999999999997,0.009999999999999898,11.06868839263916,0.13,0.35999999999999993,100,100,4,1,400
158,0.16390000000000002,0.01,0.03390000000000001,0.11,10.736591100692749,0.13,0.12,100,100,4,1,400
159,0.39730000000000004,0.18,0.012699999999999989,0.06,10.878754377365112,0.41000000000000003,0.12,100,100,4,1,400
160,0.2101,0.44,9.999999999998899e-05,1.1102230246251565e-16,11.662450551986694,0.21000000000000002,0.4399999999999999,100,100,4,1,400
161,0.3687,0.41000000000000003,0.0012999999999999678,0.02999999999999986,9.69866943359375,0.37,0.4399999999999999,100,100,4,1,400
162,0.29910000000000003,0.93,0.009099999999999997,0.89,9.869697093963623,0.29000000000000004,0.04,100,100,4,1,400
163,0.1627,0.02,0.03270000000000001,0.4999999999999999,11.22243332862854,0.13,0.5199999999999999,100,100,4,1,400
