N,T,edge_per_t,tot_edges,epsilon,epsilon0,mu,epsilon_pgabm,time_pgabm,epsilon_msm,time_msm,calibration_batches,distance_pgabm,distance_msm
464,100,2,200,0.17853080444139596,0.25,0.9985205070898059,0.21011674488778492,0.30835533142089844,0.1875,0.33117103576660156,20,0.03158594044638896,0.008969195558604037
464,100,2,200,0.05403266434861842,0.25,0.13964933368410348,0.08419948586892438,0.12143945693969727,0.0666,0.7025461196899414,50,0.03016682152030596,0.012567335651381586
464,100,2,200,0.3937759198262536,0.25,0.07054204474369918,0.3791804851060281,0.11234664916992188,0.37160000000000004,1.4018096923828125,100,0.014595434720225509,0.022175919826253554
464,464,2,928,0.05329193839440055,0.25,0.07346665436012334,0.0967794947871667,0.20342493057250977,0.053000000000000005,0.7035799026489258,20,0.04348755639276615,0.0002919383944005455
464,464,2,928,0.4928544118565939,0.25,0.01474379089994693,0.4997575748757308,0.45813512802124023,0.49300000000000005,1.7620055675506592,50,0.006903163019136904,0.00014558814340615012
464,464,2,928,0.08858058221920867,0.25,0.971820072977926,0.13141388437714355,0.17198634147644043,0.0897,3.5166659355163574,100,0.04283330215793488,0.001119417780791332
464,2154,2,4308,0.28620255621732466,0.25,0.043995782942074804,0.3025295813140274,0.4941365718841553,0.2622,4.079757452011108,20,0.016327025096702752,0.024002556217324666
464,2154,2,4308,0.022422667294544063,0.25,0.3907784708383703,0.08929179354240478,0.9881436824798584,0.032600000000000004,10.183849573135376,50,0.06686912624786072,0.010177332705455941
464,2154,2,4308,0.39355814482791707,0.25,0.31809331332762286,0.40528423140234116,1.2357509136199951,0.3935,20.464970588684082,100,0.011726086574424088,5.8144827917050446e-05
464,10000,2,20000,0.09480297390914827,0.25,0.048755716748291815,0.13575562233091745,3.2713286876678467,0.08750000000000001,53.59931397438049,20,0.04095264842176918,0.007302973909148261
464,10000,2,20000,0.2639519892040633,0.25,0.034669488135857816,0.2803753370336054,2.3902230262756348,0.2671,133.5982084274292,50,0.01642334782954208,0.0031480107959366843
464,10000,2,20000,0.3700387715795358,0.25,0.03536477870670051,0.3794355430285108,4.617326974868774,0.3693,266.74033665657043,100,0.009396771448974994,0.0007387715795357797
2154,100,2,200,0.07496574245862797,0.25,0.2538388823471872,0.1261998109753771,0.2061319351196289,0.1033,0.3314023017883301,20,0.05123406851674914,0.028334257541372032
2154,100,2,200,0.27554358709348586,0.25,0.9110179736986265,0.2913604652937667,0.31758761405944824,0.2534,0.7001025676727295,50,0.015816878200280826,0.02214358709348585
2154,100,2,200,0.1083086041643897,0.25,0.725642545494869,0.16517627550445863,0.3154735565185547,0.10500000000000001,1.3985083103179932,100,0.056867671340068926,0.003308604164389689
2154,464,2,928,0.37959802465857234,0.25,0.025925792784269874,0.39036077968396166,0.2608339786529541,0.3927,0.7094943523406982,20,0.010762755025389315,0.013101975341427652
2154,464,2,928,0.36145759677810685,0.25,0.46152125324711457,0.3756366456795098,0.23546266555786133,0.3435,1.7593367099761963,50,0.014179048901402924,0.01795759677810682
2154,464,2,928,0.08827451713854151,0.25,0.28130127253681136,0.12669334226373932,0.20861196517944336,0.0757,3.7886126041412354,100,0.038418825125197814,0.012574517138541505
2154,2154,2,4308,0.4309832788335367,0.25,0.013447625895031791,0.4430093879018493,1.9878795146942139,0.4219,4.083525896072388,20,0.012026109068312585,0.009083278833536712
2154,2154,2,4308,0.009887549758172132,0.25,0.410715828370146,0.08453942314974616,1.414733648300171,0.015700000000000002,10.118039846420288,50,0.07465187339157403,0.0058124502418278705
2154,2154,2,4308,0.4301184987115576,0.25,0.35794120610709484,0.433036559841227,1.946547269821167,0.42000000000000004,20.5193030834198,100,0.0029180611296694137,0.010118498711557566
2154,10000,2,20000,0.2794519055804692,0.25,0.0329735079244261,0.29795652234085285,2.4022445678710938,0.26980000000000004,53.33618450164795,20,0.018504616760383674,0.009651905580469133
2154,10000,2,20000,0.2016102360529246,0.25,0.07965585875367111,0.22858387836613886,2.65598726272583,0.2073,133.51170372962952,50,0.026973642313214252,0.005689763947075405
2154,10000,2,20000,0.3793734655111683,0.25,0.03246383222029966,0.3909134989936896,5.640056848526001,0.3788,267.07915806770325,100,0.011540033482521306,0.0005734655111682696
10000,100,2,200,0.35846450084623493,0.25,0.30788244381764673,0.37158574474130623,0.14052510261535645,0.3413,0.324601411819458,20,0.0131212438950713,0.017164500846234942
10000,100,2,200,0.4936630874042133,0.25,0.9281090785007262,0.4884179793277735,0.23082709312438965,0.45570000000000005,0.6844110488891602,50,0.005245108076439797,0.037963087404213225
10000,100,2,200,0.1390425243064914,0.25,0.9769161619458502,0.16412292252648314,0.33012938499450684,0.12660000000000002,1.3662166595458984,100,0.02508039821999175,0.01244252430649137
10000,464,2,928,0.0018968362046712928,0.25,0.5235553047168928,0.07912945992253803,0.3028109073638916,0.0263,0.6935303211212158,20,0.07723262371786674,0.024403163795328708
10000,464,2,928,0.4669513041574439,0.25,0.951935167567925,0.4839789015802741,0.4994065761566162,0.46840000000000004,1.7264726161956787,50,0.01702759742283022,0.0014486958425561358
10000,464,2,928,0.4289485522689469,0.25,0.8879964939264646,0.4421801063509602,0.4246044158935547,0.42960000000000004,3.4468395709991455,100,0.01323155408201332,0.0006514477310531341
10000,2154,2,4308,0.36442543875962796,0.25,0.24049793945887127,0.37869283186824343,1.3788208961486816,0.3569,4.070830345153809,20,0.014267393108615467,0.007525438759627967
10000,2154,2,4308,0.2583443914607692,0.25,0.173049583146465,0.27613942406282366,0.8352506160736084,0.2591,10.330389261245728,50,0.01779503260205445,0.0007556085392307899
10000,2154,2,4308,0.3534781226243805,0.25,0.329783926796476,0.36184363024550326,0.6664943695068359,0.3572,20.423046112060547,100,0.008365507621122759,0.00372187737561952
10000,10000,2,20000,0.3902647784383714,0.25,0.045564342464205404,0.40226336923148825,4.261062860488892,0.38430000000000003,53.5166015625,20,0.011998590793116881,0.005964778438371343
10000,10000,2,20000,0.1874379717684297,0.25,0.06052128951232129,0.21468349569394746,1.9505181312561035,0.1885,133.4538288116455,50,0.027245523925517767,0.0010620282315703111
10000,10000,2,20000,0.3851612626649788,0.25,0.09904061968899468,0.3970133873500724,4.48982834815979,0.3869,267.9601044654846,100,0.011852124685093612,0.0017387373350212232
100,100,4,400,0.3753121595875877,0.25,0.7739162499564685,0.37779782181097193,0.15694832801818848,0.3801,0.3489646911621094,20,0.002485662223384255,0.004787840412412314
100,100,4,400,0.30660560577212986,0.25,0.33427640499382627,0.3165373974111497,0.07415652275085449,0.2773,0.8750464916229248,50,0.00993179163901986,0.029305605772129872
100,100,4,400,0.2009329619839187,0.25,0.08899822082237796,0.2213050178765533,0.3180997371673584,0.1935,1.7497732639312744,100,0.020372055892634605,0.0074329619839186845
100,464,4,1856,0.34865400963217047,0.25,0.18490559027840836,0.3537719473626916,0.15822744369506836,0.3633,1.051201581954956,20,0.005117937730521105,0.014645990367829542
100,464,4,1856,0.0015564289125960529,0.25,0.5268518758918344,0.08125461916098188,0.2593863010406494,0.0073,2.9057440757751465,50,0.07969819024838583,0.005743571087403947
100,464,4,1856,0.3874483233622989,0.25,0.417102418106858,0.40178800846544493,0.26693201065063477,0.39690000000000003,5.26343297958374,100,0.014339685103146038,0.009451676637701134
100,2154,4,8616,0.4482083012284235,0.25,0.18585414534104913,0.4595126473096654,1.1062276363372803,0.44260000000000005,7.401638507843018,20,0.011304346081241923,0.005608301228423429
100,2154,4,8616,0.11965785371875232,0.25,0.21662078416589642,0.14365877579507386,0.538121223449707,0.0745,19.19212055206299,50,0.02400092207632154,0.04515785371875232
100,2154,4,8616,0.06038359215461486,0.25,0.041287081697156114,0.10833264797902076,0.4496622085571289,0.0678,35.840020179748535,100,0.047949055824405895,0.007416407845385137
100,10000,4,40000,0.1101419938968638,0.25,0.04300333854381081,0.13959536807807044,1.6902990341186523,0.09720000000000001,105.92257523536682,20,0.029453374181206637,0.01294199389686379
100,10000,4,40000,0.15104836564504914,0.25,0.04786974631633344,0.18142263590893226,1.3962016105651855,0.1504,262.69007182121277,50,0.03037427026388312,0.0006483656450491371
100,10000,4,40000,0.4415142542819171,0.25,0.04797353034248911,0.4521862909327168,3.689380407333374,0.43820000000000003,527.0445890426636,100,0.010672036650799688,0.0033142542819170617
464,100,4,400,0.27158321511904726,0.25,0.037862587720430496,0.2930635671521966,0.0733788013458252,0.265,0.3543732166290283,20,0.021480352033149352,0.006583215119047248
464,100,4,400,0.1433558248032153,0.25,0.05758350560817371,0.1880857869574466,0.2253742218017578,0.1495,0.8916962146759033,50,0.044729962154231306,0.006144175196784701
464,100,4,400,0.06917734489647326,0.25,0.005797392917688993,0.1059673721955525,0.09966444969177246,0.0654,1.7844421863555908,100,0.036790027299079237,0.0037773448964732587
464,464,4,1856,0.14507223155227084,0.25,0.3126811561554764,0.17335858309830576,0.16132092475891113,0.16160000000000002,1.0654866695404053,20,0.028286351546034927,0.016527768447729185
464,464,4,1856,0.3069355448706263,0.25,0.05569841271210463,0.3194940744752494,0.15044164657592773,0.3225,2.6561217308044434,50,0.012558529604623114,0.015564455129373711
464,464,4,1856,0.1620692649487233,0.25,0.29386248547054417,0.18821609156049887,0.13249778747558594,0.1809,5.316860675811768,100,0.02614682661177556,0.018830735051276692
464,2154,4,8616,0.22868009084549923,0.25,0.08264078134428657,0.24888192623925923,1.8334715366363525,0.2117,7.43489408493042,20,0.020201835393759998,0.01698009084549923
464,2154,4,8616,0.22205855350830722,0.25,0.22137349546748417,0.24246038897319314,1.769153356552124,0.2308,19.37154793739319,50,0.020401835464885915,0.008741446491692784
464,2154,4,8616,0.41406768036575603,0.25,0.11071284180287325,0.42014114079031256,1.1842937469482422,0.4131,44.188791036605835,100,0.006073460424556532,0.0009676803657560074
464,10000,4,40000,0.2131740771181153,0.25,0.013911922121066518,0.23605520366312815,1.5297400951385498,0.1453,104.01058769226074,20,0.022881126545012842,0.0678740771181153
464,10000,4,40000,0.17284941058775116,0.25,0.02515025975254774,0.20140486876556266,1.6545569896697998,0.1511,259.9565486907959,50,0.028555458177811494,0.02174941058775115
464,10000,4,40000,0.3374858024045526,0.25,0.03216789623245678,0.34668658643271066,1.7448413372039795,0.336,523.1719870567322,100,0.009200784028158049,0.0014858024045525942
2154,100,4,400,0.11074102786676437,0.25,0.111245672567435,0.15604884790200935,0.18640470504760742,0.1052,0.3372349739074707,20,0.04530782003524497,0.0055410278667643725
2154,100,4,400,0.2336229119632769,0.25,0.7580616581331086,0.24655935853899996,0.3244340419769287,0.2154,0.8354699611663818,50,0.01293644657572307,0.018222911963276883
2154,100,4,400,0.15738284366200822,0.25,0.8519457712872955,0.18261635650796273,0.32319188117980957,0.1612,1.6748626232147217,100,0.025233512845954514,0.0038171563379917894
2154,464,4,1856,0.3134278010814173,0.25,0.8442498595694283,0.3319454748297883,0.11590695381164551,0.32630000000000003,1.0330257415771484,20,0.01851767374837099,0.012872198918582711
2154,464,4,1856,0.4386802373474063,0.25,0.8905068324120895,0.4491211239756695,0.379131555557251,0.4562,2.831658124923706,50,0.010440886628263202,0.017519762652593696
2154,464,4,1856,0.22384450007281426,0.25,0.38184239675576115,0.24357763859773823,0.5888104438781738,0.24200000000000002,5.182257890701294,100,0.019733138524923977,0.018155499927185764
2154,2154,4,8616,0.39222870939596155,0.25,0.10301884827449363,0.40099440510927475,0.9516756534576416,0.3297,7.377348184585571,20,0.008765695713313204,0.06252870939596156
2154,2154,4,8616,0.2284828502807752,0.25,0.023579729792517684,0.25315051873091815,2.038144588470459,0.20120000000000002,18.82368016242981,50,0.024667668450142954,0.027282850280775178
2154,2154,4,8616,0.3281146658585657,0.25,0.05241572015581131,0.3456484143429286,0.8477475643157959,0.343,89.89632034301758,100,0.0175337484843629,0.014885334141434337
2154,10000,4,40000,0.06592048751375107,0.25,0.048566023463660554,0.11255936082236107,3.673900604248047,0.0644,103.92095351219177,20,0.046638873308609996,0.0015204875137510704
2154,10000,4,40000,0.21649075348382407,0.25,0.014231198448436773,0.24114080568813798,12.694507837295532,0.2089,259.8300955295563,50,0.024650052204313905,0.00759075348382407
2154,10000,4,40000,0.45465599432746834,0.25,0.04536980711204987,0.46127621136812047,9.2577223777771,0.4581,532.1427984237671,100,0.006620217040652132,0.0034440056725316692
10000,100,4,400,0.30273950051546733,0.25,0.8905522863783111,0.3183822752236726,0.08383774757385254,0.3529,0.3780510425567627,20,0.015642774708205243,0.05016049948453266
10000,100,4,400,0.38338729361855106,0.25,0.9225044972603934,0.40571562506883624,0.16524076461791992,0.40390000000000004,0.8226017951965332,50,0.022328331450285177,0.020512706381448975
10000,100,4,400,0.25235030404794717,0.25,0.15614956444079475,0.2768234514992308,0.3294665813446045,0.2736,1.6561102867126465,100,0.02447314745128365,0.02124969595205284
10000,464,4,1856,0.24902781241400374,0.25,0.8797221435013809,0.2683521129011934,0.6710364818572998,0.2212,1.0231938362121582,20,0.01932430048718964,0.027827812414003728
10000,464,4,1856,0.42144992009642496,0.25,0.6319949504631371,0.43617406196204556,0.4043853282928467,0.3992,2.808077812194824,50,0.014724141865620599,0.022249920096424958
10000,464,4,1856,0.033903467170476875,0.25,0.21062817841880244,0.09964125082133164,0.23012518882751465,0.0412,5.133949279785156,100,0.06573778365085477,0.007296532829523125
10000,2154,4,8616,0.2866361357748423,0.25,0.08011047232592414,0.30683338330732285,0.7326045036315918,0.2888,7.423290491104126,20,0.020197247532480533,0.0021638642251576856
10000,2154,4,8616,0.47138128771647464,0.25,0.03712135296872869,0.48283855532961045,2.6309759616851807,0.4652,18.89023208618164,50,0.011457267613135813,0.006181287716474637
10000,2154,4,8616,0.25893002408616095,0.25,0.10314488334404068,0.2807010071008543,0.722179651260376,0.2452,36.420005798339844,100,0.02177098301469338,0.013730024086160947
10000,10000,4,40000,0.09723290476394225,0.25,0.004188747692273026,0.13849687023222174,3.851306438446045,0.101,103.19238948822021,20,0.041263965468279484,0.0037670952360577548
10000,10000,4,40000,0.4239696962217381,0.25,0.008265924524011993,0.4362747541985506,8.719215869903564,0.45780000000000004,257.3429260253906,50,0.012305057976812528,0.03383030377826196
10000,10000,4,40000,0.12581957117792641,0.25,0.009859817323333464,0.16157877675733529,2.194946050643921,0.1458,533.3438889980316,100,0.03575920557940887,0.019980428822073598
100,100,1,100,0.350363018241269,0.25,0.6910273415567042,0.3595385997030816,0.09168791770935059,0.3357,0.2566828727722168,20,0.009175581461812632,0.014663018241268977
100,100,1,100,0.27013047019844993,0.25,0.573802869165353,0.2594991542092258,0.3083372116088867,0.27290000000000003,0.622288703918457,50,0.010631315989224122,0.002769529801550097
100,100,1,100,0.4744181441401098,0.25,0.8733231340367321,0.47533036744370133,0.18212532997131348,0.4788,1.2465016841888428,100,0.0009122233035915306,0.004381855859890205
100,464,1,464,0.31216835120133796,0.25,0.2446340657192081,0.3166549881813183,0.15451288223266602,0.2886,0.5204417705535889,20,0.004486636979980363,0.023568351201337934
100,464,1,464,0.41898898102386467,0.25,0.6296079567189131,0.4334358147500475,0.2878282070159912,0.4164,1.2874610424041748,50,0.014446833726182828,0.002588981023864678
100,464,1,464,0.003966438097261549,0.25,0.034431265307095615,0.09091865248916466,0.2112724781036377,0.0159,2.592970132827759,100,0.08695221439190311,0.011933561902738452
100,2154,1,2154,0.494670028083319,0.25,0.4792929072210483,0.49011861083902425,1.1331257820129395,0.496,2.82975435256958,20,0.004551417244294753,0.0013299719166809942
100,2154,1,2154,0.038857285166193245,0.25,0.8015101965773904,0.09558490424428003,0.45618176460266113,0.0432,6.365397214889526,50,0.05672761907808678,0.004342714833806757
100,2154,1,2154,0.1610647568073848,0.25,0.9137665217130148,0.18762546958104268,0.28772902488708496,0.15960000000000002,12.879159927368164,100,0.026560712773657874,0.0014647568073847816
100,10000,1,10000,0.47307619772838266,0.25,0.0019745950717837027,0.4797683104768838,3.9674623012542725,0.4796,30.41197156906128,20,0.006692112748501122,0.006523802271617363
100,10000,1,10000,0.004469551185622533,0.25,0.05056829641536303,0.07750432775465467,2.155158042907715,0.0064,75.80729222297668,50,0.07303477656903214,0.001930448814377467
100,10000,1,10000,0.41136500271096776,0.25,0.04476993406550507,0.4192366798879236,2.9528696537017822,0.41600000000000004,152.1357295513153,100,0.00787167717695586,0.004634997289032272
464,100,1,100,0.4306058191833972,0.25,0.047537594227760493,0.42074083138149615,0.14509129524230957,0.4389,0.2523193359375,20,0.009864987801901037,0.008294180816602825
464,100,1,100,0.21991540710428625,0.25,0.010172456261775653,0.22891677053702356,0.3121974468231201,0.21660000000000001,0.6295459270477295,50,0.009001363432737303,0.0033154071042862387
464,100,1,100,0.1278725969029656,0.25,0.49019531224423174,0.155913705678521,0.12252306938171387,0.1385,1.2657830715179443,100,0.028041108775555407,0.010627403097034416
464,464,1,464,0.4013447598166493,0.25,0.04548214567029407,0.418549196255453,0.2716965675354004,0.4329,0.5263330936431885,20,0.017204436438803705,0.03155524018335071
464,464,1,464,0.23893100221611058,0.25,0.278328130846902,0.2648898810152671,0.5460734367370605,0.2388,1.3157150745391846,50,0.025958878799156537,0.00013100221611056506
464,464,1,464,0.06716930432784807,0.25,0.6399745691089123,0.12004005558449289,0.1472761631011963,0.063,2.6299540996551514,100,0.052870751256644824,0.004169304327848067
464,2154,1,2154,0.4639244964125054,0.25,0.2736230655161599,0.46989302225559426,1.2098884582519531,0.46740000000000004,2.572730541229248,20,0.005968525843088879,0.003475503587494655
464,2154,1,2154,0.4479849835033242,0.25,0.25037576709289827,0.45615819543043934,1.0670139789581299,0.45170000000000005,6.431318998336792,50,0.00817321192711512,0.003715016496675827
464,2154,1,2154,0.24577257500846766,0.25,0.5483254616931913,0.26533267343688166,0.5780689716339111,0.2534,13.167552947998047,100,0.019560098428413997,0.00762742499153235
464,10000,1,10000,0.4283512482588961,0.25,0.07610681544192802,0.4361963467004216,4.412768840789795,0.43920000000000003,30.447569847106934,20,0.007845098441525533,0.010848751741103946
464,10000,1,10000,0.20928901288204932,0.25,0.1405046067922802,0.22871289323745247,1.8408138751983643,0.2066,76.29515933990479,50,0.019423880355403156,0.002689012882049313
464,10000,1,10000,0.34173245008315056,0.25,0.09922479024997222,0.3513376994116189,1.7108516693115234,0.34040000000000004,152.96143436431885,100,0.009605249328468346,0.001332450083150527
2154,100,1,100,0.19899531970396123,0.25,0.6332092658064775,0.22518890340871808,0.3185694217681885,0.18510000000000001,0.25078797340393066,20,0.026193583704756856,0.013895319703961212
2154,100,1,100,0.2528710087254052,0.25,0.3533943470016294,0.2833498119046681,0.3227255344390869,0.24830000000000002,0.632683515548706,50,0.030478803179262937,0.004571008725405168
2154,100,1,100,0.09477585141696365,0.25,0.28704394615550866,0.14851555016741655,0.3198416233062744,0.1063,1.2534375190734863,100,0.0537396987504529,0.011524148583036353
2154,464,1,464,0.48249446205545693,0.25,0.13320711375110195,0.49739663898063696,0.4256718158721924,0.49620000000000003,0.5214889049530029,20,0.014902176925180033,0.0137055379445431
2154,464,1,464,0.14710784412212735,0.25,0.9370803847989643,0.1892900650627831,0.5822515487670898,0.1605,1.311814308166504,50,0.04218222094065574,0.013392155877872652
2154,464,1,464,0.05172977805820067,0.25,0.8048358460157946,0.09270330526094508,0.2310009002685547,0.0516,2.6083691120147705,100,0.040973527202744414,0.0001297780582006705
2154,2154,1,2154,0.07215770011452405,0.25,0.8709642926242827,0.12015353982423867,0.5530738830566406,0.06620000000000001,2.5846590995788574,20,0.04799583970971462,0.005957700114524039
2154,2154,1,2154,0.007046147096221478,0.25,0.17212676383268552,0.07718863329516983,0.8504810333251953,0.0074,6.459813356399536,50,0.07014248619894835,0.0003538529037785225
2154,2154,1,2154,0.35797284973119725,0.25,0.8664398912007665,0.3738705184646589,0.7379579544067383,0.3516,12.795821189880371,100,0.015897668733461656,0.006372849731197228
2154,10000,1,10000,0.28224916012043705,0.25,0.18715064153842664,0.3005443840406855,1.5211267471313477,0.2906,30.635267972946167,20,0.01829522392024846,0.008350839879562977
2154,10000,1,10000,0.3972891755923761,0.25,0.056708902720730904,0.40930880786138946,3.9668781757354736,0.3976,75.80785298347473,50,0.01201963226901337,0.00031082440762392194
2154,10000,1,10000,0.2535399616420682,0.25,0.0549268496847726,0.2730485519562132,1.7551600933074951,0.2519,152.56290435791016,100,0.01950859031414498,0.0016399616420681995
10000,100,1,100,0.3959105197520769,0.25,0.5514315736733725,0.39039546542595105,0.15264058113098145,0.3584,0.25116610527038574,20,0.005515054326125868,0.03751051975207692
10000,100,1,100,0.3478821071359197,0.25,0.18528923936855235,0.3422878057944699,0.08374762535095215,0.3438,0.6255137920379639,50,0.005594301341449837,0.004082107135919721
10000,100,1,100,0.3889242384295877,0.25,0.4421011106267658,0.40887299176273023,0.15966534614562988,0.4042,1.2604246139526367,100,0.019948753333142555,0.015275761570412327
10000,464,1,464,0.20324143448854315,0.25,0.1853176459376844,0.2219238565768014,0.13494372367858887,0.1947,0.5214810371398926,20,0.018682422088258238,0.008541434488543137
10000,464,1,464,0.3238853165937406,0.25,0.9473759179539593,0.3386150983124544,0.14023113250732422,0.33180000000000004,1.298494577407837,50,0.014729781718713808,0.007914683406259448
10000,464,1,464,0.0898971488464872,0.25,0.4938246574910856,0.12751416204262028,0.21376419067382812,0.0874,2.599374532699585,100,0.03761701319613309,0.0024971488464871905
10000,2154,1,2154,0.160909981693952,0.25,0.8950025695673146,0.18998829908508683,0.4370715618133545,0.1587,2.5689351558685303,20,0.02907831739113484,0.002209981693951979
10000,2154,1,2154,0.08630231005989625,0.25,0.5988316365015894,0.12646796622960949,0.6650576591491699,0.0859,6.678382396697998,50,0.04016565616971324,0.0004023100598962437
10000,2154,1,2154,0.2043186125066312,0.25,0.4496896685537471,0.23310295291033306,1.9578335285186768,0.2092,12.8755624294281,100,0.02878434040370187,0.004881387493368805
10000,10000,1,10000,0.1207093739827994,0.25,0.19353904919223952,0.15475173233884026,1.988417387008667,0.133,30.66384744644165,20,0.03404235835604086,0.012290626017200601
10000,10000,1,10000,0.20346099706467896,0.25,0.02863795634175257,0.2279016756428702,2.221327543258667,0.2068,76.52161240577698,50,0.02444067857819124,0.0033390029353210504
10000,10000,1,10000,0.48761117121865605,0.25,0.12646597493329934,0.4968137547054548,6.8072943687438965,0.48860000000000003,152.67453479766846,100,0.009202583486798754,0.0009888287813439867
100,100,2,200,0.16015966291101563,0.25,0.6618883678367976,0.18948356671075658,0.30948638916015625,0.14300000000000002,0.28498077392578125,20,0.029323903799740952,0.017159662911015616
100,100,2,200,0.49124547248744765,0.25,0.43383982715272595,0.5030902548626041,0.26526618003845215,0.4963,0.6954526901245117,50,0.011844782375156404,0.005054527512552365
100,100,2,200,0.3181530629279918,0.25,0.05935722533895749,0.33497789906545145,0.08657169342041016,0.3322,1.3948400020599365,100,0.016824836137459664,0.014046937072008214
100,464,2,928,0.1875455091969555,0.25,0.4927226011660333,0.21280207156303163,0.13817214965820312,0.1832,0.7027902603149414,20,0.025256562366076124,0.004345509196955505
100,464,2,928,0.4287422495417983,0.25,0.46513394351807746,0.4342109312837861,0.3161797523498535,0.4141,1.743335247039795,50,0.00546868174198778,0.014642249541798269
100,464,2,928,0.3097933696842869,0.25,0.8067468107748635,0.3208059277444785,0.12956714630126953,0.3111,3.5079963207244873,100,0.011012558060191635,0.0013066303157130976
100,2154,2,4308,0.12601654006541968,0.25,0.11915551994102891,0.16572805752967457,0.3562734127044678,0.1252,4.062784194946289,20,0.039711517464254886,0.0008165400654196742
100,2154,2,4308,0.3964278389884438,0.25,0.18172254548944689,0.40797401876348716,0.765573263168335,0.4056,10.395782470703125,50,0.011546179775043353,0.009172161011556212
100,2154,2,4308,0.21646925436708153,0.25,0.11150056045560688,0.2409829106762792,1.3008639812469482,0.2131,20.555858850479126,100,0.024513656309197662,0.00336925436708152
100,10000,2,20000,0.1787555836652207,0.25,0.0686443415172364,0.20200132566198517,1.0744340419769287,0.1905,53.29781365394592,20,0.023245741996764463,0.011744416334779295
100,10000,2,20000,0.16513846826254047,0.25,0.09898834533371155,0.1933540517914028,1.2108991146087646,0.1646,133.01162981987,50,0.02821558352886233,0.0005384682625404758
100,10000,2,20000,0.3486844378065697,0.25,0.017742953686826192,0.3563622321947365,1.6609289646148682,0.34190000000000004,266.28568983078003,100,0.007677794388166792,0.006784437806569676
464,100,2,200,0.13432506195311328,0.25,0.8214467402262973,0.16854687280487565,0.07087397575378418,0.13190000000000002,0.27953243255615234,20,0.034221810851762374,0.002425061953113261
464,100,2,200,0.40413900685269005,0.25,0.2309885592816333,0.40297840844047617,0.16809391975402832,0.41550000000000004,0.6961867809295654,50,0.0011605984122138868,0.011360993147309983
464,100,2,200,0.1476443971999239,0.25,0.05797581337276703,0.1768057171045423,0.3189396858215332,0.1562,1.4231584072113037,100,0.0291613199046184,0.008555602800076112
464,464,2,928,0.2720606917926786,0.25,0.13881651804567363,0.29153521239852254,0.1360759735107422,0.3118,0.7070484161376953,20,0.019474520605843926,0.03973930820732141
464,464,2,928,0.2439607459026012,0.25,0.9351531155423887,0.2588519295833858,0.5576143264770508,0.2381,1.7683799266815186,50,0.014891183680784625,0.005860745902601189
464,464,2,928,0.4276782062976849,0.25,0.8885421033562281,0.44409525701833946,0.315798282623291,0.435,3.5202977657318115,100,0.01641705072065458,0.007321793702315116
464,2154,2,4308,0.44419321719769295,0.25,0.1342899236225209,0.45187601279689044,1.0753090381622314,0.44430000000000003,4.079593896865845,20,0.0076827955991974894,0.00010678280230708159
464,2154,2,4308,0.09219222118388337,0.25,0.4400018876980534,0.130727845596346,0.47922229766845703,0.08700000000000001,10.203396081924438,50,0.03853562441246264,0.005192221183883364
464,2154,2,4308,0.2926742294691255,0.25,0.39458242118450276,0.3071700430297894,0.33162689208984375,0.3,20.61853837966919,100,0.014495813560663873,0.007325770530874465
464,10000,2,20000,0.44910252300856857,0.25,0.04346547940716736,0.4559252615629526,5.327870607376099,0.45420000000000005,53.571903467178345,20,0.0068227385543840335,0.005097476991431482
464,10000,2,20000,0.22305860951721485,0.25,0.04680495548664729,0.24440918603107661,6.458832263946533,0.22010000000000002,133.03002882003784,50,0.02135057651386177,0.0029586095172148275
464,10000,2,20000,0.4609341527419077,0.25,0.06298530215834228,0.46475675552923773,5.388067007064819,0.45420000000000005,266.81604075431824,100,0.0038226027873300428,0.00673415274190764
2154,100,2,200,0.13949544522848545,0.25,0.15803183496381268,0.17326559041370274,0.3211946487426758,0.1236,0.27919697761535645,20,0.03377014518521729,0.015895445228485447
2154,100,2,200,0.30441558709689787,0.25,0.014782086742092915,0.3214768682600136,0.0934762954711914,0.29760000000000003,0.7067935466766357,50,0.017061281163115727,0.006815587096897835
2154,100,2,200,0.3412268548834077,0.25,0.26551201747238584,0.36348279762574626,0.11246633529663086,0.3286,1.392286777496338,100,0.022255942742338553,0.012626854883407701
2154,464,2,928,0.11410286667524205,0.25,0.015443631942760883,0.15110309817208747,0.15855145454406738,0.0956,0.7087633609771729,20,0.03700023149684542,0.01850286667524205
2154,464,2,928,0.0068837562788583995,0.25,0.6744988441622575,0.07514769692566332,0.31120729446411133,0.0264,1.769484519958496,50,0.06826394064680492,0.0195162437211416
2154,464,2,928,0.20836198118534804,0.25,0.5514688358127765,0.23121964806881976,0.6066164970397949,0.2109,3.786170482635498,100,0.02285766688347171,0.00253801881465196
2154,2154,2,4308,0.469240945928367,0.25,0.14932597288894042,0.4780110249866165,1.547903299331665,0.45470000000000005,4.081373929977417,20,0.008770079058249503,0.014540945928366966
2154,2154,2,4308,0.17151405491520327,0.25,0.36221092716794734,0.19596830335172302,0.523148775100708,0.1754,10.230560541152954,50,0.02445424843651975,0.003885945084796727
2154,2154,2,4308,0.38987214774129997,0.25,0.06768125868838303,0.4043152029819749,1.067836046218872,0.3915,20.692644596099854,100,0.014443055240674907,0.0016278522587000466
