N,T,edge_per_t,evidences_per_t,optimizer_name,lr,model_name,epsilon_estimated,time,num_epochs,X0_mse,real_epsilon,mu,rho,distance_epsilon
100,20,16,5,nadam,0.005,BC_observed_positive,0.33044450595417824,0.5433650016784668,201,,0.33367421747465714,0.4903787362789922,15,0.003229711520478906
100,20,16,5,nadam,0.01,simple_BC,0.3282382475852204,0.07246804237365723,163,,0.33367421747465714,0.4903787362789922,15,0.005435969889436731
100,20,16,5,nadam,0.01,BC_with_evidence,0.15203820074654864,6.189331531524658,201,0.12267733365297318,0.33367421747465714,0.4903787362789922,15,0.1816360167281085
100,20,16,5,nadam,0.01,BC_observed_positive,0.3294851177106198,0.5329630374908447,201,,0.33367421747465714,0.4903787362789922,15,0.004189099764037363
100,20,16,25,adam,0.0001,simple_BC,0.25374107360291254,0.07854962348937988,201,,0.33367421747465714,0.4903787362789922,15,0.0799331438717446
100,20,16,25,adam,0.0001,BC_with_evidence,0.2462810019167699,4.570301055908203,201,0.14613284170627594,0.33367421747465714,0.4903787362789922,15,0.08739321555788723
100,20,16,25,adam,0.0001,BC_observed_positive,0.25374144137280535,0.5322558879852295,201,,0.33367421747465714,0.4903787362789922,15,0.07993277610185179
100,20,16,25,adam,0.0005,simple_BC,0.26842675748082717,0.08122849464416504,201,,0.33367421747465714,0.4903787362789922,15,0.06524745999382997
100,20,16,25,adam,0.0005,BC_with_evidence,0.2319601065486084,4.713860273361206,201,0.16584183275699615,0.33367421747465714,0.4903787362789922,15,0.10171411092604873
100,20,16,25,adam,0.0005,BC_observed_positive,0.2684194116397931,0.5124595165252686,201,,0.33367421747465714,0.4903787362789922,15,0.06525480583486404
100,20,16,25,adam,0.001,simple_BC,0.2856808883406968,0.08106708526611328,201,,0.33367421747465714,0.4903787362789922,15,0.047993329133960316
100,20,16,25,adam,0.001,BC_with_evidence,0.21390804977188096,6.575451850891113,201,0.2059113085269928,0.33367421747465714,0.4903787362789922,15,0.11976616770277618
100,20,16,25,adam,0.001,BC_observed_positive,0.28547172584026437,0.5334744453430176,201,,0.33367421747465714,0.4903787362789922,15,0.048202491634392775
100,20,16,25,adam,0.005,simple_BC,0.33741567852343896,0.08056259155273438,201,,0.33367421747465714,0.4903787362789922,15,0.0037414610487818134
100,20,16,25,adam,0.005,BC_with_evidence,0.1540781354922732,6.561193943023682,201,0.1086154654622078,0.33367421747465714,0.4903787362789922,15,0.17959608198238394
100,20,16,25,adam,0.005,BC_observed_positive,0.3427459938079527,0.5150136947631836,201,,0.33367421747465714,0.4903787362789922,15,0.009071776333295534
100,20,16,25,adam,0.01,simple_BC,0.33743517272222795,0.07223749160766602,201,,0.33367421747465714,0.4903787362789922,15,0.0037609552475708075
100,20,16,25,adam,0.01,BC_with_evidence,0.1902026259502013,6.1912522315979,201,0.060471415519714355,0.33367421747465714,0.4903787362789922,15,0.14347159152445585
100,20,16,25,adam,0.01,BC_observed_positive,0.3438090702516194,0.5076758861541748,201,,0.33367421747465714,0.4903787362789922,15,0.010134852776962244
100,20,16,25,RMSprop,0.0001,simple_BC,0.2559347213907606,0.07019853591918945,201,,0.33367421747465714,0.4903787362789922,15,0.07773949608389652
100,20,16,25,RMSprop,0.0001,BC_with_evidence,0.24409757129259937,5.984203338623047,201,0.18523046374320984,0.33367421747465714,0.4903787362789922,15,0.08957664618205777
100,20,16,25,RMSprop,0.0001,BC_observed_positive,0.25591105993269203,0.523256778717041,201,,0.33367421747465714,0.4903787362789922,15,0.07776315754196511
100,20,16,25,RMSprop,0.0005,simple_BC,0.2791581792342417,0.07334256172180176,201,,0.33367421747465714,0.4903787362789922,15,0.054516038240415454
100,20,16,25,RMSprop,0.0005,BC_with_evidence,0.22239549245642892,5.494352579116821,201,0.18849503993988037,0.33367421747465714,0.4903787362789922,15,0.11127872501822822
100,20,16,25,RMSprop,0.0005,BC_observed_positive,0.2791279287122515,0.5173320770263672,201,,0.33367421747465714,0.4903787362789922,15,0.05454628876240564
100,20,16,25,RMSprop,0.001,simple_BC,0.3049386441918424,0.0775303840637207,201,,0.33367421747465714,0.4903787362789922,15,0.02873557328281473
100,20,16,25,RMSprop,0.001,BC_with_evidence,0.19851107127307457,5.677881956100464,201,0.15759378671646118,0.33367421747465714,0.4903787362789922,15,0.13516314620158257
100,20,16,25,RMSprop,0.001,BC_observed_positive,0.3051122668435877,0.5169191360473633,201,,0.33367421747465714,0.4903787362789922,15,0.02856195063106942
100,20,16,25,RMSprop,0.005,simple_BC,0.33743786398959796,0.050950050354003906,150,,0.33367421747465714,0.4903787362789922,15,0.0037636465149408216
100,20,16,25,RMSprop,0.005,BC_with_evidence,0.1622944262134337,6.22355055809021,201,0.08630595356225967,0.33367421747465714,0.4903787362789922,15,0.17137979126122344
100,20,16,25,RMSprop,0.005,BC_observed_positive,0.3432369357030171,0.5200591087341309,201,,0.33367421747465714,0.4903787362789922,15,0.009562718228359968
100,20,16,25,RMSprop,0.01,simple_BC,0.3374392963068663,0.021330833435058594,71,,0.33367421747465714,0.4903787362789922,15,0.0037650788322091677
100,20,16,25,RMSprop,0.01,BC_with_evidence,0.21571756033002076,6.578268051147461,201,0.06042182818055153,0.33367421747465714,0.4903787362789922,15,0.11795665714463638
100,20,16,25,RMSprop,0.01,BC_observed_positive,0.34539225438731336,0.5176277160644531,201,,0.33367421747465714,0.4903787362789922,15,0.011718036912656216
100,20,16,25,adagrad,0.0001,simple_BC,0.2505035167424137,0.07762908935546875,201,,0.33367421747465714,0.4903787362789922,15,0.08317070073224342
100,20,16,25,adagrad,0.0001,BC_with_evidence,0.2494966530127262,7.165247678756714,201,0.2034306675195694,0.33367421747465714,0.4903787362789922,15,0.08417756446193095
100,20,16,25,adagrad,0.0001,BC_observed_positive,0.250503367216285,0.5124192237854004,201,,0.33367421747465714,0.4903787362789922,15,0.08317085025837212
100,20,16,25,adagrad,0.0005,simple_BC,0.2525154678129628,0.06604528427124023,201,,0.33367421747465714,0.4903787362789922,15,0.08115874966169434
100,20,16,25,adagrad,0.0005,BC_with_evidence,0.24748731841087993,5.532177448272705,201,0.1540032923221588,0.33367421747465714,0.4903787362789922,15,0.08618689906377722
100,20,16,25,adagrad,0.0005,BC_observed_positive,0.2525170323732329,0.5340473651885986,201,,0.33367421747465714,0.4903787362789922,15,0.08115718510142422
100,20,16,25,adagrad,0.001,simple_BC,0.25502459717741777,0.08926796913146973,201,,0.33367421747465714,0.4903787362789922,15,0.07864962029723938
100,20,16,25,adagrad,0.001,BC_with_evidence,0.24502385910074367,5.108903169631958,201,0.1876811534166336,0.33367421747465714,0.4903787362789922,15,0.08865035837391347
100,20,16,25,adagrad,0.001,BC_observed_positive,0.25502441740432896,0.5748467445373535,201,,0.33367421747465714,0.4903787362789922,15,0.07864980007032818
100,20,16,25,adagrad,0.005,simple_BC,0.2746440950183472,0.06970000267028809,201,,0.33367421747465714,0.4903787362789922,15,0.05903012245630995
100,20,16,25,adagrad,0.005,BC_with_evidence,0.22605318530339236,5.225372314453125,201,0.17326152324676514,0.33367421747465714,0.4903787362789922,15,0.10762103217126479
100,20,16,25,adagrad,0.005,BC_observed_positive,0.2746203864306666,0.5095429420471191,201,,0.33367421747465714,0.4903787362789922,15,0.059053831043990535
100,20,16,25,adagrad,0.01,simple_BC,0.2968539674823517,0.07559609413146973,201,,0.33367421747465714,0.4903787362789922,15,0.03682024999230543
100,20,16,25,adagrad,0.01,BC_with_evidence,0.20313565650497797,6.753590822219849,201,0.1639368236064911,0.33367421747465714,0.4903787362789922,15,0.13053856096967917
100,20,16,25,adagrad,0.01,BC_observed_positive,0.29680707373814386,0.5131678581237793,201,,0.33367421747465714,0.4903787362789922,15,0.036867143736513286
100,20,16,25,nadam,0.0001,simple_BC,0.2536750905405126,0.07703375816345215,201,,0.33367421747465714,0.4903787362789922,15,0.07999912693414452
100,20,16,25,nadam,0.0001,BC_with_evidence,0.24636619449041966,6.24107027053833,201,0.1634698063135147,0.33367421747465714,0.4903787362789922,15,0.08730802298423748
100,20,16,25,nadam,0.0001,BC_observed_positive,0.25368148041070776,0.6402928829193115,201,,0.33367421747465714,0.4903787362789922,15,0.07999273706394938
100,20,16,25,nadam,0.0005,simple_BC,0.26803054427139295,0.08282828330993652,201,,0.33367421747465714,0.4903787362789922,15,0.0656436732032642
100,20,16,25,nadam,0.0005,BC_with_evidence,0.23280323190756258,5.756829500198364,201,0.1655169278383255,0.33367421747465714,0.4903787362789922,15,0.10087098556709456
100,20,16,25,nadam,0.0005,BC_observed_positive,0.26799062074736113,0.5586638450622559,201,,0.33367421747465714,0.4903787362789922,15,0.06568359672729601
100,20,16,25,nadam,0.001,simple_BC,0.2847420087573505,0.08699250221252441,201,,0.33367421747465714,0.4903787362789922,15,0.048932208717306636
100,20,16,25,nadam,0.001,BC_with_evidence,0.21482178093911966,5.886672735214233,201,0.17209719121456146,0.33367421747465714,0.4903787362789922,15,0.11885243653553748
100,20,16,25,nadam,0.001,BC_observed_positive,0.28447676066528554,0.5960578918457031,201,,0.33367421747465714,0.4903787362789922,15,0.0491974568093716
100,20,16,25,nadam,0.005,simple_BC,0.3368590718711699,0.08586812019348145,201,,0.33367421747465714,0.4903787362789922,15,0.003184854396512782
100,20,16,25,nadam,0.005,BC_with_evidence,0.15814736912068794,4.398352861404419,201,0.11759236454963684,0.33367421747465714,0.4903787362789922,15,0.1755268483539692
100,20,16,25,nadam,0.005,BC_observed_positive,0.34210031312171973,0.5484051704406738,201,,0.33367421747465714,0.4903787362789922,15,0.008426095647062593
100,20,16,25,nadam,0.01,simple_BC,0.337437042131877,0.07270169258117676,173,,0.33367421747465714,0.4903787362789922,15,0.003762824657219832
100,20,16,25,nadam,0.01,BC_with_evidence,0.13981394283553294,4.634807109832764,201,0.10847882926464081,0.33367421747465714,0.4903787362789922,15,0.1938602746391242
100,20,16,25,nadam,0.01,BC_observed_positive,0.3438466274066407,0.538416862487793,201,,0.33367421747465714,0.4903787362789922,15,0.01017240993198354
100,20,64,5,adam,0.0001,simple_BC,0.2537316874755269,0.0768585205078125,201,,0.33367421747465714,0.4903787362789922,15,0.07994252999913026
100,20,64,5,adam,0.0001,BC_with_evidence,0.25368111589664594,5.360611915588379,201,0.12330977618694305,0.33367421747465714,0.4903787362789922,15,0.0799931015780112
100,20,64,5,adam,0.0001,BC_observed_positive,0.2537055530755561,0.5429322719573975,201,,0.33367421747465714,0.4903787362789922,15,0.07996866439910105
100,20,64,5,adam,0.0005,simple_BC,0.2681800274511929,0.07876896858215332,201,,0.33367421747465714,0.4903787362789922,15,0.06549419002346424
100,20,64,5,adam,0.0005,BC_with_evidence,0.2669159610168954,4.119696855545044,201,0.16694006323814392,0.33367421747465714,0.4903787362789922,15,0.06675825645776173
100,20,64,5,adam,0.0005,BC_observed_positive,0.2679528884127091,0.5167632102966309,201,,0.33367421747465714,0.4903787362789922,15,0.06572132906194805
100,20,64,5,adam,0.001,simple_BC,0.284654877587622,0.08325648307800293,201,,0.33367421747465714,0.4903787362789922,15,0.04901933988703516
100,20,64,5,adam,0.001,BC_with_evidence,0.2805530041819071,4.719646215438843,201,0.15377581119537354,0.33367421747465714,0.4903787362789922,15,0.05312121329275005
100,20,64,5,adam,0.001,BC_observed_positive,0.283748327548663,0.5460608005523682,201,,0.33367421747465714,0.4903787362789922,15,0.049925889925994116
100,20,64,5,adam,0.005,simple_BC,0.3272687241424609,0.07975339889526367,201,,0.33367421747465714,0.4903787362789922,15,0.006405493332196255
100,20,64,5,adam,0.005,BC_with_evidence,0.30300866167076046,4.251931428909302,201,0.17556652426719666,0.33367421747465714,0.4903787362789922,15,0.030665555803896682
100,20,64,5,adam,0.005,BC_observed_positive,0.3184780623532316,0.5301346778869629,201,,0.33367421747465714,0.4903787362789922,15,0.015196155121425525
100,20,64,5,adam,0.01,simple_BC,0.327242791977684,0.0792093276977539,199,,0.33367421747465714,0.4903787362789922,15,0.00643142549697312
100,20,64,5,adam,0.01,BC_with_evidence,0.28122468886116125,4.395858526229858,201,0.16731487214565277,0.33367421747465714,0.4903787362789922,15,0.05244952861349589
100,20,64,5,adam,0.01,BC_observed_positive,0.32017733069903587,0.5447731018066406,201,,0.33367421747465714,0.4903787362789922,15,0.013496886775621275
100,20,64,5,RMSprop,0.0001,simple_BC,0.255916686096479,0.07188272476196289,201,,0.33367421747465714,0.4903787362789922,15,0.07775753137817815
100,20,64,5,RMSprop,0.0001,BC_with_evidence,0.25590305483613535,4.771295070648193,201,0.13713525235652924,0.33367421747465714,0.4903787362789922,15,0.0777711626385218
100,20,64,5,RMSprop,0.0001,BC_observed_positive,0.2558980623824221,0.4969334602355957,201,,0.33367421747465714,0.4903787362789922,15,0.07777615509223507
100,20,64,5,RMSprop,0.0005,simple_BC,0.2786433335999404,0.07245182991027832,201,,0.33367421747465714,0.4903787362789922,15,0.05503088387471672
100,20,64,5,RMSprop,0.0005,BC_with_evidence,0.27821343073246885,4.878122806549072,201,0.15603980422019958,0.33367421747465714,0.4903787362789922,15,0.055460786742188295
100,20,64,5,RMSprop,0.0005,BC_observed_positive,0.2783051796127718,0.5154094696044922,201,,0.33367421747465714,0.4903787362789922,15,0.05536903786188535
100,20,64,5,RMSprop,0.001,simple_BC,0.30259321783462806,0.07648396492004395,201,,0.33367421747465714,0.4903787362789922,15,0.031080999640029083
100,20,64,5,RMSprop,0.001,BC_with_evidence,0.28549161999201034,5.352907657623291,201,0.15062399208545685,0.33367421747465714,0.4903787362789922,15,0.048182597482646805
100,20,64,5,RMSprop,0.001,BC_observed_positive,0.30034818670404934,0.5356357097625732,201,,0.33367421747465714,0.4903787362789922,15,0.033326030770607806
100,20,64,5,RMSprop,0.005,simple_BC,0.3272453196047456,0.04791998863220215,138,,0.33367421747465714,0.4903787362789922,15,0.006428897869911521
100,20,64,5,RMSprop,0.005,BC_with_evidence,0.3131330495493146,5.778489351272583,201,0.14412912726402283,0.33367421747465714,0.4903787362789922,15,0.02054116792534255
100,20,64,5,RMSprop,0.005,BC_observed_positive,0.31893227344125574,0.5156469345092773,201,,0.33367421747465714,0.4903787362789922,15,0.0147419440334014
100,20,64,5,RMSprop,0.01,simple_BC,0.3272465524001739,0.027889490127563477,66,,0.33367421747465714,0.4903787362789922,15,0.006427665074483224
100,20,64,5,RMSprop,0.01,BC_with_evidence,0.32507047490813157,6.624074935913086,201,0.10248445719480515,0.33367421747465714,0.4903787362789922,15,0.008603742566525574
100,20,64,5,RMSprop,0.01,BC_observed_positive,0.31743549234492074,0.5281834602355957,201,,0.33367421747465714,0.4903787362789922,15,0.016238725129736398
100,20,64,5,adagrad,0.0001,simple_BC,0.25050336744645435,0.07704710960388184,201,,0.33367421747465714,0.4903787362789922,15,0.08317085002820279
100,20,64,5,adagrad,0.0001,BC_with_evidence,0.25050317676428824,6.613616466522217,201,0.14340296387672424,0.33367421747465714,0.4903787362789922,15,0.0831710407103689
100,20,64,5,adagrad,0.0001,BC_observed_positive,0.25050473997076367,0.5612740516662598,201,,0.33367421747465714,0.4903787362789922,15,0.08316947750389347
100,20,64,5,adagrad,0.0005,simple_BC,0.25251169964116366,0.07479572296142578,201,,0.33367421747465714,0.4903787362789922,15,0.08116251783349349
100,20,64,5,adagrad,0.0005,BC_with_evidence,0.2524891521046751,6.945453405380249,201,0.15756259858608246,0.33367421747465714,0.4903787362789922,15,0.08118506536998205
100,20,64,5,adagrad,0.0005,BC_observed_positive,0.25251262337903735,0.5276257991790771,201,,0.33367421747465714,0.4903787362789922,15,0.0811615940956198
100,20,64,5,adagrad,0.001,simple_BC,0.2550093472522734,0.07785534858703613,201,,0.33367421747465714,0.4903787362789922,15,0.07866487022238372
100,20,64,5,adagrad,0.001,BC_with_evidence,0.2549815808056014,6.031450271606445,201,0.18012726306915283,0.33367421747465714,0.4903787362789922,15,0.07869263666905574
100,20,64,5,adagrad,0.001,BC_observed_positive,0.2549891556971669,0.5291805267333984,201,,0.33367421747465714,0.4903787362789922,15,0.07868506177749024
100,20,64,5,adagrad,0.005,simple_BC,0.2742300328685664,0.08136177062988281,201,,0.33367421747465714,0.4903787362789922,15,0.059444184606090744
100,20,64,5,adagrad,0.005,BC_with_evidence,0.2738909807292235,4.512408971786499,201,0.13011430203914642,0.33367421747465714,0.4903787362789922,15,0.05978323674543362
100,20,64,5,adagrad,0.005,BC_observed_positive,0.2738308991664814,0.5177223682403564,201,,0.33367421747465714,0.4903787362789922,15,0.05984331830817574
100,20,64,5,adagrad,0.01,simple_BC,0.2950871617745104,0.07525420188903809,201,,0.33367421747465714,0.4903787362789922,15,0.038587055700146755
100,20,64,5,adagrad,0.01,BC_with_evidence,0.29208336475393765,5.68063497543335,201,0.13399647176265717,0.33367421747465714,0.4903787362789922,15,0.041590852720719496
100,20,64,5,adagrad,0.01,BC_observed_positive,0.29346500985589274,0.566753625869751,201,,0.33367421747465714,0.4903787362789922,15,0.0402092076187644
100,20,64,5,nadam,0.0001,simple_BC,0.25366481171911354,0.08490371704101562,201,,0.33367421747465714,0.4903787362789922,15,0.0800094057555436
100,20,64,5,nadam,0.0001,BC_with_evidence,0.25364653099647916,6.402522325515747,201,0.17755916714668274,0.33367421747465714,0.4903787362789922,15,0.08002768647817798
100,20,64,5,nadam,0.0001,BC_observed_positive,0.2536484980585317,0.5126636028289795,201,,0.33367421747465714,0.4903787362789922,15,0.08002571941612546
100,20,64,5,nadam,0.0005,simple_BC,0.26776570569743346,0.08017206192016602,201,,0.33367421747465714,0.4903787362789922,15,0.06590851177722368
100,20,64,5,nadam,0.0005,BC_with_evidence,0.26766845855693294,6.700554132461548,201,0.1329144835472107,0.33367421747465714,0.4903787362789922,15,0.0660057589177242
100,20,64,5,nadam,0.0005,BC_observed_positive,0.2675514905784089,0.5334842205047607,201,,0.33367421747465714,0.4903787362789922,15,0.06612272689624826
100,20,64,5,nadam,0.001,simple_BC,0.2836715052413208,0.08484172821044922,201,,0.33367421747465714,0.4903787362789922,15,0.050002712233336355
100,20,64,5,nadam,0.001,BC_with_evidence,0.2804872373467622,7.972245693206787,201,0.15850166976451874,0.33367421747465714,0.4903787362789922,15,0.05318698012789497
100,20,64,5,nadam,0.001,BC_observed_positive,0.2827359648636105,0.6372537612915039,201,,0.33367421747465714,0.4903787362789922,15,0.05093825261104662
