N,T,edge_per_t,evidences_per_t,model,optimizer_name,num_epochs,lr,model_name,minibatch_size,X0_lr_scale,epsilon_plus_estimated,epsilon_minus_estimated,X0_r2,time,last_iteration,real_epsilon_plus,real_epsilon_minus,mu_plus,mu_minus,rho,distance_epsilon_plus,distance_epsilon_minus
100,64,16,8,backfire,SGD,200,0.005,BC_backfire,0,10,0.7310585786300049,0.7310585786300049,-0.14287340641021729,1.9325647354125977,42,0.35239492335127587,0.7193386066281264,0.2940403204324608,0.05459707303697603,16,0.378663655278729,0.011719972001878465
100,64,16,8,backfire,SGD,200,0.005,BC_backfire,0,20,0.5,0.7310585786300049,0.5506176352500916,1.9096877574920654,42,0.35239492335127587,0.7193386066281264,0.2940403204324608,0.05459707303697603,16,0.14760507664872413,0.011719972001878465
100,64,16,8,backfire,SGD,200,0.005,BC_backfire,0,40,0.5,0.7310585786300049,-0.20835459232330322,1.915985345840454,42,0.35239492335127587,0.7193386066281264,0.2940403204324608,0.05459707303697603,16,0.14760507664872413,0.011719972001878465
100,64,16,8,backfire,SGD,400,0.0001,BC_backfire,0,10,0.5937117796574739,0.691777230712939,0.696518063545227,6.153533697128296,132,0.35239492335127587,0.7193386066281264,0.2940403204324608,0.05459707303697603,16,0.24131685630619804,0.02756137591518748
100,64,16,8,backfire,SGD,400,0.0001,BC_backfire,0,20,0.5941608586445224,0.6927936894615646,0.5672357082366943,5.758909702301025,122,0.35239492335127587,0.7193386066281264,0.2940403204324608,0.05459707303697603,16,0.24176593529324653,0.02654491716656182
100,64,16,8,backfire,SGD,400,0.0001,BC_backfire,0,40,0.5937430035100641,0.6934105590308386,0.6425769329071045,5.063071012496948,109,0.35239492335127587,0.7193386066281264,0.2940403204324608,0.05459707303697603,16,0.24134808015878828,0.02592804759728784
100,64,16,8,backfire,SGD,400,0.0005,BC_backfire,0,10,0.592932982688939,0.6929635461927253,0.6472809314727783,7.782884120941162,167,0.35239492335127587,0.7193386066281264,0.2940403204324608,0.05459707303697603,16,0.24053805933766315,0.026375060435401165
100,64,16,8,backfire,SGD,400,0.0005,BC_backfire,0,20,0.588896936906642,0.6798206225225963,-2.5552732944488525,7.302179336547852,156,0.35239492335127587,0.7193386066281264,0.2940403204324608,0.05459707303697603,16,0.23650201355536615,0.03951798410553009
100,64,16,8,backfire,SGD,400,0.0005,BC_backfire,0,40,0.5941546753581681,0.6960562000032336,0.7852630615234375,7.396997928619385,159,0.35239492335127587,0.7193386066281264,0.2940403204324608,0.05459707303697603,16,0.24175975200689226,0.023282406624892782
100,64,16,8,backfire,SGD,400,0.001,BC_backfire,0,10,0.5963268933192358,0.6968049443309795,0.8367059230804443,6.642777442932129,143,0.35239492335127587,0.7193386066281264,0.2940403204324608,0.05459707303697603,16,0.24393196996795996,0.022533662297146928
100,64,16,8,backfire,SGD,400,0.001,BC_backfire,0,20,0.5898225453769639,0.6745758330001423,-2.1958935260772705,9.836889028549194,211,0.35239492335127587,0.7193386066281264,0.2940403204324608,0.05459707303697603,16,0.237427622025688,0.04476277362798409
100,64,16,8,backfire,SGD,400,0.001,BC_backfire,0,40,0.5966100589693455,0.6995529496530144,0.6858871579170227,7.336922645568848,156,0.35239492335127587,0.7193386066281264,0.2940403204324608,0.05459707303697603,16,0.24421513561806962,0.01978565697511203
100,64,16,8,backfire,SGD,400,0.005,BC_backfire,0,10,0.5,0.7310585786300047,-1.7340202331542969,1.9146146774291992,42,0.35239492335127587,0.7193386066281264,0.2940403204324608,0.05459707303697603,16,0.14760507664872413,0.011719972001878243
100,64,16,8,backfire,SGD,400,0.005,BC_backfire,0,20,,,,18.829882621765137,401,0.35239492335127587,0.7193386066281264,0.2940403204324608,0.05459707303697603,16,,
100,64,16,8,backfire,SGD,400,0.005,BC_backfire,0,40,,,,18.79336977005005,401,0.35239492335127587,0.7193386066281264,0.2940403204324608,0.05459707303697603,16,,
100,64,16,8,backfire,SGD,800,0.0001,BC_backfire,0,10,0.5921247574676312,0.6918094610362255,0.6989544630050659,14.112704992294312,301,0.35239492335127587,0.7193386066281264,0.2940403204324608,0.05459707303697603,16,0.2397298341163553,0.027529145591900894
100,64,16,8,backfire,SGD,800,0.0001,BC_backfire,0,20,0.5960796824222234,0.695681934354615,0.6947542428970337,5.892771005630493,127,0.35239492335127587,0.7193386066281264,0.2940403204324608,0.05459707303697603,16,0.24368475907094755,0.023656672273511425
