N,T,edge_per_t,evidences_per_t,optimizer_name,num_epochs,lr,model_name,minibatch_size,X0_lr_scale,epsilon_estimated,X0_r2,time,last_iteration,real_epsilon,mu,rho,distance_epsilon
100,64,16,8,SGD,800,0.0001,BC_with_evidence,16,1,0.37055854304002034,-1.0285725593566895,18.077036142349243,801,0.4951464723228742,0.05469505333632996,16,0.12458792928285384
100,64,16,8,SGD,800,0.0001,BC_with_evidence,16,10,0.46649638084613354,-0.6844207048416138,18.064076900482178,801,0.4951464723228742,0.05469505333632996,16,0.028650091476740636
100,64,16,8,SGD,800,0.0001,BC_with_evidence,32,1,0.41119269774659756,-0.567089319229126,18.091520309448242,801,0.4951464723228742,0.05469505333632996,16,0.08395377457627662
100,64,16,8,SGD,800,0.0001,BC_with_evidence,32,10,0.35732921588142713,-0.6997753381729126,18.087679386138916,801,0.4951464723228742,0.05469505333632996,16,0.13781725644144704
100,64,16,8,SGD,800,0.0005,BC_with_evidence,0,1,0.2722504850371028,-3.081303596496582,6.868239641189575,305,0.4951464723228742,0.05469505333632996,16,0.22289598728577137
100,64,16,8,SGD,800,0.0005,BC_with_evidence,0,10,0.26586485819633965,-3.56868314743042,6.279767036437988,279,0.4951464723228742,0.05469505333632996,16,0.22928161412653453
100,64,16,8,SGD,800,0.0005,BC_with_evidence,16,1,0.5141907612668862,-0.2760813236236572,18.081329584121704,801,0.4951464723228742,0.05469505333632996,16,0.019044288944012056
100,64,16,8,SGD,800,0.0005,BC_with_evidence,16,10,0.3574548955648462,-0.27153313159942627,18.10162329673767,801,0.4951464723228742,0.05469505333632996,16,0.13769157675802796
100,64,16,8,SGD,800,0.0005,BC_with_evidence,32,1,0.43315900438631233,-0.3323131799697876,18.09499955177307,801,0.4951464723228742,0.05469505333632996,16,0.061987467936561846
100,64,16,8,SGD,800,0.0005,BC_with_evidence,32,10,0.42173041980203035,0.28685545921325684,18.08819341659546,801,0.4951464723228742,0.05469505333632996,16,0.07341605252084382
100,64,16,8,SGD,800,0.001,BC_with_evidence,0,1,0.3517313790500157,-0.6993192434310913,11.996268033981323,532,0.4951464723228742,0.05469505333632996,16,0.14341509327285845
100,64,16,8,SGD,800,0.001,BC_with_evidence,0,10,0.2671071123487018,-3.5605058670043945,18.070833206176758,801,0.4951464723228742,0.05469505333632996,16,0.22803935997417235
100,64,16,8,SGD,800,0.001,BC_with_evidence,16,1,0.41179884483125895,-0.005255341529846191,18.10546636581421,801,0.4951464723228742,0.05469505333632996,16,0.08334762749161523
100,64,16,8,SGD,800,0.001,BC_with_evidence,16,10,0.34676551437467723,-0.40601277351379395,18.09863781929016,801,0.4951464723228742,0.05469505333632996,16,0.14838095794819695
100,64,16,8,SGD,800,0.001,BC_with_evidence,32,1,0.3966677494726192,0.08620637655258179,18.092604398727417,801,0.4951464723228742,0.05469505333632996,16,0.098478722850255
100,64,16,8,SGD,800,0.001,BC_with_evidence,32,10,0.35536959995462203,-0.2116919755935669,18.106599807739258,801,0.4951464723228742,0.05469505333632996,16,0.13977687236825215
100,64,16,8,SGD,800,0.005,BC_with_evidence,0,1,0.9999999999999993,0.17455321550369263,0.9279682636260986,42,0.4951464723228742,0.05469505333632996,16,0.5048535276771251
100,64,16,8,SGD,800,0.005,BC_with_evidence,0,10,0.9999999999999933,0.1298850178718567,0.9271652698516846,42,0.4951464723228742,0.05469505333632996,16,0.5048535276771191
100,64,16,8,SGD,800,0.005,BC_with_evidence,16,1,0.3731611522411376,-0.3103219270706177,18.088873863220215,801,0.4951464723228742,0.05469505333632996,16,0.12198532008173657
100,64,16,8,SGD,800,0.005,BC_with_evidence,16,10,0.46954652048273854,-0.154915452003479,18.101428508758545,801,0.4951464723228742,0.05469505333632996,16,0.025599951840135637
100,64,16,8,SGD,800,0.005,BC_with_evidence,32,1,0.6672237046680645,-0.06602931022644043,18.0775785446167,801,0.4951464723228742,0.05469505333632996,16,0.1720772323451903
100,64,16,8,SGD,800,0.005,BC_with_evidence,32,10,0.49159132620952595,-0.10319876670837402,18.07660675048828,801,0.4951464723228742,0.05469505333632996,16,0.0035551461133482287
100,64,16,8,SGD,800,0.01,BC_with_evidence,0,1,1.0,0.24939173460006714,0.926149845123291,42,0.4951464723228742,0.05469505333632996,16,0.5048535276771258
100,64,16,8,SGD,800,0.01,BC_with_evidence,0,10,1.0,0.241418719291687,0.925269365310669,42,0.4951464723228742,0.05469505333632996,16,0.5048535276771258
100,64,16,8,SGD,800,0.01,BC_with_evidence,16,1,0.6108078774595139,-0.33241498470306396,18.089186906814575,801,0.4951464723228742,0.05469505333632996,16,0.11566140513663975
100,64,16,8,SGD,800,0.01,BC_with_evidence,16,10,0.5285577078038118,-0.10625958442687988,18.085809469223022,801,0.4951464723228742,0.05469505333632996,16,0.03341123548093766
100,64,16,8,SGD,800,0.01,BC_with_evidence,32,1,0.40737598402954805,-0.14988863468170166,18.09548807144165,801,0.4951464723228742,0.05469505333632996,16,0.08777048829332612
100,64,16,8,SGD,800,0.01,BC_with_evidence,32,10,0.39016518168598197,-0.17583203315734863,18.073757648468018,801,0.4951464723228742,0.05469505333632996,16,0.10498129063689221
100,64,16,8,adam,200,0.001,BC_with_evidence,0,1,0.22361119077304412,-3.5169143676757812,4.539066791534424,201,0.3150268364959571,0.3100306140040921,16,0.09141564572291297
100,64,16,8,adam,200,0.001,BC_with_evidence,0,10,0.232428404801181,-0.15785527229309082,4.53330659866333,201,0.3150268364959571,0.3100306140040921,16,0.0825984316947761
100,64,16,8,adam,200,0.001,BC_with_evidence,16,1,0.2682136245432019,-1.4743397235870361,4.545912981033325,201,0.3150268364959571,0.3100306140040921,16,0.046813211952755174
100,64,16,8,adam,200,0.001,BC_with_evidence,16,10,0.2674302029901453,-1.3999507427215576,4.5511486530303955,201,0.3150268364959571,0.3100306140040921,16,0.04759663350581178
100,64,16,8,adam,200,0.001,BC_with_evidence,32,1,0.2623805635095818,-1.2304906845092773,4.54486346244812,201,0.3150268364959571,0.3100306140040921,16,0.05264627298637531
100,64,16,8,adam,200,0.001,BC_with_evidence,32,10,0.26651026150905327,-0.841260552406311,4.540202379226685,201,0.3150268364959571,0.3100306140040921,16,0.048516574986903815
100,64,16,8,adam,200,0.005,BC_with_evidence,0,1,0.1886171493601537,-1.1678698062896729,4.530005216598511,201,0.3150268364959571,0.3100306140040921,16,0.1264096871358034
100,64,16,8,adam,200,0.005,BC_with_evidence,0,10,0.19429553713899664,-1.2448973655700684,4.530222654342651,201,0.3150268364959571,0.3100306140040921,16,0.12073129935696045
100,64,16,8,adam,200,0.005,BC_with_evidence,16,1,0.2526541574802108,-0.9162200689315796,4.537158012390137,201,0.3150268364959571,0.3100306140040921,16,0.06237267901574628
100,64,16,8,adam,200,0.005,BC_with_evidence,16,10,0.25703286121718366,-0.864443302154541,4.537133455276489,201,0.3150268364959571,0.3100306140040921,16,0.057993975278773424
100,64,16,8,adam,200,0.005,BC_with_evidence,32,1,0.24999923880594518,-0.4875715970993042,4.538832187652588,201,0.3150268364959571,0.3100306140040921,16,0.0650275976900119
100,64,16,8,adam,200,0.005,BC_with_evidence,32,10,0.24949212427702255,-0.3435344696044922,4.5364320278167725,201,0.3150268364959571,0.3100306140040921,16,0.06553471221893453
100,64,16,8,adam,200,0.01,BC_with_evidence,0,1,0.19907100221528198,-4.831064224243164,4.529360294342041,201,0.3150268364959571,0.3100306140040921,16,0.1159558342806751
100,64,16,8,adam,200,0.01,BC_with_evidence,0,10,0.30947562963860553,0.7303574085235596,4.530398607254028,201,0.3150268364959571,0.3100306140040921,16,0.005551206857351554
100,64,16,8,adam,200,0.01,BC_with_evidence,16,1,0.24215455450205015,-0.6682934761047363,4.5410895347595215,201,0.3150268364959571,0.3100306140040921,16,0.07287228199390694
100,64,16,8,adam,200,0.01,BC_with_evidence,16,10,0.24199532029797058,-0.5996540784835815,4.541447639465332,201,0.3150268364959571,0.3100306140040921,16,0.0730315161979865
100,64,16,8,adam,200,0.01,BC_with_evidence,32,1,0.19832305679554416,-0.6979641914367676,4.540094614028931,201,0.3150268364959571,0.3100306140040921,16,0.11670377970041293
100,64,16,8,adam,200,0.01,BC_with_evidence,32,10,0.2106575709837884,-0.2673231363296509,4.539794921875,201,0.3150268364959571,0.3100306140040921,16,0.10436926551216869
100,64,16,8,adam,200,0.05,BC_with_evidence,0,1,0.29776592097781457,0.6432885527610779,4.528731822967529,201,0.3150268364959571,0.3100306140040921,16,0.017260915518142517
100,64,16,8,adam,200,0.05,BC_with_evidence,0,10,0.2259674798959617,-4.583601474761963,4.532561540603638,201,0.3150268364959571,0.3100306140040921,16,0.08905935659999539
100,64,16,8,adam,200,0.05,BC_with_evidence,16,1,0.28431569071870283,-0.6497833728790283,4.5392842292785645,201,0.3150268364959571,0.3100306140040921,16,0.030711145777254256
100,64,16,8,adam,200,0.05,BC_with_evidence,16,10,0.28229849478846125,-0.5499023199081421,4.541610479354858,201,0.3150268364959571,0.3100306140040921,16,0.032728341707495834
100,64,16,8,adam,200,0.05,BC_with_evidence,32,1,0.2876264594972431,-0.5360875129699707,4.539448022842407,201,0.3150268364959571,0.3100306140040921,16,0.027400376998714004
100,64,16,8,adam,200,0.05,BC_with_evidence,32,10,0.19947602766911585,-0.5001430511474609,4.543014764785767,201,0.3150268364959571,0.3100306140040921,16,0.11555080882684124
100,64,16,8,adam,200,0.1,BC_with_evidence,0,1,0.22484677787209073,-4.545960903167725,4.535360336303711,201,0.3150268364959571,0.3100306140040921,16,0.09018005862386635
100,64,16,8,adam,200,0.1,BC_with_evidence,0,10,0.20107057304044532,-4.2391228675842285,4.533454418182373,201,0.3150268364959571,0.3100306140040921,16,0.11395626345551177
100,64,16,8,adam,200,0.1,BC_with_evidence,16,1,0.23425183493097992,-0.28687143325805664,4.544900894165039,201,0.3150268364959571,0.3100306140040921,16,0.08077500156497716
100,64,16,8,adam,200,0.1,BC_with_evidence,16,10,0.24007431773932691,-0.2808382511138916,4.542931079864502,201,0.3150268364959571,0.3100306140040921,16,0.07495251875663017
100,64,16,8,adam,200,0.1,BC_with_evidence,32,1,0.2493104372939275,-0.37090790271759033,4.539530515670776,201,0.3150268364959571,0.3100306140040921,16,0.0657163992020296
100,64,16,8,adam,200,0.1,BC_with_evidence,32,10,0.3792545835460746,-0.3341341018676758,4.541508913040161,201,0.3150268364959571,0.3100306140040921,16,0.06422774705011752
100,64,16,8,adam,400,0.001,BC_with_evidence,0,1,0.2316949994360664,0.008852779865264893,9.050579309463501,401,0.3150268364959571,0.3100306140040921,16,0.0833318370598907
100,64,16,8,adam,400,0.001,BC_with_evidence,0,10,0.2127516674320555,-3.721956729888916,9.048899173736572,401,0.3150268364959571,0.3100306140040921,16,0.10227516906390158
100,64,16,8,adam,400,0.001,BC_with_evidence,16,1,0.24995427469762302,-1.0871634483337402,9.113075733184814,401,0.3150268364959571,0.3100306140040921,16,0.06507256179833407
100,64,16,8,adam,400,0.001,BC_with_evidence,16,10,0.24144941075125134,-0.7856992483139038,9.068916082382202,401,0.3150268364959571,0.3100306140040921,16,0.07357742574470574
100,64,16,8,adam,400,0.001,BC_with_evidence,32,1,0.26784299684664464,-0.7448315620422363,9.066486120223999,401,0.3150268364959571,0.3100306140040921,16,0.04718383964931244
100,64,16,8,adam,400,0.001,BC_with_evidence,32,10,0.27864646690973954,-0.6917785406112671,9.071314096450806,401,0.3150268364959571,0.3100306140040921,16,0.03638036958621754
100,64,16,8,adam,400,0.005,BC_with_evidence,0,1,0.18120955758660698,-4.848031997680664,9.053481578826904,401,0.3150268364959571,0.3100306140040921,16,0.1338172789093501
100,64,16,8,adam,400,0.005,BC_with_evidence,0,10,0.140171842491308,-4.709764003753662,9.04700517654419,401,0.3150268364959571,0.3100306140040921,16,0.17485499400464907
100,64,16,8,adam,400,0.005,BC_with_evidence,16,1,0.25357976248181896,-0.18953728675842285,9.06174373626709,401,0.3150268364959571,0.3100306140040921,16,0.061447074014138126
100,64,16,8,adam,400,0.005,BC_with_evidence,16,10,0.22645302113045584,-0.45640814304351807,9.060391187667847,401,0.3150268364959571,0.3100306140040921,16,0.08857381536550124
100,64,16,8,adam,400,0.005,BC_with_evidence,32,1,0.18844529244438005,-0.6274771690368652,9.063446044921875,401,0.3150268364959571,0.3100306140040921,16,0.12658154405157704
100,64,16,8,adam,400,0.005,BC_with_evidence,32,10,0.21536826870302767,-0.3663637638092041,9.068851709365845,401,0.3150268364959571,0.3100306140040921,16,0.09965856779292942
100,64,16,8,adam,400,0.01,BC_with_evidence,0,1,0.1576717054084952,-4.974049091339111,5.348406076431274,237,0.3150268364959571,0.3100306140040921,16,0.15735513108746188
100,64,16,8,adam,400,0.01,BC_with_evidence,0,10,0.21419660702006443,-0.40019750595092773,5.3696982860565186,238,0.3150268364959571,0.3100306140040921,16,0.10083022947589265
100,64,16,8,adam,400,0.01,BC_with_evidence,16,1,0.21408987289550738,-0.43559372425079346,9.070568084716797,401,0.3150268364959571,0.3100306140040921,16,0.10093696360044971
100,64,16,8,adam,400,0.01,BC_with_evidence,16,10,0.2010716772915832,-0.7218385934829712,9.074431419372559,401,0.3150268364959571,0.3100306140040921,16,0.11395515920437388
100,64,16,8,adam,400,0.01,BC_with_evidence,32,1,0.25131256187287565,-0.4181051254272461,9.064781904220581,401,0.3150268364959571,0.3100306140040921,16,0.06371427462308143
100,64,16,8,adam,400,0.01,BC_with_evidence,32,10,0.18132406401409693,-0.628318190574646,9.068013906478882,401,0.3150268364959571,0.3100306140040921,16,0.13370277248186016
100,64,16,8,adam,400,0.05,BC_with_evidence,0,1,0.25472613657276183,0.028366386890411377,9.062384605407715,401,0.3150268364959571,0.3100306140040921,16,0.060300699923195256
100,64,16,8,adam,400,0.05,BC_with_evidence,0,10,0.19087849958233682,-1.0083460807800293,9.052727699279785,401,0.3150268364959571,0.3100306140040921,16,0.12414833691362026
100,64,16,8,adam,400,0.05,BC_with_evidence,16,1,0.2947450402407325,-0.39508581161499023,9.071972370147705,401,0.3150268364959571,0.3100306140040921,16,0.020281796255224582
100,64,16,8,adam,400,0.05,BC_with_evidence,16,10,0.3121541758595391,-0.37639713287353516,9.069884777069092,401,0.3150268364959571,0.3100306140040921,16,0.0028726606364180007
100,64,16,8,adam,400,0.05,BC_with_evidence,32,1,0.23604257758222758,-0.7672686576843262,9.066587448120117,401,0.3150268364959571,0.3100306140040921,16,0.07898425891372951
100,64,16,8,adam,400,0.05,BC_with_evidence,32,10,0.29504318827713677,-0.5409609079360962,9.074273347854614,401,0.3150268364959571,0.3100306140040921,16,0.019983648218820316
100,64,16,8,adam,400,0.1,BC_with_evidence,0,1,0.3142505681514178,0.6467791795730591,9.053260803222656,401,0.3150268364959571,0.3100306140040921,16,0.0007762683445393104
100,64,16,8,adam,400,0.1,BC_with_evidence,0,10,0.24932256474586048,0.22680813074111938,9.050380945205688,401,0.3150268364959571,0.3100306140040921,16,0.0657042717500966
100,64,16,8,adam,400,0.1,BC_with_evidence,16,1,0.4206350169888479,-0.41713881492614746,9.068113565444946,401,0.3150268364959571,0.3100306140040921,16,0.10560818049289084
100,64,16,8,adam,400,0.1,BC_with_evidence,16,10,0.32644494408164393,-0.3029494285583496,9.075546026229858,401,0.3150268364959571,0.3100306140040921,16,0.011418107585686843
100,64,16,8,adam,400,0.1,BC_with_evidence,32,1,0.2702503580756859,-0.6866209506988525,9.075178384780884,401,0.3150268364959571,0.3100306140040921,16,0.04477647842027116
100,64,16,8,adam,400,0.1,BC_with_evidence,32,10,0.26895482945482857,-0.4305553436279297,9.074512958526611,401,0.3150268364959571,0.3100306140040921,16,0.046072007041128515
100,64,16,8,adam,800,0.001,BC_with_evidence,0,1,0.16203687864870697,-3.5165023803710938,18.062116622924805,801,0.3150268364959571,0.3100306140040921,16,0.1529899578472501
100,64,16,8,adam,800,0.001,BC_with_evidence,0,10,0.21576489877530586,-0.2160205841064453,18.060306549072266,801,0.3150268364959571,0.3100306140040921,16,0.09926193772065123
100,64,16,8,adam,800,0.001,BC_with_evidence,16,1,0.22418553052341755,-0.778833270072937,18.08754014968872,801,0.3150268364959571,0.3100306140040921,16,0.09084130597253953
100,64,16,8,adam,800,0.001,BC_with_evidence,16,10,0.2197032630496164,-1.1393342018127441,18.09334373474121,801,0.3150268364959571,0.3100306140040921,16,0.09532357344634068
100,64,16,8,adam,800,0.001,BC_with_evidence,32,1,0.2777762028512863,-0.5977157354354858,18.06726837158203,801,0.3150268364959571,0.3100306140040921,16,0.037250633644670794
100,64,16,8,adam,800,0.001,BC_with_evidence,32,10,0.24152295180503394,-1.1039183139801025,18.102715015411377,801,0.3150268364959571,0.3100306140040921,16,0.07350388469092314
100,64,16,8,adam,800,0.005,BC_with_evidence,0,1,0.2700058000250142,0.17827528715133667,18.04832673072815,801,0.3150268364959571,0.3100306140040921,16,0.04502103647094291
100,64,16,8,adam,800,0.005,BC_with_evidence,0,10,0.24923972146014936,0.2566414475440979,14.584867715835571,647,0.3150268364959571,0.3100306140040921,16,0.06578711503580773
100,64,16,8,adam,800,0.005,BC_with_evidence,16,1,0.18722050044018612,-0.3242025375366211,18.073451042175293,801,0.3150268364959571,0.3100306140040921,16,0.12780633605577096
100,64,16,8,adam,800,0.005,BC_with_evidence,16,10,0.165354630522585,-0.7231194972991943,18.077930688858032,801,0.3150268364959571,0.3100306140040921,16,0.14967220597337208
100,64,16,8,adam,800,0.005,BC_with_evidence,32,1,0.17853336841966558,-0.6940672397613525,18.06134295463562,801,0.3150268364959571,0.3100306140040921,16,0.1364934680762915
100,64,16,8,adam,800,0.005,BC_with_evidence,32,10,0.2092367288343175,-0.3551441431045532,18.112902879714966,801,0.3150268364959571,0.3100306140040921,16,0.1057901076616396
100,64,16,8,adam,800,0.01,BC_with_evidence,0,1,0.20080130148212563,-3.9985780715942383,7.696686506271362,341,0.3150268364959571,0.3100306140040921,16,0.11422553501383145
100,64,16,8,adam,800,0.01,BC_with_evidence,0,10,0.22765808368814866,-0.09114706516265869,4.5301432609558105,201,0.3150268364959571,0.3100306140040921,16,0.08736875280780843
100,64,16,8,adam,800,0.01,BC_with_evidence,16,1,0.2243909543673733,-0.39479827880859375,18.056698322296143,801,0.3150268364959571,0.3100306140040921,16,0.09063588212858378
100,64,16,8,adam,800,0.01,BC_with_evidence,16,10,0.21556322980679146,-0.4449723958969116,18.090307474136353,801,0.3150268364959571,0.3100306140040921,16,0.09946360668916562
100,64,16,8,adam,800,0.01,BC_with_evidence,32,1,0.1881821818282916,-0.6515958309173584,18.078327655792236,801,0.3150268364959571,0.3100306140040921,16,0.12684465466766548
100,64,16,8,adam,800,0.01,BC_with_evidence,32,10,0.18009338231541608,-0.5552008152008057,18.06919503211975,801,0.3150268364959571,0.3100306140040921,16,0.134933454180541
100,64,16,8,adam,800,0.05,BC_with_evidence,0,1,0.28420554275691895,0.4336172342300415,10.040504217147827,445,0.3150268364959571,0.3100306140040921,16,0.030821293739038136
100,64,16,8,adam,800,0.05,BC_with_evidence,0,10,0.22196320006854217,-4.769554138183594,18.04044485092163,801,0.3150268364959571,0.3100306140040921,16,0.09306363642741491
100,64,16,8,adam,800,0.05,BC_with_evidence,16,1,0.2881687699307897,-0.2527545690536499,18.094796657562256,801,0.3150268364959571,0.3100306140040921,16,0.02685806656516737
100,64,16,8,adam,800,0.05,BC_with_evidence,16,10,0.30022623376930335,-0.20618832111358643,18.065648555755615,801,0.3150268364959571,0.3100306140040921,16,0.014800602726653733
100,64,16,8,adam,800,0.05,BC_with_evidence,32,1,0.25276094151263595,-0.5768589973449707,18.093838453292847,801,0.3150268364959571,0.3100306140040921,16,0.062265894983321135
100,64,16,8,adam,800,0.05,BC_with_evidence,32,10,0.24421818929448771,-0.546933650970459,18.108395099639893,801,0.3150268364959571,0.3100306140040921,16,0.07080864720146937
100,64,16,8,adam,800,0.1,BC_with_evidence,0,1,0.30455327958589345,0.5581969022750854,7.7594215869903564,344,0.3150268364959571,0.3100306140040921,16,0.01047355691006363
100,64,16,8,adam,800,0.1,BC_with_evidence,0,10,0.33926074355012426,0.7586348652839661,18.06512689590454,801,0.3150268364959571,0.3100306140040921,16,0.02423390705416717
100,64,16,8,adam,800,0.1,BC_with_evidence,16,1,0.1942751454095659,-0.45511794090270996,18.044618368148804,801,0.3150268364959571,0.3100306140040921,16,0.1207516910863912
100,64,16,8,adam,800,0.1,BC_with_evidence,16,10,0.16965476119527886,-0.22432923316955566,18.073226928710938,801,0.3150268364959571,0.3100306140040921,16,0.14537207530067822
100,64,16,8,adam,800,0.1,BC_with_evidence,32,1,0.30240150626937035,-0.48095130920410156,18.032228469848633,801,0.3150268364959571,0.3100306140040921,16,0.01262533022658674
100,64,16,8,adam,800,0.1,BC_with_evidence,32,10,0.25014000655926577,-0.2367713451385498,18.04959225654602,801,0.3150268364959571,0.3100306140040921,16,0.06488682993669131
100,64,16,8,RMSprop,200,0.001,BC_with_evidence,0,1,0.23308607023133834,0.06923079490661621,4.513341665267944,201,0.3150268364959571,0.3100306140040921,16,0.08194076626461874
100,64,16,8,RMSprop,200,0.001,BC_with_evidence,0,10,0.21311188727181976,-0.469335675239563,4.51422905921936,201,0.3150268364959571,0.3100306140040921,16,0.10191494922413732
100,64,16,8,RMSprop,200,0.001,BC_with_evidence,16,1,0.2449256055394526,-0.7007473707199097,4.527719020843506,201,0.3150268364959571,0.3100306140040921,16,0.07010123095650447
100,64,16,8,RMSprop,200,0.001,BC_with_evidence,16,10,0.2660309728306424,-0.6824055910110474,4.5282392501831055,201,0.3150268364959571,0.3100306140040921,16,0.048995863665314665
100,64,16,8,RMSprop,200,0.001,BC_with_evidence,32,1,0.24784826359637477,-0.7368282079696655,4.524991273880005,201,0.3150268364959571,0.3100306140040921,16,0.06717857289958232
100,64,16,8,RMSprop,200,0.001,BC_with_evidence,32,10,0.27704827458228976,-1.1765830516815186,4.522964000701904,201,0.3150268364959571,0.3100306140040921,16,0.03797856191366733
100,64,16,8,RMSprop,200,0.005,BC_with_evidence,0,1,0.21090543491273087,-0.6228601932525635,4.517975568771362,201,0.3150268364959571,0.3100306140040921,16,0.10412140158322622
100,64,16,8,RMSprop,200,0.005,BC_with_evidence,0,10,0.17354459281539963,-4.340908050537109,4.514127731323242,201,0.3150268364959571,0.3100306140040921,16,0.14148224368055745
100,64,16,8,RMSprop,200,0.005,BC_with_evidence,16,1,0.22013759120547366,-0.771751880645752,4.522129058837891,201,0.3150268364959571,0.3100306140040921,16,0.09488924529048343
100,64,16,8,RMSprop,200,0.005,BC_with_evidence,16,10,0.2119577569090628,-0.7668309211730957,4.525464296340942,201,0.3150268364959571,0.3100306140040921,16,0.10306907958689429
100,64,16,8,RMSprop,200,0.005,BC_with_evidence,32,1,0.1879413957300891,-0.43706023693084717,4.526760101318359,201,0.3150268364959571,0.3100306140040921,16,0.12708544076586797
100,64,16,8,RMSprop,200,0.005,BC_with_evidence,32,10,0.3089930969600783,-0.11169731616973877,4.527434825897217,201,0.3150268364959571,0.3100306140040921,16,0.006033739535878768
100,64,16,8,RMSprop,200,0.01,BC_with_evidence,0,1,0.2359493373027024,-0.16059887409210205,4.521127939224243,201,0.3150268364959571,0.3100306140040921,16,0.07907749919325469
100,64,16,8,RMSprop,200,0.01,BC_with_evidence,0,10,0.27163114295349944,0.14029234647750854,4.521512508392334,201,0.3150268364959571,0.3100306140040921,16,0.04339569354245765
100,64,16,8,RMSprop,200,0.01,BC_with_evidence,16,1,0.2528162837249492,-0.632530927658081,4.526888370513916,201,0.3150268364959571,0.3100306140040921,16,0.0622105527710079
100,64,16,8,RMSprop,200,0.01,BC_with_evidence,16,10,0.2525942413263325,-0.6599102020263672,4.525733709335327,201,0.3150268364959571,0.3100306140040921,16,0.06243259516962457
100,64,16,8,RMSprop,200,0.01,BC_with_evidence,32,1,0.22225536495264067,-0.314233660697937,4.531641244888306,201,0.3150268364959571,0.3100306140040921,16,0.09277147154331641
100,64,16,8,RMSprop,200,0.01,BC_with_evidence,32,10,0.20432210691569433,-0.7176440954208374,4.5296947956085205,201,0.3150268364959571,0.3100306140040921,16,0.11070472958026276
100,64,16,8,RMSprop,200,0.05,BC_with_evidence,0,1,0.3603693481281759,0.8262174129486084,4.5221946239471436,201,0.3150268364959571,0.3100306140040921,16,0.04534251163221881
100,64,16,8,RMSprop,200,0.05,BC_with_evidence,0,10,0.3569094844225554,0.7880071401596069,4.521597623825073,201,0.3150268364959571,0.3100306140040921,16,0.04188264792659829
100,64,16,8,RMSprop,200,0.05,BC_with_evidence,16,1,0.37003924871799687,-0.08164715766906738,4.525071620941162,201,0.3150268364959571,0.3100306140040921,16,0.055012412222039786
100,64,16,8,RMSprop,200,0.05,BC_with_evidence,16,10,0.32057341591135613,-0.3822265863418579,4.525544881820679,201,0.3150268364959571,0.3100306140040921,16,0.005546579415399044
100,64,16,8,RMSprop,200,0.05,BC_with_evidence,32,1,0.3533265637782602,-0.35336339473724365,4.526002645492554,201,0.3150268364959571,0.3100306140040921,16,0.03829972728230313
100,64,16,8,RMSprop,200,0.05,BC_with_evidence,32,10,0.31788582429346307,-0.5491710901260376,4.526261329650879,201,0.3150268364959571,0.3100306140040921,16,0.002858987797505985
100,64,16,8,RMSprop,200,0.1,BC_with_evidence,0,1,0.38585115881026877,0.35051673650741577,4.518157482147217,201,0.3150268364959571,0.3100306140040921,16,0.07082432231431168
100,64,16,8,RMSprop,200,0.1,BC_with_evidence,0,10,0.37849117740856636,0.4358353018760681,4.514629125595093,201,0.3150268364959571,0.3100306140040921,16,0.06346434091260927
100,64,16,8,RMSprop,200,0.1,BC_with_evidence,16,1,0.6148240770666388,-0.38554513454437256,4.524781703948975,201,0.3150268364959571,0.3100306140040921,16,0.2997972405706817
100,64,16,8,RMSprop,200,0.1,BC_with_evidence,16,10,0.821478527981336,-0.2888878583908081,4.525900602340698,201,0.3150268364959571,0.3100306140040921,16,0.5064516914853789
100,64,16,8,RMSprop,200,0.1,BC_with_evidence,32,1,0.4946767806980977,-0.029460787773132324,4.523868560791016,201,0.3150268364959571,0.3100306140040921,16,0.1796499442021406
100,64,16,8,RMSprop,200,0.1,BC_with_evidence,32,10,0.7426848527479301,-0.26361632347106934,4.519286155700684,201,0.3150268364959571,0.3100306140040921,16,0.42765801625197297
100,64,16,8,RMSprop,400,0.001,BC_with_evidence,0,1,0.18761955577267492,-4.125990867614746,9.023076057434082,401,0.3150268364959571,0.3100306140040921,16,0.12740728072328217
100,64,16,8,RMSprop,400,0.001,BC_with_evidence,0,10,0.23677104570041496,-0.039160847663879395,9.027581453323364,401,0.3150268364959571,0.3100306140040921,16,0.07825579079554212
100,64,16,8,RMSprop,400,0.001,BC_with_evidence,16,1,0.26884826204263146,-0.9301415681838989,9.057307720184326,401,0.3150268364959571,0.3100306140040921,16,0.04617857445332563
100,64,16,8,RMSprop,400,0.001,BC_with_evidence,16,10,0.2573689723590103,-1.49027681350708,9.051491737365723,401,0.3150268364959571,0.3100306140040921,16,0.05765786413694679
100,64,16,8,RMSprop,400,0.001,BC_with_evidence,32,1,0.2728670792627661,-0.894766092300415,9.047704935073853,401,0.3150268364959571,0.3100306140040921,16,0.042159757233190986
100,64,16,8,RMSprop,400,0.001,BC_with_evidence,32,10,0.21752348278495592,-0.7201896905899048,9.043076038360596,401,0.3150268364959571,0.3100306140040921,16,0.09750335371100116
100,64,16,8,RMSprop,400,0.005,BC_with_evidence,0,1,0.1472455349384318,-4.598438262939453,9.02540922164917,401,0.3150268364959571,0.3100306140040921,16,0.1677813015575253
100,64,16,8,RMSprop,400,0.005,BC_with_evidence,0,10,0.2272110011786317,-0.2798454761505127,9.025026082992554,401,0.3150268364959571,0.3100306140040921,16,0.0878158353173254
