ensemble_size,calibration_batches,edge_per_t,evidences_per_t,T,real_epsilon,mu,rho,epsilon_msm,time_msm,abs_error_msm,rel_error_msm,epsilon_pgabm,time_pgabm,abs_error_pgabm,rel_error_pgabm,X0_r2,X0_mae,X0_mse
1,400,1,16,512,0.04257583279263538,0.1,16,0.08305000000000001,64.03183460235596,0.04047416720736463,0.9506371232828994,0.05423779706141606,102.85170316696167,0.011661964268780675,0.27391042062711973,0.9642411470413208,0.0430239662528038,0.0032140666153281927
1,400,4,4,16,0.11483519321908181,0.1,16,0.12374000000000002,5.965182542800903,0.008904806780918206,0.07754423127002256,0.13307181309489494,1.2606942653656006,0.018236619875813126,0.15880688980965466,-0.24421393871307373,0.3696724772453308,0.2127845138311386
1,400,4,4,32,0.05983058550945525,0.1,16,0.026840000000000003,8.17385745048523,0.032990585509455245,0.551400011023486,0.06434012481100133,2.1965739727020264,0.004509539301546087,0.07537180629518371,0.097972571849823,0.273640513420105,0.13774698972702026
1,400,4,4,64,0.08185174447671656,0.1,16,0.44978,12.600628852844238,0.36792825552328345,4.495056982297352,0.1281854701955974,4.4393744468688965,0.046333725718880836,0.5660688848490073,0.6126242876052856,0.16034141182899475,0.04625171050429344
1,400,4,4,128,0.3368226711421046,0.1,16,0.32238,21.424020767211914,0.014442671142104624,0.042879153867915555,0.34560612525511347,21.09286403656006,0.008783454113008848,0.02607738393388351,0.7414023280143738,0.0965251699090004,0.021443801000714302
1,400,4,4,256,0.3270823937585162,0.1,16,0.30185,39.03532671928406,0.025232393758516214,0.0771438458321459,0.36414366180189134,20.398722410202026,0.03706126804337512,0.11330866090804423,0.8690587282180786,0.0851575955748558,0.013211410492658615
1,400,4,4,512,0.1369928011795769,0.1,16,0.15578,73.99966144561768,0.018787198820423096,0.13714004428448698,0.14201889378761404,367.53966069221497,0.00502609260803713,0.03668873520914928,0.9444090723991394,0.055093929171562195,0.005021598190069199
1,400,4,8,16,0.13798980006770306,0.1,16,0.24757,6.34580397605896,0.10958019993229695,0.7941181150964254,0.18874240809487308,33.444084882736206,0.05075260802717002,0.3677997069513026,0.1982717514038086,0.2908985912799835,0.1332842856645584
1,400,4,8,32,0.18175764672306566,0.1,16,0.41662000000000005,8.701499938964844,0.2348623532769344,1.292173163062468,0.2705758121116975,48.00466179847717,0.08881816538863185,0.4886626064429592,0.6298271417617798,0.1618531197309494,0.04648391157388687
1,400,4,8,64,0.39533239535738,0.1,16,0.35634000000000005,12.538150548934937,0.03899239535737997,0.0986319254766129,0.44029763243305664,4.744124174118042,0.04496523707567662,0.11374032991915095,0.6141419410705566,0.14289166033267975,0.04004162177443504
