N,T,edge_per_t,evidences_per_t,optimizer_name,num_epochs,lr,model_name,minibatch_size,epsilon_estimated,time,real_epsilon,mu,rho,distance_epsilon,X0_r2,early_stopping,max_epochs
100,64,16,8,adagrad,801,0.05,BC_with_evidence,16,0.19711522643144488,49.92779874801636,0.29458077397006577,0.472295207099005,16,0.09746554753862088,-1.4272582530975342,801,801
100,64,16,8,adagrad,801,0.05,BC_with_evidence,32,0.1823613314440623,56.8449285030365,0.29458077397006577,0.472295207099005,16,0.11221944252600347,-0.9227899312973022,801,801
100,64,16,8,adagrad,801,0.05,BC_observed_positive,0,0.3080229051854356,5.360717296600342,0.29458077397006577,0.472295207099005,16,0.013442131215369857,,801,801
100,64,16,8,adagrad,801,0.05,BC_observed_positive,16,0.30773736811563357,5.557194948196411,0.29458077397006577,0.472295207099005,16,0.013156594145567801,,801,801
100,64,16,8,adagrad,801,0.05,BC_observed_positive,32,0.3067749161933629,5.6311354637146,0.29458077397006577,0.472295207099005,16,0.012194142223297122,,801,801
100,64,16,8,adagrad,52,0.1,simple_BC,0,0.31072500857900054,0.017925262451171875,0.29458077397006577,0.472295207099005,16,0.01614423460893477,,52,801
100,64,16,8,adagrad,801,0.1,simple_BC,16,0.2524488764464759,0.33916640281677246,0.29458077397006577,0.472295207099005,16,0.04213189752358987,,801,801
100,64,16,8,adagrad,801,0.1,simple_BC,32,0.2567343334748696,0.34058189392089844,0.29458077397006577,0.472295207099005,16,0.03784644049519614,,801,801
100,64,16,8,adagrad,801,0.1,BC_with_evidence,0,0.1829864323565527,55.391435623168945,0.29458077397006577,0.472295207099005,16,0.11159434161351306,-0.974349856376648,801,801
100,64,16,8,adagrad,801,0.1,BC_with_evidence,16,0.27008218189466343,60.00808644294739,0.29458077397006577,0.472295207099005,16,0.024498592075402337,-0.7447158098220825,801,801
100,64,16,8,adagrad,801,0.1,BC_with_evidence,32,0.18481029770547233,51.532755851745605,0.29458077397006577,0.472295207099005,16,0.10977047626459344,-0.304931640625,801,801
100,64,16,8,adagrad,801,0.1,BC_observed_positive,0,0.3082609382062422,5.385980606079102,0.29458077397006577,0.472295207099005,16,0.013680164236176406,,801,801
100,64,16,8,adagrad,801,0.1,BC_observed_positive,16,0.31143257545952,5.5964226722717285,0.29458077397006577,0.472295207099005,16,0.016851801489454254,,801,801
100,64,16,8,adagrad,801,0.1,BC_observed_positive,32,0.3071445178431341,5.677057504653931,0.29458077397006577,0.472295207099005,16,0.012563743873068356,,801,801
100,64,16,8,nadam,201,0.0001,simple_BC,0,0.2536557729123092,0.08638310432434082,0.29458077397006577,0.472295207099005,16,0.040925001057756594,,201,201
100,64,16,8,nadam,201,0.0001,simple_BC,16,0.25045092012398346,0.09740424156188965,0.29458077397006577,0.472295207099005,16,0.04412985384608231,,201,201
100,64,16,8,nadam,201,0.0001,simple_BC,32,0.25110477307584417,0.09442520141601562,0.29458077397006577,0.472295207099005,16,0.0434760008942216,,201,201
100,64,16,8,nadam,201,0.0001,BC_with_evidence,0,0.24637627156708475,15.746995687484741,0.29458077397006577,0.472295207099005,16,0.04820450240298102,-1.2735912799835205,201,201
100,64,16,8,nadam,201,0.0001,BC_with_evidence,16,0.24781219693932582,16.284246921539307,0.29458077397006577,0.472295207099005,16,0.046768577030739944,-1.1001245975494385,201,201
100,64,16,8,nadam,201,0.0001,BC_with_evidence,32,0.24864397669570923,14.321165323257446,0.29458077397006577,0.472295207099005,16,0.04593679727435654,-0.8948090076446533,201,201
100,64,16,8,nadam,201,0.0001,BC_observed_positive,0,0.25364579961950673,1.3553926944732666,0.29458077397006577,0.472295207099005,16,0.04093497435055904,,201,201
100,64,16,8,nadam,201,0.0001,BC_observed_positive,16,0.2535378935045197,1.4014432430267334,0.29458077397006577,0.472295207099005,16,0.04104288046554605,,201,201
100,64,16,8,nadam,201,0.0001,BC_observed_positive,32,0.253549722549113,1.4388399124145508,0.29458077397006577,0.472295207099005,16,0.04103105142095276,,201,201
100,64,16,8,nadam,201,0.0005,simple_BC,0,0.267496527402176,0.08870434761047363,0.29458077397006577,0.472295207099005,16,0.02708424656788977,,201,201
100,64,16,8,nadam,201,0.0005,simple_BC,16,0.25230774121205685,0.09497833251953125,0.29458077397006577,0.472295207099005,16,0.04227303275800892,,201,201
100,64,16,8,nadam,201,0.0005,simple_BC,32,0.2542559616325521,0.0979616641998291,0.29458077397006577,0.472295207099005,16,0.04032481233751367,,201,201
100,64,16,8,nadam,201,0.0005,BC_with_evidence,0,0.23306598544327076,16.19524836540222,0.29458077397006577,0.472295207099005,16,0.06151478852679501,-1.0543065071105957,201,201
100,64,16,8,nadam,201,0.0005,BC_with_evidence,16,0.24409440841861094,14.130716323852539,0.29458077397006577,0.472295207099005,16,0.05048636555145483,-0.9606761932373047,201,201
100,64,16,8,nadam,201,0.0005,BC_with_evidence,32,0.24501396667027622,14.024287700653076,0.29458077397006577,0.472295207099005,16,0.049566807299789545,-0.8857015371322632,201,201
100,64,16,8,nadam,201,0.0005,BC_observed_positive,0,0.2673634810398376,1.3273415565490723,0.29458077397006577,0.472295207099005,16,0.027217292930228176,,201,201
100,64,16,8,nadam,201,0.0005,BC_observed_positive,16,0.26645251611413556,1.429722547531128,0.29458077397006577,0.472295207099005,16,0.028128257855930205,,201,201
100,64,16,8,nadam,201,0.0005,BC_observed_positive,32,0.2672275931355987,1.3848705291748047,0.29458077397006577,0.472295207099005,16,0.027353180834467083,,201,201
100,64,16,8,nadam,201,0.001,simple_BC,0,0.28239480571601283,0.08775520324707031,0.29458077397006577,0.472295207099005,16,0.012185968254052937,,201,201
100,64,16,8,nadam,201,0.001,simple_BC,16,0.2547859001151932,0.09642982482910156,0.29458077397006577,0.472295207099005,16,0.03979487385487257,,201,201
100,64,16,8,nadam,201,0.001,simple_BC,32,0.255466058890844,0.09329509735107422,0.29458077397006577,0.472295207099005,16,0.03911471507922176,,201,201
100,64,16,8,nadam,201,0.001,BC_with_evidence,0,0.21871141395597662,14.343646049499512,0.29458077397006577,0.472295207099005,16,0.07586936001408914,-1.2188255786895752,201,201
100,64,16,8,nadam,201,0.001,BC_with_evidence,16,0.2369000889451004,11.628680229187012,0.29458077397006577,0.472295207099005,16,0.05768068502496537,-1.3420310020446777,201,201
100,64,16,8,nadam,201,0.001,BC_with_evidence,32,0.2381173739596214,10.861934900283813,0.29458077397006577,0.472295207099005,16,0.056463400010444365,-0.49714088439941406,201,201
100,64,16,8,nadam,201,0.001,BC_observed_positive,0,0.28179170223738936,1.359506368637085,0.29458077397006577,0.472295207099005,16,0.012789071732676405,,201,201
100,64,16,8,nadam,201,0.001,BC_observed_positive,16,0.280665171779058,1.3973312377929688,0.29458077397006577,0.472295207099005,16,0.013915602191007792,,201,201
100,64,16,8,nadam,201,0.001,BC_observed_positive,32,0.2811995148436027,1.4343616962432861,0.29458077397006577,0.472295207099005,16,0.013381259126463041,,201,201
100,64,16,8,nadam,200,0.005,simple_BC,0,0.310725911374869,0.0892341136932373,0.29458077397006577,0.472295207099005,16,0.016145137404803223,,200,201
100,64,16,8,nadam,201,0.005,simple_BC,16,0.257241612436576,0.09476494789123535,0.29458077397006577,0.472295207099005,16,0.03733916153348976,,201,201
100,64,16,8,nadam,201,0.005,simple_BC,32,0.2537936422380066,0.09713411331176758,0.29458077397006577,0.472295207099005,16,0.04078713173205917,,201,201
100,64,16,8,nadam,201,0.005,BC_with_evidence,0,0.16621153629032226,11.847176790237427,0.29458077397006577,0.472295207099005,16,0.1283692376797435,-1.642282247543335,201,201
100,64,16,8,nadam,201,0.005,BC_with_evidence,16,0.23429587911098865,13.948875427246094,0.29458077397006577,0.472295207099005,16,0.06028489485907712,-1.133329153060913,201,201
100,64,16,8,nadam,201,0.005,BC_with_evidence,32,0.2562988215396058,16.25862979888916,0.29458077397006577,0.472295207099005,16,0.03828195243045995,-0.6552060842514038,201,201
100,64,16,8,nadam,201,0.005,BC_observed_positive,0,0.3083236609981954,1.3218765258789062,0.29458077397006577,0.472295207099005,16,0.013742887028129647,,201,201
100,64,16,8,nadam,201,0.005,BC_observed_positive,16,0.30825758994970537,1.40195631980896,0.29458077397006577,0.472295207099005,16,0.0136768159796396,,201,201
100,64,16,8,nadam,201,0.005,BC_observed_positive,32,0.3078374570682614,1.3905980587005615,0.29458077397006577,0.472295207099005,16,0.01325668309819561,,201,201
100,64,16,8,nadam,134,0.01,simple_BC,0,0.3107175345230053,0.056062936782836914,0.29458077397006577,0.472295207099005,16,0.016136760552939555,,134,201
100,64,16,8,nadam,201,0.01,simple_BC,16,0.2464537642898205,0.09050726890563965,0.29458077397006577,0.472295207099005,16,0.048127009680245275,,201,201
100,64,16,8,nadam,201,0.01,simple_BC,32,0.25255749477951767,0.09716939926147461,0.29458077397006577,0.472295207099005,16,0.0420232791905481,,201,201
100,64,16,8,nadam,201,0.01,BC_with_evidence,0,0.20717948450914686,14.928653001785278,0.29458077397006577,0.472295207099005,16,0.08740128946091891,-0.12534725666046143,201,201
100,64,16,8,nadam,201,0.01,BC_with_evidence,16,0.19885843368865527,14.816902160644531,0.29458077397006577,0.472295207099005,16,0.0957223402814105,-0.8184018135070801,201,201
100,64,16,8,nadam,201,0.01,BC_with_evidence,32,0.2682078928131069,15.436792612075806,0.29458077397006577,0.472295207099005,16,0.02637288115695885,-1.0048620700836182,201,201
100,64,16,8,nadam,201,0.01,BC_observed_positive,0,0.3085093849871456,1.355532169342041,0.29458077397006577,0.472295207099005,16,0.013928611017079817,,201,201
100,64,16,8,nadam,201,0.01,BC_observed_positive,16,0.31076296067466685,1.4236483573913574,0.29458077397006577,0.472295207099005,16,0.016182186704601087,,201,201
100,64,16,8,nadam,201,0.01,BC_observed_positive,32,0.3060517318038406,1.4341011047363281,0.29458077397006577,0.472295207099005,16,0.01147095783377483,,201,201
100,64,16,8,nadam,68,0.05,simple_BC,0,0.31072500763390837,0.032865047454833984,0.29458077397006577,0.472295207099005,16,0.0161442336638426,,68,201
100,64,16,8,nadam,201,0.05,simple_BC,16,0.271252823264072,0.09204769134521484,0.29458077397006577,0.472295207099005,16,0.02332795070599375,,201,201
100,64,16,8,nadam,201,0.05,simple_BC,32,0.2437718609508617,0.09016799926757812,0.29458077397006577,0.472295207099005,16,0.050808913019204066,,201,201
100,64,16,8,nadam,201,0.05,BC_with_evidence,0,0.18689190558771387,13.212351083755493,0.29458077397006577,0.472295207099005,16,0.1076888683823519,-5.467418193817139,201,201
100,64,16,8,nadam,201,0.05,BC_with_evidence,16,0.13880016008905624,13.01757287979126,0.29458077397006577,0.472295207099005,16,0.15578061388100953,-0.37022364139556885,201,201
100,64,16,8,nadam,201,0.05,BC_with_evidence,32,0.1533607864207529,12.24332880973816,0.29458077397006577,0.472295207099005,16,0.14121998754931286,-0.17810654640197754,201,201
100,64,16,8,nadam,201,0.05,BC_observed_positive,0,0.3083136675256768,1.3701794147491455,0.29458077397006577,0.472295207099005,16,0.013732893555611025,,201,201
100,64,16,8,nadam,201,0.05,BC_observed_positive,16,0.3032860905760644,1.4107670783996582,0.29458077397006577,0.472295207099005,16,0.008705316605998659,,201,201
100,64,16,8,nadam,201,0.05,BC_observed_positive,32,0.3047367653056266,1.4549260139465332,0.29458077397006577,0.472295207099005,16,0.010155991335560832,,201,201
100,64,16,8,nadam,60,0.1,simple_BC,0,0.310725192646256,0.02752375602722168,0.29458077397006577,0.472295207099005,16,0.01614441867619021,,60,201
100,64,16,8,nadam,201,0.1,simple_BC,16,0.281483494112735,0.09486722946166992,0.29458077397006577,0.472295207099005,16,0.01309727985733078,,201,201
100,64,16,8,nadam,201,0.1,simple_BC,32,0.25469012354869025,0.09513616561889648,0.29458077397006577,0.472295207099005,16,0.03989065042137552,,201,201
100,64,16,8,nadam,201,0.1,BC_with_evidence,0,0.14570773983744117,13.03756332397461,0.29458077397006577,0.472295207099005,16,0.1488730341326246,-3.6064248085021973,201,201
100,64,16,8,nadam,201,0.1,BC_with_evidence,16,0.15414146918458857,16.91179132461548,0.29458077397006577,0.472295207099005,16,0.1404393047854772,-0.2585872411727905,201,201
100,64,16,8,nadam,201,0.1,BC_with_evidence,32,0.17744771281759522,14.449047327041626,0.29458077397006577,0.472295207099005,16,0.11713306115247055,-0.12068533897399902,201,201
100,64,16,8,nadam,201,0.1,BC_observed_positive,0,0.31187601081712324,1.373281717300415,0.29458077397006577,0.472295207099005,16,0.01729523684705747,,201,201
100,64,16,8,nadam,201,0.1,BC_observed_positive,16,0.31589008868056095,1.389503002166748,0.29458077397006577,0.472295207099005,16,0.021309314710495186,,201,201
100,64,16,8,nadam,201,0.1,BC_observed_positive,32,0.30065834208209175,1.4203777313232422,0.29458077397006577,0.472295207099005,16,0.006077568112025977,,201,201
100,64,16,8,nadam,401,0.0001,simple_BC,0,0.25730124094195334,0.17720985412597656,0.29458077397006577,0.472295207099005,16,0.03727953302811243,,401,401
100,64,16,8,nadam,401,0.0001,simple_BC,16,0.2512665236198136,0.19333982467651367,0.29458077397006577,0.472295207099005,16,0.04331425035025216,,401,401
100,64,16,8,nadam,401,0.0001,simple_BC,32,0.25145393576158437,0.19402074813842773,0.29458077397006577,0.472295207099005,16,0.0431268382084814,,401,401
100,64,16,8,nadam,401,0.0001,BC_with_evidence,0,0.24278014554850819,30.5444016456604,0.29458077397006577,0.472295207099005,16,0.05180062842155758,-1.1451947689056396,401,401
100,64,16,8,nadam,401,0.0001,BC_with_evidence,16,0.24679703412028778,28.757009029388428,0.29458077397006577,0.472295207099005,16,0.04778373984977799,-1.0920476913452148,401,401
100,64,16,8,nadam,401,0.0001,BC_with_evidence,32,0.24655698386406902,24.151427745819092,0.29458077397006577,0.472295207099005,16,0.04802379010599675,-1.0136895179748535,401,401
100,64,16,8,nadam,401,0.0001,BC_observed_positive,0,0.2572566520303048,2.7348806858062744,0.29458077397006577,0.472295207099005,16,0.03732412193976098,,401,401
100,64,16,8,nadam,401,0.0001,BC_observed_positive,16,0.2570572660743148,2.830153226852417,0.29458077397006577,0.472295207099005,16,0.037523507895750985,,401,401
100,64,16,8,nadam,401,0.0001,BC_observed_positive,32,0.2572779872740422,2.8547868728637695,0.29458077397006577,0.472295207099005,16,0.03730278669602355,,401,401
100,64,16,8,nadam,401,0.0005,simple_BC,0,0.2825667597080257,0.17217421531677246,0.29458077397006577,0.472295207099005,16,0.012014014262040074,,401,401
100,64,16,8,nadam,401,0.0005,simple_BC,16,0.2527220725228431,0.1892092227935791,0.29458077397006577,0.472295207099005,16,0.041858701447222646,,401,401
100,64,16,8,nadam,401,0.0005,simple_BC,32,0.2566622064355406,0.19286751747131348,0.29458077397006577,0.472295207099005,16,0.03791856753452516,,401,401
100,64,16,8,nadam,401,0.0005,BC_with_evidence,0,0.2182461912181592,23.424479961395264,0.29458077397006577,0.472295207099005,16,0.07633458275190658,-0.907351016998291,401,401
100,64,16,8,nadam,401,0.0005,BC_with_evidence,16,0.23394132497493716,31.328619718551636,0.29458077397006577,0.472295207099005,16,0.0606394489951286,-1.2902448177337646,401,401
100,64,16,8,nadam,401,0.0005,BC_with_evidence,32,0.2278013192650887,30.245437622070312,0.29458077397006577,0.472295207099005,16,0.06677945470497706,-1.7385547161102295,401,401
100,64,16,8,nadam,401,0.0005,BC_observed_positive,0,0.28204368037900257,2.6682422161102295,0.29458077397006577,0.472295207099005,16,0.012537093591063198,,401,401
100,64,16,8,nadam,401,0.0005,BC_observed_positive,16,0.28160046959040397,2.8058922290802,0.29458077397006577,0.472295207099005,16,0.0129803043796618,,401,401
100,64,16,8,nadam,401,0.0005,BC_observed_positive,32,0.28174411084285095,2.879422903060913,0.29458077397006577,0.472295207099005,16,0.01283666312721482,,401,401
100,64,16,8,nadam,401,0.001,simple_BC,0,0.30175915341170767,0.1719963550567627,0.29458077397006577,0.472295207099005,16,0.007178379441641902,,401,401
100,64,16,8,nadam,401,0.001,simple_BC,16,0.25495212394110056,0.18608784675598145,0.29458077397006577,0.472295207099005,16,0.03962865002896521,,401,401
100,64,16,8,nadam,401,0.001,simple_BC,32,0.25955318176797104,0.18207669258117676,0.29458077397006577,0.472295207099005,16,0.035027592202094726,,401,401
100,64,16,8,nadam,401,0.001,BC_with_evidence,0,0.20048591635088084,26.649882793426514,0.29458077397006577,0.472295207099005,16,0.09409485761918493,-1.641481637954712,401,401
100,64,16,8,nadam,401,0.001,BC_with_evidence,16,0.2635901299207363,24.204036474227905,0.29458077397006577,0.472295207099005,16,0.03099064404932944,-1.0339725017547607,401,401
100,64,16,8,nadam,401,0.001,BC_with_evidence,32,0.24288776245595625,31.724120616912842,0.29458077397006577,0.472295207099005,16,0.051693011514109516,-1.1545524597167969,401,401
100,64,16,8,nadam,401,0.001,BC_observed_positive,0,0.3003085169841829,2.764982223510742,0.29458077397006577,0.472295207099005,16,0.005727743014117159,,401,401
100,64,16,8,nadam,401,0.001,BC_observed_positive,16,0.2979340399273081,2.8113670349121094,0.29458077397006577,0.472295207099005,16,0.003353265957242335,,401,401
100,64,16,8,nadam,401,0.001,BC_observed_positive,32,0.29954818876859,2.8266780376434326,0.29458077397006577,0.472295207099005,16,0.00496741479852425,,401,401
100,64,16,8,nadam,200,0.005,simple_BC,0,0.310725911374869,0.08852171897888184,0.29458077397006577,0.472295207099005,16,0.016145137404803223,,200,401
100,64,16,8,nadam,401,0.005,simple_BC,16,0.2536432666613177,0.1936492919921875,0.29458077397006577,0.472295207099005,16,0.04093750730874807,,401,401
100,64,16,8,nadam,401,0.005,simple_BC,32,0.2552797149040616,0.18728876113891602,0.29458077397006577,0.472295207099005,16,0.039301059066004174,,401,401
100,64,16,8,nadam,401,0.005,BC_with_evidence,0,0.2007317611557743,31.544121742248535,0.29458077397006577,0.472295207099005,16,0.09384901281429148,-0.4269435405731201,401,401
100,64,16,8,nadam,401,0.005,BC_with_evidence,16,0.22014646574000327,28.245091199874878,0.29458077397006577,0.472295207099005,16,0.0744343082300625,-0.9217389822006226,401,401
100,64,16,8,nadam,401,0.005,BC_with_evidence,32,0.25336678513912814,26.734498262405396,0.29458077397006577,0.472295207099005,16,0.04121398883093763,-0.5495263338088989,401,401
100,64,16,8,nadam,401,0.005,BC_observed_positive,0,0.30873076979304337,2.713750123977661,0.29458077397006577,0.472295207099005,16,0.014149995822977601,,401,401
100,64,16,8,nadam,401,0.005,BC_observed_positive,16,0.3090196843317101,2.810041904449463,0.29458077397006577,0.472295207099005,16,0.014438910361644353,,401,401
100,64,16,8,nadam,401,0.005,BC_observed_positive,32,0.3071806296404488,2.824042558670044,0.29458077397006577,0.472295207099005,16,0.01259985567038302,,401,401
100,64,16,8,nadam,134,0.01,simple_BC,0,0.3107175345230053,0.05894112586975098,0.29458077397006577,0.472295207099005,16,0.016136760552939555,,134,401
100,64,16,8,nadam,401,0.01,simple_BC,16,0.2557284175624839,0.19254302978515625,0.29458077397006577,0.472295207099005,16,0.03885235640758189,,401,401
100,64,16,8,nadam,401,0.01,simple_BC,32,0.25601876464696,0.1912238597869873,0.29458077397006577,0.472295207099005,16,0.03856200932310577,,401,401
100,64,16,8,nadam,401,0.01,BC_with_evidence,0,0.15798029048794954,22.13215732574463,0.29458077397006577,0.472295207099005,16,0.13660048348211623,-1.4121263027191162,401,401
100,64,16,8,nadam,401,0.01,BC_with_evidence,16,0.17786567080836227,31.77036762237549,0.29458077397006577,0.472295207099005,16,0.1167151031617035,-0.9402962923049927,401,401
100,64,16,8,nadam,401,0.01,BC_with_evidence,32,0.23313810823540496,30.258615016937256,0.29458077397006577,0.472295207099005,16,0.06144266573466081,-0.43045878410339355,401,401
100,64,16,8,nadam,401,0.01,BC_observed_positive,0,0.3090883198061673,2.7125210762023926,0.29458077397006577,0.472295207099005,16,0.014507545836101532,,401,401
100,64,16,8,nadam,401,0.01,BC_observed_positive,16,0.31088741930829067,2.8488104343414307,0.29458077397006577,0.472295207099005,16,0.0163066453382249,,401,401
100,64,16,8,nadam,401,0.01,BC_observed_positive,32,0.3064612866627092,2.8265743255615234,0.29458077397006577,0.472295207099005,16,0.011880512692643452,,401,401
100,64,16,8,nadam,68,0.05,simple_BC,0,0.31072500763390837,0.03491640090942383,0.29458077397006577,0.472295207099005,16,0.0161442336638426,,68,401
100,64,16,8,nadam,401,0.05,simple_BC,16,0.25157096017528185,0.19322609901428223,0.29458077397006577,0.472295207099005,16,0.04300981379478391,,401,401
100,64,16,8,nadam,401,0.05,simple_BC,32,0.2534029504770122,0.19058537483215332,0.29458077397006577,0.472295207099005,16,0.041177823493053545,,401,401
100,64,16,8,nadam,401,0.05,BC_with_evidence,0,0.23326772395280831,28.19723677635193,0.29458077397006577,0.472295207099005,16,0.06131305001725745,0.1875596046447754,401,401
100,64,16,8,nadam,401,0.05,BC_with_evidence,16,0.17628496779491132,25.12185549736023,0.29458077397006577,0.472295207099005,16,0.11829580617515445,-0.30616915225982666,401,401
100,64,16,8,nadam,401,0.05,BC_with_evidence,32,0.15113630211695453,22.059376001358032,0.29458077397006577,0.472295207099005,16,0.14344447185311124,-0.7088600397109985,401,401
100,64,16,8,nadam,401,0.05,BC_observed_positive,0,0.31005992468710813,2.739777088165283,0.29458077397006577,0.472295207099005,16,0.015479150717042367,,401,401
100,64,16,8,nadam,401,0.05,BC_observed_positive,16,0.2902699233042714,2.795095205307007,0.29458077397006577,0.472295207099005,16,0.004310850665794341,,401,401
100,64,16,8,nadam,401,0.05,BC_observed_positive,32,0.29855013802963115,2.8694982528686523,0.29458077397006577,0.472295207099005,16,0.003969364059565383,,401,401
100,64,16,8,nadam,60,0.1,simple_BC,0,0.310725192646256,0.028037309646606445,0.29458077397006577,0.472295207099005,16,0.01614441867619021,,60,401
100,64,16,8,nadam,401,0.1,simple_BC,16,0.21865589004635425,0.19148993492126465,0.29458077397006577,0.472295207099005,16,0.07592488392371152,,401,401
100,64,16,8,nadam,401,0.1,simple_BC,32,0.2695988172547221,0.19205307960510254,0.29458077397006577,0.472295207099005,16,0.024981956715343645,,401,401
100,64,16,8,nadam,401,0.1,BC_with_evidence,0,0.24600685897454921,31.279064893722534,0.29458077397006577,0.472295207099005,16,0.048573914995516554,0.12437784671783447,401,401
100,64,16,8,nadam,401,0.1,BC_with_evidence,16,0.14029475274888323,28.75198221206665,0.29458077397006577,0.472295207099005,16,0.15428602122118254,-0.12170195579528809,401,401
100,64,16,8,nadam,401,0.1,BC_with_evidence,32,0.1795705146399347,28.93734884262085,0.29458077397006577,0.472295207099005,16,0.11501025933013106,-0.2104663848876953,401,401
100,64,16,8,nadam,401,0.1,BC_observed_positive,0,0.3136716045158216,2.7109901905059814,0.29458077397006577,0.472295207099005,16,0.019090830545755832,,401,401
100,64,16,8,nadam,401,0.1,BC_observed_positive,16,0.30473415956226774,2.790541887283325,0.29458077397006577,0.472295207099005,16,0.010153385592201969,,401,401
100,64,16,8,nadam,401,0.1,BC_observed_positive,32,0.3309685771906461,2.8468496799468994,0.29458077397006577,0.472295207099005,16,0.03638780322058033,,401,401
100,64,16,8,nadam,801,0.0001,simple_BC,0,0.2643612986421995,0.35689210891723633,0.29458077397006577,0.472295207099005,16,0.030219475327866285,,801,801
100,64,16,8,nadam,801,0.0001,simple_BC,16,0.25194938156541985,0.38157224655151367,0.29458077397006577,0.472295207099005,16,0.04263139240464592,,801,801
100,64,16,8,nadam,801,0.0001,simple_BC,32,0.25264093080868266,0.36447691917419434,0.29458077397006577,0.472295207099005,16,0.041939843161383106,,801,801
100,64,16,8,nadam,801,0.0001,BC_with_evidence,0,0.23603761475371807,55.11565923690796,0.29458077397006577,0.472295207099005,16,0.0585431592163477,-1.0336956977844238,801,801
100,64,16,8,nadam,801,0.0001,BC_with_evidence,16,0.24385792867671086,60.09203767776489,0.29458077397006577,0.472295207099005,16,0.05072284529335491,-0.8283480405807495,801,801
100,64,16,8,nadam,801,0.0001,BC_with_evidence,32,0.26022741152045564,51.429587602615356,0.29458077397006577,0.472295207099005,16,0.034353362449610125,-0.7997965812683105,801,801
100,64,16,8,nadam,801,0.0001,BC_observed_positive,0,0.2642572444468902,5.4571192264556885,0.29458077397006577,0.472295207099005,16,0.030323529523175574,,801,801
100,64,16,8,nadam,801,0.0001,BC_observed_positive,16,0.26372043683542107,5.674244403839111,0.29458077397006577,0.472295207099005,16,0.0308603371346447,,801,801
100,64,16,8,nadam,801,0.0001,BC_observed_positive,32,0.26392251973332975,5.674774169921875,0.29458077397006577,0.472295207099005,16,0.030658254236736016,,801,801
100,64,16,8,nadam,801,0.0005,simple_BC,0,0.30205822614840655,0.34598636627197266,0.29458077397006577,0.472295207099005,16,0.007477452178340782,,801,801
100,64,16,8,nadam,801,0.0005,simple_BC,16,0.25455513055230383,0.3900487422943115,0.29458077397006577,0.472295207099005,16,0.040025643417761936,,801,801
100,64,16,8,nadam,801,0.0005,simple_BC,32,0.2543111159884446,0.38642144203186035,0.29458077397006577,0.472295207099005,16,0.04026965798162119,,801,801
100,64,16,8,nadam,801,0.0005,BC_with_evidence,0,0.19845799810165055,61.24088644981384,0.29458077397006577,0.472295207099005,16,0.09612277586841522,-1.7220826148986816,801,801
100,64,16,8,nadam,801,0.0005,BC_with_evidence,16,0.21380516343329753,55.22694778442383,0.29458077397006577,0.472295207099005,16,0.08077561053676824,-1.3460264205932617,801,801
100,64,16,8,nadam,801,0.0005,BC_with_evidence,32,0.2552861097404694,56.93224310874939,0.29458077397006577,0.472295207099005,16,0.03929466422959638,-1.731811761856079,801,801
100,64,16,8,nadam,801,0.0005,BC_observed_positive,0,0.3004209480395405,5.477320432662964,0.29458077397006577,0.472295207099005,16,0.005840174069474735,,801,801
100,64,16,8,nadam,801,0.0005,BC_observed_positive,16,0.2998147687123779,5.622584819793701,0.29458077397006577,0.472295207099005,16,0.00523399474231212,,801,801
100,64,16,8,nadam,801,0.0005,BC_observed_positive,32,0.29980889390249277,5.614359140396118,0.29458077397006577,0.472295207099005,16,0.005228119932427,,801,801
100,64,16,8,nadam,801,0.001,simple_BC,0,0.3104792476939487,0.34589385986328125,0.29458077397006577,0.472295207099005,16,0.015898473723882922,,801,801
100,64,16,8,nadam,801,0.001,simple_BC,16,0.252579587538244,0.37343549728393555,0.29458077397006577,0.472295207099005,16,0.04200118643182177,,801,801
100,64,16,8,nadam,801,0.001,simple_BC,32,0.2562292205383182,0.3627591133117676,0.29458077397006577,0.472295207099005,16,0.038351553431747565,,801,801
100,64,16,8,nadam,801,0.001,BC_with_evidence,0,0.17884466817723396,60.724382400512695,0.29458077397006577,0.472295207099005,16,0.1157361057928318,-1.5092225074768066,801,801
100,64,16,8,nadam,801,0.001,BC_with_evidence,16,0.26034746374103274,51.593250036239624,0.29458077397006577,0.472295207099005,16,0.03423331022903303,-1.3345224857330322,801,801
100,64,16,8,nadam,801,0.001,BC_with_evidence,32,0.24895241806287996,42.31837821006775,0.29458077397006577,0.472295207099005,16,0.04562835590718581,-1.054856300354004,801,801
100,64,16,8,nadam,801,0.001,BC_observed_positive,0,0.30837100191504985,5.415148973464966,0.29458077397006577,0.472295207099005,16,0.01379022794498408,,801,801
100,64,16,8,nadam,801,0.001,BC_observed_positive,16,0.3085098646388249,5.656358480453491,0.29458077397006577,0.472295207099005,16,0.013929090668759136,,801,801
100,64,16,8,nadam,801,0.001,BC_observed_positive,32,0.3071169335127279,5.585338830947876,0.29458077397006577,0.472295207099005,16,0.012536159542662129,,801,801
100,64,16,8,nadam,200,0.005,simple_BC,0,0.310725911374869,0.08593082427978516,0.29458077397006577,0.472295207099005,16,0.016145137404803223,,200,801
100,64,16,8,nadam,801,0.005,simple_BC,16,0.247694716767395,0.36896467208862305,0.29458077397006577,0.472295207099005,16,0.04688605720267078,,801,801
100,64,16,8,nadam,801,0.005,simple_BC,32,0.2546877426391184,0.3655686378479004,0.29458077397006577,0.472295207099005,16,0.03989303133094735,,801,801
